# numFound=624 rows=300 query=creator:"Mill, John Stuart" AND mediatype:texts
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
principleseconom02milluoft	1871-01-01T00:00:00Z	1871	Mill, John Stuart, 1806-1873	Principles of political economy : with some of their applications to social philosophy	eng	robarts; toronto; university_of_toronto
principlespolit21millgoog	1848-01-01T00:00:00Z	1848	Mill, John Stuart, 1806-1873	Principles of political economy with some of their applications to social philosophy	eng	americana
principlespolit23millgoog	1973-01-01T00:00:00Z	1973	Mill, John Stuart	Principles of political economy : with some of their applications to social philosophy	eng	americana
principlespolit34millgoog	1973-01-01T00:00:00Z	1973	Mill, John Stuart	Principles of political economy : with some of their applications to social philosophy	eng	americana
newsystemoflogic00milluoft	1919-01-01T00:00:00Z	1919	Mill, John Stuart, 1806-1873	A system of logic, ratiocinative and inductive; being a connected view of the principles of evidence and the methods of scientific investigation	eng	robarts; biodiversity; toronto; university_of_toronto; fav-jkdanonymoushouse; fav-jorgeh13; fav-mittat; fav-qiang73; fav-shmhz72; fav-uri_aurora
systemoflogicrat0000mill_q0z3	1898-01-01T00:00:00Z	1898	Mill, John Stuart, 1806-1873	A system of logic, ratiocinative and inductive, being a connected view of the principles of evidence and the methods of scientific investigation	eng	claremont_school_of_theology; internetarchivebooks; fav-paronymius
systemoflogicrat02millrich	1843-01-01T00:00:00Z	1843	Mill, John Stuart, 1806-1873; Harrison and Co. (1843) bkp CU-BANC	A system of logic, ratiocinative and inductive : being a connected view of the principles of evidence, and methods of scientific investigation	eng	cdl; americana; fav-escott65; fav-hydieio17716; fav-jasi946; fav-uri_aurora
socialism00milluoft	1879-01-01T00:00:00Z	1879	Mill, John Stuart, 1806-1873	Socialism	eng	robarts; toronto; university_of_toronto; fav-cjphillips92; fav-eddy_convens; fav-imranhanief; fav-jon_wike; fav-jorgeh13; fav-juan_angel_torres; fav-lovetoreadtheory; fav-revpaula;
systmedelogiqued01mill	1866-01-01T00:00:00Z	1866	Mill, John Stuart, 1806-1873	Système de logique déductive et inductive : exposé des principes de la preuve et des méthodes de recherche scientifique	fre	universityofottawa; toronto
personalreprese00millgoog	1867-01-01T00:00:00Z	1867	Mill, John Stuart, 1806-1873	Personal representation. Speech of John Stuart Mill ... delivered in the House of commons, May 29, 1867	eng	americana; fav-revpaula
nybc208565	1909-01-01T00:00:00Z	1909	Mill, John Stuart, 1806-1873; Merison, Y. A., 1866-1941	Frayhayṭ	yid	nationalyiddishbookcenter
speechatnational00milluoft	1870-01-01T00:00:00Z	1870	Mill, John Stuart, 1806-1873	Speech at the National Education League meeting at St. James's Hall, London, March 25, 1870	eng	emmanuelcollege; toronto; university_of_toronto
utilitarianism11224gut			Mill, John Stuart, 1806-1873	Utilitarianism	eng	gutenberg
utilitarianism1887mill	1887-01-01T00:00:00Z	1887	Mill, John Stuart, 1806-1873	Utilitarianism	eng	uconn_libraries; blc; americana; fav-br_isaac_seraphin_webb_ofm_cap; fav-revpaula; fav-royalbanderium; fav-uri_aurora
utilitarianisman0000mill_y7g0	1979-01-01T00:00:00Z	1979	Mill, John Stuart, 1806-1873	Utilitarianism ; [and], On Liberty ; [and], Essay on Bentham	eng	internetarchivebooks; inlibrary; printdisabled; fav-dsix01; fav-enba; fav-justicesoldier; fav-moelbarqi; fav-rac1996
utilitarianismon00mill	1962-01-01T00:00:00Z	1962	Mill, John Stuart, 1806-1873	Utilitarianism, On liberty, Essay on Bentham. Together with selected writings of Jeremy Bentham and John Austin	eng	internetarchivebooks; inlibrary; printdisabled; fav-apollohelios; fav-da10vid; fav-unavailable001
utilitarismo-stuart-mill	1917-01-01T00:00:00Z	1917	Mill, John Stuart	El Utilitarismo	spa	booksbylanguage_spanish; booksbylanguage; fav-be_m_s_qu_suerte_; fav-h_y_leung
utilitarianisman0000mill	2003-01-01T00:00:00Z	2003	Mill, John Stuart, 1806-1873	Utilitarianism ; and, On liberty : including Mill's Essay on Bentham' and selections from the writings of Jeremy Bentham and John Austin	eng	claremont_school_of_theology; internetarchivebooks; printdisabled; fav-aliveartworks85; fav-xehasi1494; johnshopkins-ol; the-claremont-colleges-ol; unb-ol; universityofarizona-ol; 
dissertationsdis0002mill	1867-01-01T00:00:00Z	1867	Mill, John Stuart, 1806-1873	Dissertations and discussions : political, philosophical and historical	eng	internetarchivebooks; graduatetheologicalunion
dissertationsan06millgoog	1973-01-01T00:00:00Z	1973	Mill, John Stuart, 1806-1873	Dissertations and discussions; political, philosophical, and historical	eng	americana
earlyessays00lyttgoog	1897-01-01T00:00:00Z	1897	Mill, John Stuart, 1806-1873; Lytton, Edward Bulwer Lytton, Baron, 1803-1873; Gibbs, J. W. M	Early essays by John Stuart Mill	eng	americana
essaysonsomeunse00millrich	1844-01-01T00:00:00Z	1844	Mill, John Stuart, 1806-1873	Essays on some unsettled questions of political economy	eng	cdl; americana; fav-cascadiarising; fav-clinton_brown; fav-michellewb; fav-stephen_maclean
cu31924073630745	1905-01-01T00:00:00Z	1905	Mill, John Stuart, 1806-1873	On liberty	eng	cornell; americana; fav-bambi_bland; fav-jeremy965; fav-u48; fav-wi3eceez
positivephilosop01mill	1887-01-01T00:00:00Z	1887	Mill, John Stuart, 1806-1873	The positive philosophy of Auguste Comte /	eng	duke_libraries; americana; fav-jahanzeb_shah; fav-valya2020
principlesofpol01mill	1899-01-01T00:00:00Z	1899	Mill, John Stuart, 1806-1873; Hadley, Arthur Twining, 1924-	Principles of political economy with some of their applications to social philosophy. With special introd. by Arthur T. Hadley	eng	robarts; toronto; university_of_toronto; fav-drewvallone
principlespolit02millgoog	1973-01-01T00:00:00Z	1973	Mill, John Stuart	Principles of political economy : with some of their applications to social philosophy	eng	americana
principlespolit05millgoog	1973-01-01T00:00:00Z	1973	Mill, John Stuart	Principles of political economy : with some of their applications to social philosophy	eng	americana
principlespolit14millgoog	1899-01-01T00:00:00Z	1899	Mill, John Stuart, 1806-1873	Principles of political economy with some of their applications to social philosophy. With special introd. by Arthur T. Hadley	eng	americana
principlespolit17millgoog	1973-01-01T00:00:00Z	1973	Mill, John Stuart	Principles of political economy : with some of their applications to social philosophy	eng	americana
principlesofpoli00mill	1884-01-01T00:00:00Z	1884	Mill, John Stuart, 1806-1873; Laughlin, J. Laurence (James Laurence), 1850-1933, ed	Principles of political economy	eng	library_of_congress; americana; fav-alaxi; fav-arthur_break; fav-dinamansour; fav-harpocrates887; fav-ilugr38; fav-kinokaf02; fav-koje99; fav-mastermind93; fav-rajdeepderrick; fav-
rationalejudici04bentgoog	1827-01-01T00:00:00Z	1827	Bentham, Jeremy, 1748-1832; Mill, John Stuart, 1806-1873	Rationale of judicial evidence, specially applied to English practice	eng	europeanlibraries; fav-judge_birmingham; fav-nashymun; fav-spartacus47
americanstatepap43mill	1955-01-01T00:00:00Z	1955	Mill, John Stuart, 1806-1873. On liberty; Mill, John Stuart, 1806-1873. Considerations on representative government; Mill, John Stuart, 1806-1873. Utilitarianism; United States. De	American state papers. [Declaration of independence, Articles of confederation and the Constitution] The Federalist	eng	internetarchivebooks; americana; inlibrary; printdisabled; fav-ethan_reeves836; fav-vic_olivas
principlespolit20millgoog	1973-01-01T00:00:00Z	1973	Mill, John Stuart	Principles of political economy : with some of their applications to social philosophy	eng	americana
philosophyofscie00mill_0	1950-01-01T00:00:00Z	1950	Mill, John Stuart, 1806-1873	Philosophy of scientific method.	eng	Princeton; americana
b21913742	1867-01-01T00:00:00Z	1867	Mill, John Stuart, 1806-1873; Royal College of Physicians of Edinburgh	Inaugural address delivered to the University of St. Andrews, Feb. 1st 1867	eng	rcpedinburgh; ukmhl; medicalheritagelibrary; europeanlibraries; medicallibrary
politicaleconomy02milliala	1920-01-01T00:00:00Z	1920	Mill, John Stuart, 1806-1873	Principles of political economy, with some of their applications to social philosophy	eng	cdl; americana
examinationofsir00mill	1865-01-01T00:00:00Z	1865	Mill, John Stuart, 1806-1873	An examination of Sir William Hamilton's philosophy, and of the principal philosophical questions discussed in his writings	eng	cdl; americana; fav-catac; fav-michellewb; fav-shmhz72; fav-spdalton; fav-uri_aurora; fav-violabec
dli.ernet.285991	1848-01-01T00:00:00Z	1848	Mill,john Stuart	Principles Of Political Economy	eng	digitallibraryindia; JaiGyan; fav-mischa_harrington; fav-think365; fav-uri_aurora
dli.ernet.531701	1863-01-01T00:00:00Z	1863	Mill,john Stuart	Utilitarianism	eng	digitallibraryindia; JaiGyan; fav-dnetid
dli.ministry.12688	1889-01-01T00:00:00Z	1889	Mill, John Stuart	An examination of Sir William Hamilton’s philosophy : and of the principal philosophical questions discussed in his writings	eng	digitallibraryindia; JaiGyan
utilitariansint00bent	1973-01-01T00:00:00Z	1973	Bentham, Jeremy, 1748-1832; Mill, John Stuart, 1806-1873. On liberty; Mill, John Stuart, 1806-1873. Utilitarianism	The utilitarians : an introduction to the principles of morals and legislation	eng	internetarchivebooks; inlibrary; printdisabled; fav-minette1993; fav-orsino11; fav-shmhz72
dli.ernet.523162	1919-01-01T00:00:00Z	1919	Mill John Stuart	A System Of Logic Ratiocinative and Inductive Being A Connected View Of The Principles Of Evidence and The Methods Of Scientific Investigation	eng	digitallibraryindia; JaiGyan
dli.bengal.10689.10264	1862-01-01T00:00:00Z	1862	Mill, John Stuart	Principles Of Political Economy - Vol.1 - 5th ed.	eng	digitallibraryindia; JaiGyan
dli.bengal.10689.4989	1875-01-01T00:00:00Z	1875	Mill, John Stuart	Dissertations And Discussions - Vol.3 - 2nd ed.	eng	digitallibraryindia; JaiGyan; fav-revpaula; fav-sindy_lin
dissertationsan01millgoog	1973-01-01T00:00:00Z	1973	Mill, John Stuart, 1806-1873	Dissertations and discussions; political, philosophical, and historical	eng	americana
india.history.resource.70610	1848-01-01T00:00:00Z	1848	Mill, John Stuart	Principles of Political Economy, with some of their Applications to Social Philosophy, in Two Volumes, Vol. I	eng	IndiaHistory; JaiGyan
asystemlogicrat14millgoog	1884-01-01T00:00:00Z	1884	Mill, John Stuart, 1806-1873	A system of logic, ratiocinative and inductive, being a connected view of the principles of evidence and the methods of scientific investigation	eng	americana
aeb8361.0001.001.umich.edu	1879-01-01T00:00:00Z	1879	Mill, John Stuart, 1806-1873	Socialism	eng	michigan_books; americana; fav-doublem2003; fav-gawkingon; fav-otium1; fav-sgulick1; fav-uri_aurora
india.history.resource.72174	1865-01-01T00:00:00Z	1865	Mill, John Stuart	Principles of Political Economy, with some of their applications to Social Philosophy, 6th ed., in Two Volumes, Vol. II	eng	IndiaHistory; JaiGyan
india.history.resource.70613	1852-01-01T00:00:00Z	1852	Mill John, Stuart	Principles of Political Economy; with some of their Applications to Social Philosophy, Vol. II	eng	IndiaHistory; JaiGyan
systemoflogicrat0008mill	1973-01-01T00:00:00Z	1973	Mill, John Stuart, 1806-1873	A system of logic, ratiocinative and inductive; being a connected view of the principles of evidence, and the methods of scientific investigation	eng	internetarchivebooks; inlibrary; printdisabled; fav-1939a; fav-be_m_s_qu_suerte_; fav-otium1; fav-zuzo_the_original; gwulibraries-ol
