# numFound=39 rows=39 query=creator:"Smeaton, John"
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
jstor-106465	1782-01-01T00:00:00Z	1782	Smeaton, John	New Fundamental Experiments upon the Collision of Bodies. By Mr. John Smeaton, F. R. S. in a Letter to Sir Joseph Banks, Bart. P. R. S.	eng	jstor_philtranroyasoc3; jstor_ejc; journals
jstor-106292	1776-01-01T00:00:00Z	1776	Smeaton, John	An Experimental Examination of the Quantity and Proportion of Mechanic Power Necessary to be Employed in Giving Different Degrees of Velocity to Heavy Bodies from a State of Rest. 	eng	jstor_philtranroyasoc3; jstor_ejc; journals
reportslatejohn00smeagoog	1812-01-01T00:00:00Z	1812	Smeaton, John, 1724-1792	Reports of the late John Smeaton. F.R.S., made on various occasions, in the course of his employment as a civil engineer ..	eng	americana; fav-adm1724; fav-wildargyll
jstor-106093	1771-01-01T00:00:00Z	1771	Smeaton, John	Description of a New Hygrometer: By Mr. John Smeaton, F. R. S.	eng	jstor_philtran1683177; jstor_ejc; journals; fav-michellewb
anexperimentale00smeagoog	1760-01-01T00:00:00Z	1760	Smeaton, John, 1724-1792; Pre-1801 Imprint Collection (Library of Congress) DLC	An experimental enquiry concerning the natural powers of water and wind to turn mills	eng	americana; fav-cheslyn_wilson; fav-smith111; fav-xareni28
gri_33125012143653	1813-01-01T00:00:00Z	1813	Smeaton, John, 1724-1792	A narrative of the building and a description of the construction of the Edystone Lighthouse with stone : to which is subjoined, an appendix, giving some account of the lighthouse 	eng	getty; americana; fav-prose; fav-vitoballs
tractsonhydraul00tredgoog	1836-01-01T00:00:00Z	1836	Tredgold, Thomas, 1788-1829. ed; Smeaton, John, 1724-1792; Venturi, Giovanni Battista, 1746-1822; Eytelwein, Johann Albert, 1764-1848; Nicholson, William, 1753-1815. tr; Young, Tho	Tracts on hydraulics	eng	americana
jstor-105250	1757-01-01T00:00:00Z	1757	Smeaton, John	An Account of the Effects of Lightning upon the Steeple and Church of Lestwithiel, Cornwall; In a Letter to the Right Honourable the Earl of Macclesfield, President of the R.S. By 	eng	jstor_philtran1683177; jstor_ejc; journals; fav-michellewb
b30545067	1754-01-01T00:00:00Z	1754	Smeaton, John, 1724-1792	A description of a new pyrometer : with a table of experiments made therewith	eng	wellcomelibrary; ukmhl; medicalheritagelibrary; europeanlibraries; medicallibrary
bim_eighteenth-century_account-of-an-observatio_smeaton-john_1787	1787-01-01T00:00:00Z	1787	Smeaton, John.	Account of an observation of the right ascension and declination of Mercury out of the meridian, near his greatest elongation, Sept. 1786, made by Mr. John Smeaton, ... From the Ph	English	pub_eighteenth-century; bim_microfilm; microfilm
bim_eighteenth-century_the-report-of-john-smeat_smeaton-john_1769	1769-01-01T00:00:00Z	1769	Smeaton, John.	The report of John Smeaton, engineer, upon the harbour of Dover; together with a plan of the said harbour. 1769	English	pub_eighteenth-century; bim_microfilm; microfilm
bim_eighteenth-century_the-report-of-john-smeat_smeaton-john_1782	1782-01-01T00:00:00Z	1782	Smeaton, John	The report of John Smeaton, engineer, upon the state and condition of Wells Harbour, in the county of Norfolk. 1782	English	pub_eighteenth-century; bim_microfilm; microfilm
papers00smea	1780-01-01T00:00:00Z	1780	Smeaton, John, 1724-1792, author	Papers	eng	smithsonian
dli.ernet.26402	1786-01-01T00:00:00Z	1786	Smeaton John	Philosophical Transactions Giving Some Account Of The P Refent Undertaking Studies and Labours Of The Ingenious In Many Confiderable Parts Of The World Vol-lxxvi	eng	digitallibraryindia; JaiGyan
anaccountsomeex00smeagoog	1754-01-01T00:00:00Z	1754	Smeaton, John, 1724-1792	An account of some experiments upon a machine for measuring the way of a ship at sea	eng	americana
reportslatejohn01smeagoog	1837-01-01T00:00:00Z	1837	Smeaton, John, 1724-1792	Reports of the late John Smeaton, F.R.S. : made on various occasions, in the course of his employment as a civil engineer	eng	americana
10081153bsb	1794-01-01T00:00:00Z	1794	Smeaton, John	Experimental Enquiry Concerning The Natural Powers of Wind and Water, To Turn Mills And Other Machines Depending On A Circular Motion And An Experimental Examination Of The Quantit	English	german-online-libraries; booksbylanguage_german; booksbylanguage
10708301bsb	1813-01-01T00:00:00Z	1813	Smeaton, John	Experimental Enquiry Concerning The Natural Powers of Wind and Water, To Turn Mills And Other Machines Depending On A Circular Motion And An Experimental Examination Of The Quantit	English	german-online-libraries; booksbylanguage_german; booksbylanguage
Memoirs1782178300Renn	1782-01-01T00:00:00Z	1782	Rennie, John, 1761-1821; Bossut, Charles, 1730-1814; Maskelyne, Nevil, 1732-1811; Perronet, Jean-Rodolphe, 1708-1794; Smeaton, John, 1724-1792; Burndy Library, donor. DSI	Memoirs / 1782-1783	eng; fre	smithsonian; fav-negrete58
narrativeofbuild0000smea	1791-01-01T00:00:00Z	1791	Smeaton, John, 1724-1792	A narrative of the building and a description of the construction of the Edystone Lighthouse with stone : to which is subjoined, an appendix, giving some account of the lighthouse 	English	oberlinartlibrary; oberlincollegelibrary; americana; globallibraries; fav-cainhaaa; fav-dax_mc; fav-delgre; fav-ian_regan407; fav-ibikeboy; fav-jastown; fav-michellewb; fav-morrisu
10048841bsb	1814-01-01T00:00:00Z	1814	Smeaton, John	Reports. 4	English	german-online-libraries; booksbylanguage_german; booksbylanguage
bim_eighteenth-century_description-of-an-improv_smeaton-john-f-r-s-_1789	1789-01-01T00:00:00Z	1789	Smeaton, John, F. R. S., Civil Engineer.	Description of an improvement in the application of the quadrant of attitude to a celestial globe. 1789	English	pub_eighteenth-century; bim_microfilm; microfilm
bim_eighteenth-century_an-historical-report-on-_smeaton-john_1791_0	1791-01-01T00:00:00Z	1791	Smeaton, John.	An historical report on Ramsgate harbour: written by order of, and addressed to the trustees. By John Smeaton, ... The second edition. 1791	English	pub_eighteenth-century; bim_microfilm; microfilm
bim_eighteenth-century_an-experimental-enquiry-_smeaton-john_1760	1760-01-01T00:00:00Z	1760	Smeaton, John.	An experimental enquiry concerning the natural powers of water and wind to turn mills, and other machines, depending on a circular motion. By J. Smeaton, F.R.S. 1760	English	pub_eighteenth-century; bim_microfilm; microfilm
jstor-105286	1757-01-01T00:00:00Z	1757	Smeaton, John	Remarks on the Different Temperature of the Air at Edystone, from That Observed at Plymouth, between the 7th and 14th of July 1757. By Mr. John Smeaton, F. R. S.	eng	jstor_philtran1683177; jstor_ejc; journals
smeatonandlighth31482gut			Smeaton, John	Smeaton and Lighthouses A Popular Biography, with an Historical Introduction and Sequel	eng	gutenberg
