# numFound=590 rows=300 query=creator:"Churchill, Winston"
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
birthofbritainhi0001chur	1983-01-01T00:00:00Z	1983	Churchill, Winston, 1874-1965	The birth of Britain : a history of english-speaking peoples	eng	internetarchivebooks; printdisabled; fav-arch0172; fav-ch48377; fav-isfahel; fav-jeffmyer5112; fav-jennifer_hubbard282; fav-kithenry; fav-rwolfdibiase; fav-scotty01; fav-stephanie_
triumphtragedy00chur_1	1953-01-01T00:00:00Z	1953	Churchill, Winston, Sir, 1874-1965	Triumph and tragedy	eng	internetarchivebooks; toronto; inlibrary; printdisabled; fav-archie1714; fav-bookcrackhead; fav-braamvis; fav-comrade_iskander; fav-dr_mvn; fav-haohmaru; fav-jfsulliv; fav-john_mcg
crisisthevolume005389gut			Churchill, Winston, 1871-1947	Crisis, the - Volume 02	eng	gutenberg
secondworldwar05chur	1985-01-01T00:00:00Z	1985	Churchill, Winston, 1874-1965	The Second World War	eng	bplhoughton; bostonpubliclibrary; americana; printdisabled; fav-nolshaubs
cu31924014308831	1913-01-01T00:00:00Z	1913	Churchill, Winston, 1871-1947	The inside of the cup	eng	cornell; americana
historyofengli03chur	1956-01-01T00:00:00Z	1956	Churchill, Winston, 1874-1965	A history of the English-speaking peoples: The Age of Revolution	eng	internetarchivebooks; americana; printdisabled; fav-erivaldo_gabriel; fav-firstcaucasoid; fav-gumdrop1977; fav-javiesdane; fav-ryan_vallo; fav-smickie; fav-stephanie_mcmullen; fav-
dli.ministry.02397	1937-01-01T00:00:00Z	1937	Churchill, Winston S.	Great contemporaries	eng	digitallibraryindia; JaiGyan; fav-henry_w_watlington
in.ernet.dli.2015.209929	1931-01-01T00:00:00Z	1931	Churchill Winston S.	The World Crisis The Eastern Front	eng	digitallibraryindia; JaiGyan; fav-c_hurty_comcast_net; fav-chapalan; fav-dr_mvn; fav-jhalstead; fav-kaytonar; fav-klio567890; fav-kunaln29; fav-leonardo_passinato; fav-rohit_gupta6
in.ernet.dli.2015.148729	1922-01-01T00:00:00Z	1922	Churchill, Winston S	My African Journey	eng	digitallibraryindia; JaiGyan; fav-kanki; fav-leonardo_passinato; fav-savio08; fav-trishtrinitron; fav-vishalwazir
insideofthecupth05357gut			Churchill, Winston, 1871-1947	Inside of the Cup, the - Volume 02	eng	gutenberg
in.ernet.dli.2015.522886			Churchill, Winston S.	Great Contemporaries	eng	digitallibraryindia; JaiGyan
historyofenglish0000chur_o8n1	1998-01-01T00:00:00Z	1998	Churchill, Winston, 1874-1965	A history of the English-speaking peoples	eng	internetarchivebooks; printdisabled; fav-alexander_d_ll; fav-arch0172; fav-javiesdane; fav-joseph_waldman; fav-scotty01; fav-shay_mar; fav-stinkers; fav-wendy_wagner419
secondworldwar0000chur_m3d9	1976-01-01T00:00:00Z	1976	Churchill, Winston, 1874-1965	The Second World War	eng	internetarchivebooks; printdisabled; fav-ana_veiga; fav-evgnet; fav-harry_potter172; ambslibrary-ol; tulsacc-ol; universityofthewest-ol
insideofthecupth05361gut			Churchill, Winston, 1871-1947	Inside of the Cup, the - Volume 06	eng	gutenberg
boerwar0000chur	1991-01-01T00:00:00Z	1991	Churchill, Winston, 1874-1965	The Boer War	eng	internetarchivebooks; printdisabled; fav-ellxna; fav-jmb14; fav-konarskiego19; openlibrary-d-ol
drjonathan05397gut			Churchill, Winston, 1871-1947	Dr. Jonathan	eng	gutenberg
gatheringstorm00chur	1948-01-01T00:00:00Z	1948	Churchill, Winston, 1874-1965	The gathering storm	eng	internetarchivebooks; americana; printdisabled; fav-andyl100; fav-bookcrackhead; fav-cecealexa; fav-davidszo; fav-gonzago; fav-madanrediff; fav-mctaguer; fav-sergiomargarido
richardcarvel00churrich	1899-01-01T00:00:00Z	1899	Churchill, Winston, 1871-1947	Richard Carvel	eng	cdl; americana
grandescontempor0000chur	1982-01-01T00:00:00Z	1982	Churchill, Winston, Sir 1874-1965	Grandes contemporáneos	spa	internetarchivebooks; inlibrary; printdisabled; fav-greyeminence
insideofcup0000chur	1913-01-01T00:00:00Z	1913	Churchill, Winston, Sir, 1874-1965	The inside of the cup	eng	trent_university; internetarchivebooks; fav-david_england
in.ernet.dli.2015.209637	1939-01-01T00:00:00Z	1939	Churchill Winston S.	Step By Step 1936-1939	eng	digitallibraryindia; JaiGyan; fav-leonardo_passinato; fav-rohit_gupta696; fav-trishtrinitron
in.ernet.dli.2015.503312	1936-01-01T00:00:00Z	1936	Churchill Winston S.	Marlborougs His Life And Times	Unknown	digitallibraryindia; JaiGyan; fav-alinso; fav-jamesey92
peoplesrights00chur	1971-01-01T00:00:00Z	1971	Churchill, Winston, 1874-1965	The people's rights	eng	internetarchivebooks; inlibrary; printdisabled; fav-da10vid; fav-leelonewolf; gwulibraries-ol; johnshopkins-ol; kalamazoocollege-ol; marymount-ol; unb-ol
in.ernet.dli.2015.81601	1927-01-01T00:00:00Z	1927	Churchill Winston	The World Crisis 1916-1918 Part Ii	eng	digitallibraryindia; JaiGyan; fav-dr_mvn; fav-ecgtheow7943; fav-stuart_cannell
triumphtragedy0000chur_p2w9	1953-01-01T00:00:00Z	1953	Churchill, Winston, 1874-1965, author	Triumph and tragedy	eng	internetarchivebooks; inlibrary; printdisabled; fav-rohit_gupta696
secondworldwar05chur_2	1961-01-01T00:00:00Z	1961	Churchill, Winston, 1874-1965	The Second World War	eng	bplhoughton; bostonpubliclibrary; americana; printdisabled; fav-bluearcher95
secondworldwar06chur_0	1948-01-01T00:00:00Z	1948	Churchill, Winston, 1874-1965	The Second World War	eng	bplhoughton; bostonpubliclibrary; americana; printdisabled; fav-mctaguer
secondworldwar03chur_2	1961-01-01T00:00:00Z	1961	Churchill, Winston, 1874-1965	The Second World War	eng	bplhoughton; bostonpubliclibrary; americana; printdisabled; fav-bluearcher95; fav-lara_kroft
mrcrewescareervo03681gut			Churchill, Winston, 1871-1947	Mr. Crewe's Career - Volume 1	eng	gutenberg
worldcrisis0005chur	2015-01-01T00:00:00Z	2015	Churchill, Winston, 1874-1965, author	The world crisis	eng	internetarchivebooks; printdisabled; fav-archive3001502; fav-archiveifchina; fav-kunaln29; openlibrary-d-ol
india.history.resource.112129	1898-01-01T00:00:00Z	1898	Churchill, Winston L. Spencer	The Story of the Malakand Field Force: An Episode of Frontier War (Longmans’ Colonial Library)	eng	IndiaHistory; JaiGyan
richardcarvelvol05372gut			Churchill, Winston, 1871-1947	Richard Carvel - Volume 08	eng	gutenberg
secondworldwar06chur	1985-01-01T00:00:00Z	1985	Churchill, Winston, 1874-1965	The Second World War	eng	bplhoughton; bostonpubliclibrary; americana; printdisabled; fav-nolshaubs
secondworldwar0000chur_y7z2	1989-01-01T00:00:00Z	1989	Churchill, Winston, 1874-1965	The Second World War	eng	internetarchivebooks; printdisabled; fav-archive3001502; fav-bookboy1927; fav-evgnet; fav-flintstone1; fav-jackieharkozy; fav-jrb416
irrepressiblechu0000chur_b9u3	1985-01-01T00:00:00Z	1985	Churchill, Winston, 1874-1965	The irrepressible Churchill : stories, sayings, and impressions of Sir Winston Churchill	eng	internetarchivebooks; inlibrary; printdisabled; fav-alinso; fav-jmb14
conistonwithillu00churuoft	1906-01-01T00:00:00Z	1906	Churchill, Winston, 1871-1947	Coniston. With illus. by Florence Scovel Shinn	eng	robarts; toronto; university_of_toronto; fav-4nerdybird; fav-amandinethe1st; fav-rhubarbbikini; fav-thedotwashere
afarcountry00churrich	1915-01-01T00:00:00Z	1915	Churchill, Winston, Sir, 1874-1965; Hearst, William Randolph, 1863-1951	A far country	eng	cdl; americana
stemmingtidespee00chur_0	1953-01-01T00:00:00Z	1953	Churchill, Winston, 1874-1965	Stemming the tide; speeches 1951 and 1952	eng	bplhoughton; bostonpubliclibrary; americana; inlibrary; printdisabled; fav-kunaln29; fav-user_78161
secondworldwar01chur_1	1948-01-01T00:00:00Z	1948	Churchill, Winston, 1874-1965	The Second World War	eng	bplhoughton; bostonpubliclibrary; americana; printdisabled; fav-bookboy1927; fav-redwan_islam_shifan
richardcarvel00churgoog	1899-01-01T00:00:00Z	1899	Churchill, Winston, 1871-1947	Richard Carvel	eng	americana
richardcarvelvol05371gut			Churchill, Winston, 1871-1947	Richard Carvel - Volume 07	eng	gutenberg
amodernchronicl01churgoog	1910-01-01T00:00:00Z	1910	Churchill, Winston, 1871-1947	A modern chronicle	eng	americana
frontierswarshis0000chur_m6o9	1995-01-01T00:00:00Z	1995	Churchill, Winston, 1874-1965	Frontiers and wars : his four early books covering his life as soldier and war correspondent, edited into one volume	eng	internetarchivebooks; inlibrary; printdisabled
secretsessionspe0000unse	1946-01-01T00:00:00Z	1946	Churchill, Winston Spencer	Secret session speeches	eng	internetarchivebooks; inlibrary; printdisabled; fav-cheryll447; fav-sergiomargarido
thecrossing00churrich	1904-01-01T00:00:00Z	1904	Churchill, Winston, Sir, 1874-1965	The crossing	eng	cdl; americana; fav-david_england; fav-herv_69
stepbystep19361900churrich	1971-01-01T00:00:00Z	1971	Churchill, Winston, 1874-1965	Step by step, 1936-1939	eng	internetarchivebooks; americana; inlibrary; printdisabled; fav-gigs_kyriakoudes; fav-klayneb; fav-mandar_d; framingham-ol; the-claremont-colleges-ol; universityofarizona-ol
thecelebrityvolu05383gut			Churchill, Winston, 1871-1947	The Celebrity, Volume 01	eng	gutenberg
dli.ernet.523567	1954-01-01T00:00:00Z	1954	Churchill Winston S.	The Second World War Vol-6(1954)	eng	digitallibraryindia; JaiGyan; fav-apollo17; fav-k_keshav; fav-rafid_sarker141; fav-rohit_gupta696
dli.ernet.527862	1952-01-01T00:00:00Z	1952	Churchill Winston S.	The Second World War Vol-5(1952)	eng	digitallibraryindia; JaiGyan; fav-ak-47-ak-74; fav-apollo17; fav-k_keshav
dli.bengal.10689.12836	1922-01-01T00:00:00Z	1922	CHURCHILL, WINSTON S	A HISTORY OF THE ENGLISH SPEAKING PEOPLES	eng	digitallibraryindia; JaiGyan; fav-andrewdeanox; fav-arch0172; fav-certus; fav-darcydeen; fav-rohit_gupta696; fav-stuart_cannell; fav-vickymacinnis
farcountryacompl03739gut			Churchill, Winston, 1871-1947	Far Country, a - Complete	eng	gutenberg
rooseveltchurchi00roos	1975-01-01T00:00:00Z	1975	Roosevelt, Franklin D. (Franklin Delano) 1882-1945; Churchill, Winston, 1874-1965., joint author; Loewenheim, Francis L., ed; Langley, Harold D., ed; Jonas, Manfred, ed	Roosevelt and Churchill, their secret wartime correspondence	eng	internetarchivebooks; americana; inlibrary; printdisabled; fav-alfa99; fav-arunachalam_einstein; fav-burningbookshelf; fav-cdl1796; fav-german_x-files_; fav-gus_k; fav-kobathedread
grandalliance0000chur	1985-01-01T00:00:00Z	1985	Churchill, Winston, 1874-1965	The Grand Alliance	eng	internetarchivebooks; inlibrary; printdisabled; fav-andyl100; fav-icactus
greatspeechesofw00greyuoft	1915-01-01T00:00:00Z	1915	Grey of Fallodon, Edward Grey, Viscount, 1862-1933; Churchill, Winston, Sir, 1874-1965	Great speeches of the war	eng	kellylibrary; toronto; university_of_toronto; fav-aalkoryshy; fav-armen94arm; fav-cemil_sar_i_ek; fav-porlock; fav-prose
farcountry00churiala	1915-01-01T00:00:00Z	1915	Churchill, Winston, 1871-1947	A far country	eng	cdl; americana
farcountry00churuoft	1915-01-01T00:00:00Z	1915	Churchill, Winston, 1871-1947	A far country	eng	robarts; toronto; university_of_toronto
dwellingplaceofl03648gut			Churchill, Winston, 1871-1947	Dwelling Place of Light, the - Volume 3	eng	gutenberg
ageofrevolution00wins	1957-01-01T00:00:00Z	1957	Churchill, Winston	The Age of Revolution Volume 3	eng	internetarchivebooks; printdisabled; inlibrary; fav-berlitza; fav-pertinax9475; fav-sara3369; fav-shay_mar; fav-skunnywundy909; openlibrary-d-ol
dli.ernet.2354	1945-01-01T00:00:00Z	1945	Churchill Winston S.	The Dawn Of Liberation	eng	digitallibraryindia; JaiGyan; fav-ahmed_bousnina175; fav-jurekstef; fav-just4comments
churchillreaderw00chur_0	1954-01-01T00:00:00Z	1954	Churchill, Winston, 1874-1965	A Churchill reader; the wit and wisdom of Sir Winston Churchill	eng	bplhoughton; bostonpubliclibrary; americana; inlibrary; printdisabled; fav-cecealexa; fav-gigs_kyriakoudes; fav-javiesdane; fav-mmos
dwellingplaceli02churgoog	1917-01-01T00:00:00Z	1917	Churchill, Winston, 1871-1947	The dwelling-place of light	eng	americana
bloodtoiltearssw00chur_0	1989-01-01T00:00:00Z	1989	Churchill, Winston, 1874-1965	Blood, toil, tears and sweat : the speeches of Winston Churchill	eng	bplhoughton; bostonpubliclibrary; americana; printdisabled; inlibrary; fav-builds_by_cooper; fav-drfedrickson
secondworldwar0004chur	1985-01-01T00:00:00Z	1985	Churchill, Winston, 1874-1965	The Second World War	eng	internetarchivebooks; printdisabled; fav-acardamone9; fav-fernando_teixeira; fav-jackieharkozy; fav-jfsulliv; fav-k_keshav; fav-luckyshree; fav-nitin_m8460; openlibrary-d-ol
theirfinesthourw0000unse	1949-01-01T00:00:00Z	1949	Churchill, Winston, Sir, 1874-1965	Their finest hour	eng	trent_university; internetarchivebooks; inlibrary; printdisabled; fav-andlyd; fav-cecealexa; fav-nika_mapel
triumphtragedy00chur	1953-01-01T00:00:00Z	1953	Churchill, Winston, 1874-1965	Triumph and tragedy	eng	internetarchivebooks; americana; inlibrary; printdisabled; fav-akuto; fav-bookcrackhead; fav-charmer639; fav-jurekstef; fav-kylee_semenoff; fav-stinkers; fav-subiene; fav-tang_jinx
dli.ernet.536497	1954-01-01T00:00:00Z	1954	Churchill Winston S.	The Second World War Vol-vi (1954)	eng	digitallibraryindia; JaiGyan
firstjourney0000chur	1965-01-01T00:00:00Z	1965	Churchill, Winston S. (Winston Spencer), 1940-	First journey	eng	trent_university; internetarchivebooks; inlibrary; printdisabled; fav-erivaldo_gabriel
historyofenglish0000unse_v4s4	1956-01-01T00:00:00Z	1956	Churchill, Winston, 1874-1965, author	A history of the English-speaking peoples	eng	internetarchivebooks; printdisabled; fav-klayneb; fav-luckyshree; fav-mrsshevy; fav-serafima279; fav-wamjr1
historyofenglish02chur	1956-01-01T00:00:00Z	1956	Churchill, Winston, 1874-1965	A history of the English-speaking peoples	eng	internetarchivebooks; americana; printdisabled; fav-erivaldo_gabriel; fav-ryan_vallo; fav-wuslon8
richardcarvelvol05368gut			Churchill, Winston, 1871-1947	Richard Carvel - Volume 04	eng	gutenberg
allwillbewellgoo0000chur	2011-01-01T00:00:00Z	2011	Churchill, Winston, 1874-1965	All will be well : good advice from Winston Churchill	eng	internetarchivebooks; printdisabled; fav-shahar_neipris; fav-uber1234
richardcarvel0000chur	1923-01-01T00:00:00Z	1923	Churchill, Winston, 1871-1947	Richard Carvel	eng	marygrovecollege; internetarchivebooks; americana; fav-aru13
memoirsofsecondw0000chur	1990-01-01T00:00:00Z	1990	Churchill, Winston, 1874-1965	Memoirs of the Second World War : an abridgement of the six volumes of The Second World War with an epilogue by the author on the postwar years written for this volume	eng	internetarchivebooks; printdisabled; fav-abdallah_fayed; fav-acardamone9; fav-ak-47-ak-74; fav-antoineroberts_; fav-awerkamp; fav-knack4wdst; fav-wwiithesis; belmont-ol; binghamton
winstonschurchil0000chur_t8i5	1974-01-01T00:00:00Z	1974	Churchill, Winston, 1874-1965	Winston S. Churchill: his complete speeches, 1897-1963	eng	internetarchivebooks; inlibrary; printdisabled; fav-camarada23; fav-hugo_fishhook_jiang
mrkeeganselopem00churgoog	1903-01-01T00:00:00Z	1903	Churchill, Winston, 1871-1947	Mr. Keegan's elopement	eng	americana
worldcrisis0002chur	2015-01-01T00:00:00Z	2015	Churchill, Winston, 1874-1965, author	The world crisis	eng	internetarchivebooks; printdisabled; fav-archive3001502; fav-archiveifchina; fav-camarada23; fav-igor365472; fav-kunaln29; fav-mohammed_abdul_hadi; fav-salmon_sauce; fav-stinkers
gatheringstorm0000unse	1948-01-01T00:00:00Z	1948	Churchill, Winston, 1874-1965	The Second World War	eng	trent_university; internetarchivebooks; printdisabled; fav-gabbyy1358; fav-harry_potter172; fav-nika_mapel; ambslibrary-ol; binghamton-ol; cnusd-ol; the-claremont-colleges-ol; unb-
ageofrevolution0300chur	1957-01-01T00:00:00Z	1957	Churchill, Winston, 1874-1965	The age of revolution	eng	internetarchivebooks; printdisabled; inlibrary; fav-klayneb
in.ernet.dli.2015.209887	1899-01-01T00:00:00Z	1899	Churchill Winston Spencer	The Story Of The Malakand Field Force	eng	digitallibraryindia; JaiGyan; fav-hiro358; fav-kanki; fav-karol268; fav-theargo; fav-vexillologyhub; fav-wsd_1
immortalword00chur	1965-01-01T00:00:00Z	1965	Churchill, Winston	The immortal words of Winston Churchill: memorable excerpts from his famous wartime speeches.	eng	guggenheimlibrary; artresources; americana; fav-alinso; fav-giuseppe_grillea; fav-irohamca; fav-lucske008; fav-madan_singi; fav-malejandra; fav-margarita_reece; fav-mmos; fav-moris
in.ernet.dli.2015.99540	1922-01-01T00:00:00Z	1922	Churchill, Winston S.	The Birth Of Britain Vol. 1	eng	digitallibraryindia; JaiGyan; fav-caligator; fav-charismom; fav-elo_givdan; fav-erivaldo_gabriel; fav-freya_telluris; fav-hughes_family; fav-iwemhearn; fav-jm15xy; fav-joshack; fav
in.ernet.dli.2015.99964	1922-01-01T00:00:00Z	1922	Churchill, Winston S.	The New World Vol. 2	eng	digitallibraryindia; JaiGyan; fav-iwemhearn; fav-jm15xy; fav-rohit_gupta696; fav-trishtrinitron; fav-user_20261
synapseml_gutenberg_a_traveller_in_war_time_by_winston_churc			Churchill, Winston, 1871-1947	A Traveller in War-Time	English	gutenberg-audiobooks; audio_bookspoetry
thecrossingwinst00churrich	1903-01-01T00:00:00Z	1903	Churchill, Winston, 1871-1947; Adamson, Sydney; Bayliss, Lilian	The crossing	eng	cdl; americana
thedwellingplac00churrich	1917-01-01T00:00:00Z	1917	Churchill, Winston, Sir, 1874-1965; Hearst, William Randolph, 1863-1951. asn CU-BANC	The dwelling-place of light	eng	cdl; americana
theirfinesthourw0000sirc	1949-01-01T00:00:00Z	1949	Sir Churchill Winston	Their finest hour / Winston S. Churchill	eng	internetarchivebooks; printdisabled; inlibrary
thecelebrity00churrich	1897-01-01T00:00:00Z	1897	Churchill, Winston, 1871-1947	The celebrity, an episode	eng	cdl; americana; fav-pere432
stlouisafterwar00sainiala	1918-01-01T00:00:00Z	1918	Saint Louis (Mo.). City Plan Commission; Bartholomew, Harland, 1889-; Churchill, Winston, 1871-1947	St. Louis after the war;	eng	cdl; americana
greatrepublichis0000chur_m2d3	1999-01-01T00:00:00Z	1999	Churchill, Winston, 1874-1965	The great republic : a history of America	eng	internetarchivebooks; printdisabled
kansanousee53632gut			Churchill, Winston	Kansa nousee	fi	gutenberg
afarcountry01churgoog	1915-01-01T00:00:00Z	1915	Churchill, Winston, 1871-1947	A far country	eng	americana
afarcountry04churgoog	1915-01-01T00:00:00Z	1915	Churchill, Winston, 1871-1947	A far country	eng	americana
coniston02churgoog	1906-01-01T00:00:00Z	1906	Churchill, Winston, 1871-1947	Coniston	eng	americana
witwisdomofwinst0000chur	1995-01-01T00:00:00Z	1995	Churchill, Winston, 1874-1965	The wit & wisdom of Winston Churchill : a treasury of more than 1,000 quotations and anecdotes	eng	internetarchivebooks; printdisabled; fav-alinso; fav-victor_arc
lordrandolphchur0002chur	1906-01-01T00:00:00Z	1906	Churchill, Winston, Sir, 1874-1965	Lord Randolph Churchill	eng	trent_university; internetarchivebooks; fav-kanki
gatheringstorm00chur_1	1948-01-01T00:00:00Z	1948	Churchill, Winston, Sir, 1874-1965	The gathering storm	eng	internetarchivebooks; toronto; printdisabled; fav-alaxi; fav-bookcrackhead; fav-flashingthunder; fav-jurekstef; fav-lookh; fav-noisseau; fav-sergiomargarido; fav-steppeyhenson23; f
gatheringstorm0000unse_a6c0	1950-01-01T00:00:00Z	1950	Churchill, Winston, 1874-1965	The gathering storm	eng	internetarchivebooks; printdisabled; fav-agent-lisa; fav-reddvelvett
amodernchronicl00churgoog	1910-01-01T00:00:00Z	1910	Churchill, Winston, 1871-1947	A modern chronicle	eng	americana
amidthesestormst0000chur	1972-01-01T00:00:00Z	1972	Churchill, Winston, 1874-1965	Amid these storms; thoughts and adventures	eng	internetarchivebooks; printdisabled; inlibrary; fav-jdrgp2
modernchroniclea05381gut			Churchill, Winston, 1871-1947	Modern Chronicle, a - Volume 08	eng	gutenberg
islandrace00chur	1964-01-01T00:00:00Z	1964	Churchill, Winston, 1874-1965	The island race	eng	internetarchivebooks; inlibrary; printdisabled; fav-asad404; fav-berlitza; americanuniversity-ol; openlibrary-d-ol; uni-ol; wilsoncollege-ol
triumphtragedywi0000unse	1953-01-01T00:00:00Z	1953	Churchill, Winston S	Triumph and tragedy : the Second World War	eng	trent_university; internetarchivebooks; printdisabled; fav-nika_mapel; fav-patriot1777_
winstonchurchill00tayl	1952-01-01T00:00:00Z	1952	TAYLOR, Robert Lewis; Churchill, Winston, 1874-1965. Appendix	Winston Churchill. An informal study of greatness. [With plates, including portraits.]	eng	internetarchivebooks; americana; inlibrary; printdisabled; fav-lookh
secondworldwar03chur_0	1948-01-01T00:00:00Z	1948	Churchill, Winston, 1874-1965	The Second World War	eng	bplhoughton; bostonpubliclibrary; americana; printdisabled; fav-sophie701
worldcrisisabr00chur	1992-01-01T00:00:00Z	1992	Churchill, Winston, 1874-1965	The world crisis : an abridgment of the classic 4-volume history of World War I	eng	internetarchivebooks; printdisabled; fav-andrew_l571; fav-cemil_sar_i_ek; fav-luckyshree; rochester-ol; universityofoklahoma-ol
secondworldwar06chur_1	1985-01-01T00:00:00Z	1985	Churchill, Winston, 1874-1965	The Second World War	eng	bplhoughton; bostonpubliclibrary; americana; printdisabled; fav-archive3001502; fav-bahadir_koc; fav-bsullivan7; fav-fernando_teixeira; fav-garfunkel_be; fav-jkdanonymoushouse; fav
richardcarvel00chur	1899-01-01T00:00:00Z	1899	Churchill, Winston, 1871-1947	Richard Carvel	eng	internetarchivebooks; americana; fav-highlandirish; fav-slmacb
thecrossing00388gut			Churchill, Winston, 1871-1947	The Crossing	eng	gutenberg; fav-mobosnake1
secondworldwar02chur_1	1948-01-01T00:00:00Z	1948	Churchill, Winston, 1874-1965	The Second World War	eng	bplhoughton; bostonpubliclibrary; americana; printdisabled; fav-louis_pota; fav-mr_zagreb_yahoo_co_uk
atravellerinwar00unkngoog	1918-01-01T00:00:00Z	1918	Churchill, Winston, 1871-1947	A traveller in war-time; with an essay on the American contribution and the democratic idea	eng	americana
secondworldwar02chur_0	1985-01-01T00:00:00Z	1985	Churchill, Winston, 1874-1965	The Second World War	eng	bplhoughton; bostonpubliclibrary; americana; printdisabled; fav-joseph_kim652; fav-nolshaubs
