# numFound=65 rows=65 query=title:(life AND Stephenson)
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
lifeofgeorgestep00smiluoft	1868-01-01T00:00:00Z	1868	Smiles, Samuel, 1812-1904	The life of George Stephenson and of his son Robert Stephenson; comprising also a history of the invention and introduction of the railway locomotive	eng	gerstein; toronto; university_of_toronto; fav-david_ca406; fav-jahanzeb_shah; fav-mastermind93
lifeofrobertstep0002jcje	1866-01-01T00:00:00Z	1866	J. C. Jeaffreson	The life of Robert Stephenson	eng	internetarchivebooks
johnstephensonro00rown	1908-01-01T00:00:00Z	1908	Rowntree, John Stephenson, 1834-1907; Doncaster, Phebe, 1847-1924	John Stephenson Rowntree [microform], his life and work	eng	ColumbiaUniversityLibraries; microfilm; americana
liferobertsteph00polegoog	1864-01-01T00:00:00Z	1864	John Cordy Jeaffreson , William Pole	The Life of Robert Stephenson, F.R.S. Etc. Etc.: Late President of the ...	English	americana
lifegeorgesteph05smilgoog	1857-01-01T00:00:00Z	1857	Smiles, Samuel, 1812-1904	The life of George Stephenson, railway engineer	eng	americana
10067143bsb	1864-01-01T00:00:00Z	1864	Jeaffreson, J. C.	The Life of Robert Stephenson, F. R. S. etc. etc.: Late President of the Institution of civil engineers. By J. C. Jeaffreson. With descriptive chapters on some of his most importan	English	german-online-libraries; booksbylanguage_german; booksbylanguage
lifeofgeorgestep00smile	1859-01-01T00:00:00Z	1859	Smiles, Samuel, 1812-1904; Stephenson, Robert, 1803-1859	The life of George Stephenson, railway engineer	eng	americana; fav-ahelmtexas; fav-chonkyapple
gov.uscourts.azd.920145				Stephenson v. United of Omaha Life Insurance Company	eng	usfederalcourts; USGovernmentDocuments; government-documents
lifegeorgesteph04stepgoog	1889-01-01T00:00:00Z	1889	Samuel Smiles , Robert Stephenson	The Life of George Stephenson, Railway Engineer	English	americana
india.history.resource.73002	1864-01-01T00:00:00Z	1864	Jeaffreson, J. C.	The Life of Robert Stephenson, in Two Volumes, Vol. II	eng	IndiaHistory; JaiGyan
lifegeorgesteph02stepgoog	1858-01-01T00:00:00Z	1858	Smiles, Samuel, 1812-1904	The life of George Stephenson, railway engineer	eng	europeanlibraries; fav-chonkyapple
in.ernet.dli.2015.510437	1857-01-01T00:00:00Z	1857	Not Available	Life Of George Stephenson	san	digitallibraryindia; JaiGyan; fav-spodobek
india.history.resource.73003	1864-01-01T00:00:00Z	1864	Jeaffreson, J. C.	The Life of Robert Stephenson, in Two Volumes, Vol. I	eng	IndiaHistory; JaiGyan
liferobertsteph01polegoog	1864-01-01T00:00:00Z	1864	John Cordy Jeaffreson , William Pole	The Life of Robert Stephenson, F.R.S. Etc. Etc.: Late President of the ...	English	americana
lifeofrobertstep02jeaf_0	1864-01-01T00:00:00Z	1864	Jeaffreson, John Cordy, 1831-1901; Pole, William	The life of Robert Stephenson	eng	university_of_illinois_urbana-champaign; americana
storylifegeorge00smilgoog	1860-01-01T00:00:00Z	1860	SAMUEL. SMILES	The Story of the Life of George Stephenson, Railway Engineer	English	americana; fav-sarah_roe817
lifegeorgesteph04smilgoog	1858-01-01T00:00:00Z	1858	Smiles, Samuel, 1812-1904	The life of George Stephenson, railway engineer	eng	americana
gov.uscourts.flmd.162404				Stephenson v. Liberty Life Assurance Company of Boston	eng	usfederalcourts; USGovernmentDocuments; government-documents
cu31924006039980	1908-01-01T00:00:00Z	1908	Rowntree, John Stephenson, 1834-1907	John Stephenson Rowntree: his life and work : memoir	eng	cornell; americana; fav-chonkyapple
india.history.resource.15141	1857-01-01T00:00:00Z	1857		Life of George Stephenson	eng	IndiaHistory; JaiGyan
pioneerexperien00unkngoog	1872-01-01T00:00:00Z	1872		Pioneer experiences in the holy life, ed. by T.B. Stephenson	English	europeanlibraries
cu31924022805992	1859-01-01T00:00:00Z	1859	Smiles, Samuel, 1812-1904	The life of George Stephenson, railway engineer	eng	cornell; americana; fav-jahanzeb_shah
lifegeorgesteph01stepgoog	1858-01-01T00:00:00Z	1858	Smiles, Samuel, 1812-1904	The life of George Stephenson, railway engineer	eng	europeanlibraries
gov.uscourts.txwd.486793				Stephenson v. Liberty Life Assurance Company of Boston	eng	usfederalcourts; USGovernmentDocuments; government-documents
bwb_S0-ABF-954	1908-01-01T00:00:00Z	1908	Phebe Doncaster	John Stephenson Rowntree His Life and Work	eng	internetarchivebooks
pli.kerala.rare.4329	1857-01-01T00:00:00Z	1857	Samuel Smiles	The Life of George Stephenson	eng	digitallibraryindia; JaiGyan; fav-iribas
lifeofgeorgestep0000unse_k1e0	1868-01-01T00:00:00Z	1868		The life of George Stephenson and of his son Robert Stephenson;: Comprising also a history of the invention and introduction of the railway locomotive	eng	internetarchivebooks; fav-lucske008
lifeofgeorgestep00smil_0	1877-01-01T00:00:00Z	1877	Smiles, Samuel, 1812-194.	The life of George Stephenson, railway engineer /	English	upenn; americana
lifeofrobertstep01jeaf	1866-01-01T00:00:00Z	1866	Jeaffreson, John Cordy, 1831-1901; Pole, William, 1814-1900	Life of Robert Stephenson	eng	ncsulibraries; americana; fav-chonkyapple; fav-double_whammy; fav-tiptoes
cihm_13932	1877-01-01T00:00:00Z	1877		Songs of Christian life and work sung by T. Bowman Stephenson, B. A., of London, England, in behalf of the Children's Home, London, Edgworth, and Gravesend, (in England), and Hamil	eng	university_of_alberta_libraries_microfilm; university_of_alberta_libraries; toronto; microfilm
storyoflifeofgeo00smiluoft	1859-01-01T00:00:00Z	1859	Smiles, Samuel, 1812-1904	The story of the life of George Stephenson, railway engineer	eng	gerstein; toronto; university_of_toronto; fav-aviator1020; fav-jahanzeb_shah; fav-lucske008; fav-mahall
memoirsoflifetra00beva	1807-01-01T00:00:00Z	1807	Bevan, Joseph Gurney, 1753-1814, ed	Memoirs of the life and travels in the service of the Gospel of Sarah Stephenson	eng	newyorkpubliclibrary; americana
memoirslifeandt00bevagoog	1807-01-01T00:00:00Z	1807	Joseph Gurney Bevan	Memoirs of the Life and Travels in the Service of the Gospel of Sarah Stephenson	English	americana
gov.uscourts.txnd.406271				Stephenson v. Sun Life Assurance Company of Canada	eng	usfederalcourts; USGovernmentDocuments; government-documents
lifegeorgesteph03smilgoog	1858-01-01T00:00:00Z	1858	Smiles, Samuel, 1812-1904	The life of George Stephenson, railway engineer	eng	americana
shelagh-stephenson-life-is-a-dream				Shelagh Stephenson Life Is A Dream		oldtimeradio; radioprograms; fav-g_lomeo; fav-hans1959; fav-maximilien78; fav-piazza24; fav-puppetcaddy
