# numFound=192 rows=192 query=title:(Great Western Railway)
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
cscrm_2021_01_000452			Beebe, Lucius, 1902-1966; Clegg, Charles, 1916-1979	Great Western Railway Company (Colo.) Locomotive No. 60 Colorado		californiastaterailroadmuseum; stream_only; beebe-clegg; americana; californiarevealed
cscrm_2021_01_000455			Beebe, Lucius, 1902-1966; Clegg, Charles, 1916-1979	Great Western Railway Company (Colo.) Caboose No. 1007 Colorado		californiastaterailroadmuseum; stream_only; beebe-clegg; americana; californiarevealed
cscrm_2021_01_000456			Beebe, Lucius, 1902-1966; Clegg, Charles, 1916-1979	Great Western Railway Company (Colo.) Freight train Colorado		californiastaterailroadmuseum; stream_only; beebe-clegg; americana; californiarevealed
cihm_48420	1862-01-01T00:00:00Z	1862	Commercial Bank of Canada; Great Western Railway Company (Canada)	The Commercial Bank of Canada vs. the Great Western Railway Company [microform] : judgement of the Court of Queen's Bench, delivered December 20th, 1862	eng	university_of_alberta_libraries_microfilm; university_of_alberta_libraries; toronto; microfilm
cihm_60415	1855-01-01T00:00:00Z	1855	Great Western Railway Company (Canada)	Great Western Railway [microform] : from Suspension Bridge & Niagara Falls to Detroit, Chicago, St. Louis, Milwaukee, Burlington, Rock Island, Galena, Cairo and all points in the w	eng	university_of_alberta_libraries_microfilm; university_of_alberta_libraries; toronto; microfilm; fav-laydy924
actsincorporati00cangoog	1854-01-01T00:00:00Z	1854	Great Western Railway Company (Canada)	Acts Incorporating the Great Western Railway Company, with the Several Acts Amending Or Relating ...	English	americana
sunnysideofirela01dubliala	2026-04-19T00:00:00Z	2026		The sunnyside of Ireland : Great southern and western Railway Copany's guides	eng	cdl; americana; fav-vitoballs
op1247765-1001	1854-01-01T00:00:00Z	1854		Applications from Midland Great Western Railway of Ireland Company to Treasury or Public Works Loan Commissioners for Loans (Athlone and Galway Railway)	eng	britishparliamentarypublications; universityofsouthamptonlibrary; patron-library-collection
bwb_KT-243-051	1988-01-01T00:00:00Z	1988	Peter Semmens	History of the Great Western Railway	eng	internetarchivebooks; printdisabled; inlibrary
Aplanetruth-AA98RANDK1D2	2019-11-29T00:00:00Z	2019	Aplanetruth	The Great Western U.S. Tartarian Railway System of the mid 19th Century	English	aplanetruth; offcenter; deemphasize; fav-jane_orrick
cscrm_2021_01_000460			Beebe, Lucius, 1902-1966; Clegg, Charles, 1916-1979	Great Western Railway Company (Colo.) No. 51 and freight train Colorado		californiastaterailroadmuseum; stream_only; beebe-clegg; americana; californiarevealed
ahistorygreatwe00nokegoog	1895-01-01T00:00:00Z	1895	George Augustus Nokes	A History of the Great Western Railway; Being the Story of the Broad Gauge	English	americana
cscrm_2021_01_000451			Beebe, Lucius, 1902-1966; Clegg, Charles, 1916-1979	Great Western Railway Company (Colo.) Freight train Colorado		californiastaterailroadmuseum; stream_only; beebe-clegg; americana; californiarevealed
legendlandvolume20249gut			Barham, George Basil	Legend Land, Volume 2 Being a Collection of Some of The Old Tales Told in Those Western Parts of Britain Served by The Great Western Railway	eng	gutenberg; fav-darren_shaun_mann
micro_IA40386418_0709	1956-01-01T00:00:00Z	1956	Supreme Court of the United States	Chicago Great Western Railway Co. v. Scovel, 352 U.S. 835 (1956) (No. 209)	eng	USGovernmentDocuments; us-supreme-court; microfiche; government-documents
whenofficewentto0000horr	2015-01-01T00:00:00Z	2015	Horrie, Clare, compiler	When the office went to war : war letters from men of the Great Western Railway	eng	internetarchivebooks; printdisabled; fav-jp771; fav-thecurate_sflegg
birthofgreatwest0000unse	1971-01-01T00:00:00Z	1971	Gibbs, George Henry, 1785-1842	The birth of the Great Western Railway: extracts from the diary and correspondence of George Henry Gibbs;	eng	internetarchivebooks; printdisabled; inlibrary; fav-chonkyapple
jstor-3303503	1872-09-01T00:00:00Z	1872		Common Pleas of Summit County, Ohio. John R. Penn, Trustee, v. The Atlantic and Great Western Railway Company and Others	eng	jstor_amerlawregi1852; jstor_ejc; journals
jstor-3303026	1866-02-01T00:00:00Z	1866		Court of Queen's Bench. O'Hanlan v. The Great Western Railway	eng	jstor_amerlawregi1852; jstor_ejc; journals
bha105	2002-01-01T00:00:00Z	2002	Cyril Gibson	Bristol's Merchants and the Great Western Railway	eng	bristol-record-society-collection; folkscanomy
cscrm_2021_01_000462			Beebe, Lucius, 1902-1966	Great Western Railway Company (Colo.) Locomotive No. 51 near Longmont [Highball, p. 152] Colorado		californiastaterailroadmuseum; stream_only; beebe-clegg; americana; californiarevealed
cihm_06647	1873-01-01T00:00:00Z	1873	Great Western Railway Company (Canada)	Great Western Railway time card rules and regulations [microform]	eng	university_of_alberta_libraries_microfilm; university_of_alberta_libraries; toronto; microfilm; fav-mahall
cihm_55755	1850-01-01T00:00:00Z	1850	Buchanan, Peter, 1805-1860; Atcheson, Robert Shank; Grey, Henry Grey, Earl, 1802-1894	The memorial of Peter Buchanan and Robert Shank Atcheson, Esquires [microform] : relative to the Great Western Railway of Canada	eng	university_of_alberta_libraries_microfilm; university_of_alberta_libraries; toronto; microfilm
gov.uscourts.ilnd.354946				Great Western Railway of Colorado, LLC v. Belt Railway Company of Chicago, Inc.	eng	usfederalcourts; USGovernmentDocuments; government-documents
P001684	1888-01-01T00:00:00Z	1888	Ontario, Manitoba & Western Railway (author)	Synopsis of prospectus of the Ontario, Manitoba & Western Railway and connections: Manitoba's grand 30,000,000 bushel crop of 1887 and Ontario's unequalled timber, mineral, and agr	English	peel_print; peel; university_of_alberta_libraries; toronto
appendixtorailwa00bree	1839-01-01T00:00:00Z	1839	Brees, S. C. (Samuel Charles)	Appendix to Railway practice : containing a copious abstract of the whole of the evidence given upon the London and Birmingham, and Great Western railway bills, when before Parliam	eng	americana; fav-negrete58; fav-sarah_roe817; fav-tanyaj
cihm_50174	1866-01-01T00:00:00Z	1866	Robb, James, 1814-1881; Atlantic and Great Western Railway Company	Atlantic & Great Western Railway [microform]	eng	university_of_alberta_libraries_microfilm; university_of_alberta_libraries; toronto; microfilm
cihm_56717	1873-01-01T00:00:00Z	1873	Great Western Railway Company (Canada)	Great Western Railway of Canada [microform] : general order, in view of the increased traffic ...	eng	university_of_alberta_libraries_microfilm; university_of_alberta_libraries; toronto; microfilm
dr_covers-to-great-western-railway-via-niagara-falls-suspension-bridge-or-b-00914151	1881-01-01T00:00:00Z	1881	Great Western Railway Company (Canada); Buffalo commercial advertiser (Buffalo, N.Y.); Rand McNally and Company	(Covers to) Great Western Railway. Via Niagara Falls Suspension Bridge or Buffalo to the West! Great central route.-Aug. 15, 1881 ... Commercial Advertiser Print, Buffalo, N.Y.		david-rumsey-map-collection; fav-ahelmtexas; fav-laurie_vermeulen
greatwesternrail0000rode_g6d7	2010-01-01T00:00:00Z	2010	Roden, Andrew	Great Western Railway : a history	eng	internetarchivebooks; printdisabled; fav-bertieson; fav-g_g_h_; fav-kstindc; fav-mark_lalor; fav-samwise_the_great; fav-tirana27
op1246703-1001	1849-01-01T00:00:00Z	1849		Bill to authorize Advance of Money out of Consolidated Fund to Midland Great Western Railway of Ireland Company	eng	britishparliamentarypublications; universityofsouthamptonlibrary; patron-library-collection
op1247703-1001	1854-01-01T00:00:00Z	1854		Bill to settle Contribution by certain Baronies in Roscommon and Galway to Midland Great Western Railway of Ireland Company	eng	britishparliamentarypublications; universityofsouthamptonlibrary; patron-library-collection
cu31924028918690	1903-01-01T00:00:00Z	1903	Soulé, S. H. (Sidney Howard), 1849-	Rand-McNally guide to the great northwest : containing information regarding the states of Montana, Idaho, Washington, Oregon, Minnesota, North Dakota, Alaska, also western Canada 	eng	cornell; americana; fav-sheerbooks; fav-viper444
railwaypracticec1836bree	1836-01-01T00:00:00Z	1836	Brees, S. C. (Samuel Charles)	Railway practice. A collection of working plans and practical details of construction in the public works of the most celebrated engineers ... on the several railways, canals, and 	eng	northeastern; blc; americana; fav-hectorst; fav-tanyaj; fav-trainboy_48
historyofgreatwe0000unse_w7o3	1985-01-01T00:00:00Z	1985	Peter Semmens	HISTORY OF THE GREAT WESTERN RAILWAY 2 The Thirties 1930-39	eng	internetarchivebooks; printdisabled; inlibrary
historyofgreatwe0001etma	1927-01-01T00:00:00Z	1927	e. t. mac dermot. m.a	history of the great western railway	eng	internetarchivebooks; universityofarizonalib; fav-bclark4712; fav-natterlee
historyofgreatwe00nokerich	1895-01-01T00:00:00Z	1895	Nokes, George Augustus	A history of the Great western railway; being the story of the broad gauge	eng	cdl; americana; fav-morbidiusdismaldi; fav-natterlee; fav-vitoballs
P001776	1889-01-01T00:00:00Z	1889	Demers (l.J.) & frères (author); Quebec City. Board of Trade (author)	Landing of immigrants at Quebec: Copy of correspondence of the Quebec Board of Trade and other details relating to the superior advantages offered to immigrants for landing and tra	English	peel_print; peel; university_of_alberta_libraries; toronto
jstor-3302805	1867-02-01T00:00:00Z	1867		Supreme Court of Pennsylvania. The Philadelphia and Erie Railroad Company, and the Pennsylvania Railroad Company, v. The Catawissa Railroad Company, and the Western Central Railroa	eng	jstor_amerlawregi1852; jstor_ejc; journals
op1246584-1001	1847-01-01T00:00:00Z	1847	Walker, Mr	Great Southern and Western (Irish) Railway : report to Commissioners for Loans for Public Works	eng	britishparliamentarypublications; universityofsouthamptonlibrary; patron-library-collection
overatlanticand00barrgoog	1866-01-01T00:00:00Z	1866	Patrick Barry	Over the Atlantic and Great Western Railway	English	europeanlibraries
cihm_53206	1857-01-01T00:00:00Z	1857		The Great South Western Railway ... [microform]	eng	university_of_alberta_libraries_microfilm; university_of_alberta_libraries; toronto; microfilm
cihm_58768	1855-01-01T00:00:00Z	1855	Great Western Railway Company (Canada)	Report by the directors of the Great Western Railway to the shareholders upon the report made by the commission [microform] : appointed to enquire into certain accidents upon the G	eng	university_of_alberta_libraries_microfilm; university_of_alberta_libraries; toronto; microfilm
cihm_62014	1851-01-01T00:00:00Z	1851	Great Western Railway Company (Canada)	Intimation [microform] : some influential friends of the Great Western Railway of Canada, who have a large interest in the undertaking .	eng	university_of_alberta_libraries_microfilm; university_of_alberta_libraries; toronto; microfilm
dr_great-western-railway-10787000	1950-01-01T00:00:00Z	1950	Geographia Limited	Great Western Railway		david-rumsey-map-collection; fav-veiv16lyw2
atlanticgreatwes00simm	1866-01-01T00:00:00Z	1866	Simmons, H. H	The Atlantic and Great Western Railway : connections, stations, distances, map, &c., &c. : the great through route between the East and West, Northwest, South, and Southwest	eng	university_of_illinois_urbana-champaign; americana; fav-toddangel; fav-vitoballs
bha062	1985-01-01T00:00:00Z	1985	Geoffrey Channon	Bristol and the Promotion of the Great Western Railway, 1835	eng	bristol-record-society-collection; folkscanomy
dr_db-cooke--cos-great-western-railway-guide-exhibiting-all-stations-wit-3795002	1856-01-01T00:00:00Z; 1840-01-01T00:00:00Z	1856	Cooke, D.B & Co.	D.B. Cooke & Co.'s Great Western Railway Guide. Exhibiting All Stations With Distances From Each other. Chicago, 1856. Entered ... 1856 by D.B. Cooke & Company. Middleton Wallace &		david-rumsey-map-collection
collco-Saving_the_Great_Western_Railway_Depot_Historic_Preservation_at_the_City_of_Loveland	2024-03-04T00:00:00Z	2024	City of Loveland	Saving the Great Western Railway Depot – Historic Preservation at the City of Loveland	English	collco; community_media; newsandpublicaffairs
dr_text-page-to-great-western-railway-via-niagara-falls-suspension-bridge-o-00914152	1881-01-01T00:00:00Z	1881	Great Western Railway Company (Canada); Buffalo commercial advertiser (Buffalo, N.Y.); Rand McNally and Company	(Text Page to) Great Western Railway. Via Niagara Falls Suspension Bridge or Buffalo to the West! Great central route.-Aug. 15, 1881 ... Commercial Advertiser Print, Buffalo, N.Y.		david-rumsey-map-collection
great-scenic-railway-journeys-presents-the-western-maryland-scenic-railroad	2004-01-01T00:00:00Z	2004	Wide Eye Productions	Great Scenic Railway Journeys Presents The Western Maryland Scenic Railroad	eng	opensource_movies; fav-keiccnffjjrd
thesunnysideofir19329gut				The Sunny Side of Ireland: How to see it by the Great Southern and Western Railway	eng	gutenberg; fav-aaron_brady783; fav-seen_under_cygnus
cihm_48184	1855-01-01T00:00:00Z	1855	Wallace, William	Great south western railway of Canada [microform]	eng	university_of_alberta_libraries_microfilm; university_of_alberta_libraries; toronto; microfilm
cihm_89132	1862-01-01T00:00:00Z	1862	Commercial Bank of Canada; Buckingham, W., fl. 1862; Great Western Railway Company (Canada); Upper Canada. Court of Queen's Bench	In the Queen's Bench [microform] : the Commercial Bank of Canada, plaintiffs, versus the Great Western Railway Company, defendants : counsel for plaintiffs, Hon. J.H. Cameron, Q.C.	eng	university_of_alberta_libraries_microfilm; university_of_alberta_libraries; toronto; microfilm; fav-pere432
greatwesternrail0000book_j9j8	1985-01-01T00:00:00Z	1985	Booker, Frank	The Great Western Railway : a new history	eng	internetarchivebooks; inlibrary; printdisabled; fav-natterlee
agreementbetween00chic	1885-01-01T00:00:00Z	1885	Chicago, St. Louis & Pittsburgh Railroad Company; Chicago and North Western Railway Company; Chicago and Great Western Railroad Company; Lawrence J. Gutter Collection of Chicagoana	Agreement between Chicago, St. Louis & Pittsburgh Railroad Co., Chicago & North Western Railway Co. and Chicago & Great Western Railroad Co.: relocation of tracks and crossing at C	eng	UniversityIllinoisatChicago; carli_lib; americana
agreementbetween00niag	1872-01-01T00:00:00Z	1872	Niagara Falls International Bridge Company	Agreement between Niagara Falls International Bridge Company, Niagara Falls Suspension Bridge Company, and Great Western Railway Company.	eng	BrockUniversity; ontario_council_university_libraries; toronto
