# numFound=57 rows=57 query=creator:"Law, John" AND mediatype:texts
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
fullimpartialacc00lawj	1720-01-01T00:00:00Z	1720	Law, John, 1671-1729	A full and impartial account of the Company of Mississipi [sic], : otherwise call'd the French East-India-Company, projected and settled by Mr. Law. Wherein the nature of that esta	eng; fre	JohnCarterBrownLibrary; americana; fav-blackswan777; fav-chris_jones321; fav-costudies; fav-day_crow; fav-deccan_history_hunt; fav-hezzy217; fav-hopaii_gowanii_yahu; fav-mark_donah
dli.ministry.14269			Law, John	The horoscope	eng	digitallibraryindia; JaiGyan
jstor-25109036	1916-12-01T00:00:00Z	1916	Law, John E.	Prohibition in Colorado	eng	jstor_nortamerrev; jstor_ejc; journals
gcseenglishforaq0000lawj	2002-01-01T00:00:00Z	2002	Law, John	GCSE English for AQA B	eng	internetarchivebooks; inlibrary; printdisabled; fav-readerstroupe
McGillLibrary-125045-2588			Law, John, 1854-1923, author; British Library; BiblioLife Network (BLN), sponsoring body	A city girl : a realistic story	English	mcgilluniversity; mcgilluniversityrarebooks; toronto; fav-elisa_gasparetti; fav-isalanina; fav-j_db; fav-learnyu; fav-lostokie; fav-m_vil; fav-moonelf; fav-mrisser1; fav-schaffhaus
conomistesfinan02vaubgoog	1843-01-01T00:00:00Z	1843	Daire, E. (Eugène), 1798-1847; Boisguilbert, P. Le Pesant de (Pierre Le Pesant), 1646-1714; Dutot, 18th cent; Law, John, 1671-1729; Melon, Jean François, 1675-1738; Vauban, Séba	Économistes financiers du XVIIIe siècle	fre	americana
colonialhistoryo02lawj	1858-01-01T00:00:00Z	1858	Law, John, 1796-1873; Vincennes Historical and Antiquarian Society (Vincennes, Ind.)	The colonial history of Vincennes, under the French, British, and American governments, from its first settlement down to the territorial administration of General William Henry Ha	eng	lincolncollection; americana; fav-jeremy_maxie; fav-rupp2000
cihm_43737	1832-01-01T00:00:00Z	1832	Law, John; Durno, James; Upper Canada Wholesale Dry Goods Importing Company	Prospectus of a wholesale dry goods importing company [microform] : to be located near the head of Lake Ontario; most respectfully submitted to merchants and capitalists in the wes	eng	university_of_alberta_libraries_microfilm; university_of_alberta_libraries; toronto; microfilm
colonialhistoryo01lawj	1858-01-01T00:00:00Z	1858	Law, John, 1796-1873; Vincennes Historical and Antiquarian Society (Vincennes, Ind.)	The colonial history of Vincennes, under the French, British, and American governments, from its first settlement down to the territorial administration of General William Henry Ha	eng	lincolncollection; americana
aircraftstoriesd0000lawj	2002-01-01T00:00:00Z	2002	Law, John, 1946-	Aircraft stories : decentering the object in technoscience	eng	internetarchivebooks; printdisabled; binghamton-ol; dartmouthlibrary-ol; gwulibraries-ol; johnshopkins-ol; riceuniversity-ol; the-claremont-colleges-ol; universityofarizona-ol; uni
b30786502	1762-01-01T00:00:00Z	1762	Law, John, active 1762	Dissertatio medica inauguralis, de asthmate recidivo spasmodico	lat	wellcomelibrary; ukmhl; medicalheritagelibrary; europeanlibraries; medicallibrary; theses-and-dissertations
memoirsoflifeofj00woodrich	1824-01-01T00:00:00Z	1824	Wood, John Philip, d. 1838; Law, John, 1671-1729	Memoirs of the life of John Law of Lauriston [microform] : including a detailed account of the rise, progress, and termination of the Mississippi system	eng	cdl; americana; fav-aalkoryshy; fav-lucas_a_silva
bim_eighteenth-century_money-and-trade-consider_law-john_1705	1705-01-01T00:00:00Z	1705	Law, John	Money and trade considered, with a proposal for supplying the nation with money. 1705	English	pub_eighteenth-century; bim_microfilm; microfilm; fav-dorian_wilson; fav-nural179
colonialhistoryo00lawj	1858-01-01T00:00:00Z	1858	Law, John, 1796-1873; Vincennes Historical and Antiquarian Society	The colonial history of Vincennes, under the French, British, and American governments : from its first settlement down to the territorial administration of General William Henry H	eng	library_of_congress; americana; fav-alli_j_apos_son; fav-j_glastonbury; fav-rohit_gupta696
bim_eighteenth-century_a-charge-delivered-to-th_law-john_1797	1797-01-01T00:00:00Z	1797	Law, John	A charge delivered to the clergy of the diocese of Rochester; and published at their request. By John Law, D.D. ... 1797	English	pub_eighteenth-century; bim_microfilm; microfilm
specialreporton00hickgoog	1912-01-01T00:00:00Z	1912	United States Bureau of Animal Industry , Vickers T. Atkinson , William Dickson , William Heyser Harbaugh, James Law , John Robbins Mohler , A. J. Murray , William Herbert Lowe , L	Special report on diseases of cattle	eng	americana
historicalstudyo00davirich	1887-01-01T00:00:00Z	1887	Davis, Andrew McFarland, 1883-1920; Law, John, 1671-1729	An historical study of Law's system	eng	cdl; americana; fav-georgy_ganev
catechismjohnha00churgoog	1884-01-01T00:00:00Z	1884	Thomas Graves Law , John Hamilton , Catholic Church	The Catechism of John Hamilton	English	americana
conomistesfina00dairuoft	1843-01-01T00:00:00Z	1843	Daire, Eugene, 1798-1847; Boisquillebert, Pierre Le Pesant, sieur de, 1633-1707; Law, John, 1671-1729; Melon, Jean François, 1675-1738; Vauban, Sébastien Le Prestre de, 1633-1707; 	Économistes financiers de 18e siècle : Vauban, Boisquillebert, Jean Law, Melon, Dutot	fre	robarts; toronto; university_of_toronto; fav-lucas_a_silva; fav-maciej_lewandowski; fav-rohit_gupta696
conomistesfinan01vaubgoog	1843-01-01T00:00:00Z	1843	Daire, E. (Eugène), 1798-1847; Boisguilbert, P. Le Pesant de (Pierre Le Pesant), 1646-1714; Dutot, 18th cent; Law, John, 1671-1729; Melon, Jean François, 1675-1738; Vauban, Séba	Économistes financiers du XVIIIe siècle	fre	americana
aanmerkingenover00lawj	1721-01-01T00:00:00Z	1721	Law, John, 1671-1729; Marperger, Paul Jacob, 1656-1730	Aanmerkingen over den koophandel en het geldt / gelegen in Noordt-America, aan de mondt van de groote Rivier Mississippi ; benevens een berigt, van de nieuwe Fransche Indische Comp	dut	university_pittsburgh; americana; fav-chonkyapple; fav-tifani_danielle
cihm_22676	1858-01-01T00:00:00Z	1858	Law, John, 1796-1873	The colonial history of Vincennes, under the French, British and American governments [microform] : from its first settlement down to the territorial administration of General Will	eng	university_of_alberta_libraries_microfilm; university_of_alberta_libraries; toronto; microfilm
bim_eighteenth-century_a-sermon-preached-in-the_law-john_1797	1797-01-01T00:00:00Z	1797	Law, John	A sermon preached in the cathedral church of St. Paul, London: on Thursday, June 1, 1797. Being the time of the yearly meeting of the children educated in the charity-schools, in a	English	pub_eighteenth-century; bim_microfilm; microfilm
modernhyderabad031488mbp	1914-01-01T00:00:00Z	1914	Law,John.	Modern Hyderabad; Deccan	eng	universallibrary; fav-bookhoarder; fav-nebo99
modernhyderabadd00lawjuoft	1914-01-01T00:00:00Z	1914	Law, John	Modern Hyderabad, Deccan	eng	robarts; toronto; university_of_toronto; fav-arshiya_syed; fav-dargahhamzapir; fav-ravipadi; fav-sampath_deshini; fav-sampath_raja_ram; fav-shabbeer_moosvi; fav-yempati
moneytradeconsid00lawj	1750-01-01T00:00:00Z	1750	Law, John, 1671-1729	Money and trade considered: with a proposal for supplying the nation with money. First published at Edinburgh 1705	eng	cdl; gross; americana; university_of_california_libraries; fav-aristo25; fav-az2; fav-chris_peterson157; fav-drewblanco; fav-eddy_convens; fav-esmeralda_roldan; fav-fran879; fav-ga
india.history.resource.88594	1912-01-01T00:00:00Z	1912	Law, John	Indian Snapshots	eng	IndiaHistory; JaiGyan
mississippibubbl00hougrich	1902-01-01T00:00:00Z	1902	Hough, Emerson, 1857-1923; Law, John, 1671-1729	The Mississippi bubble; how the star of good fortune rose and set and rose again	eng	cdl; americana; fav-rohit_gupta696
manchestershirtm0000lawj	2002-01-01T00:00:00Z	2002	Law, John, active 1881-1921	A Manchester shirtmaker : a realistic story of to-day	eng	internetarchivebooks; inlibrary; printdisabled; fav-alan_haonan_chi; fav-marie_hyde; fav-nadine670; fav-nadine_leese; fav-weiqi_yi
dli.csl.6270	1909-01-01T00:00:00Z	1909	Law, John	Glimpses of hidden India	eng	digitallibraryindia; JaiGyan; fav-jp771; fav-puralekhpal
glimpsesofhidden00lawjiala	0019-01-01T00:00:00Z	19	Law, John	Glimpses of hidden India	eng	cdl; americana; fav-ashwintembhekar; fav-jp771; fav-khaled_kay_alsuwaidi; fav-rohit_gupta696; fav-veronica_taylor353; fav-whitney_wade517
bim_early-english-books-1641-1700_illustrissimo-et-potenti_law-john_1698	1698-01-01T00:00:00Z	1698	Law, John	Illustrissimo et Potentissimo Domino,... 1698	Middle English	pub_early-english-books-1641-1700; bim_microfilm; microfilm
atreatiseonprin00traugoog	1856-01-01T00:00:00Z	1856	Frederick Walter Simms, Henry Law, John Cresson Trautwine	A Treatise on the Principles and Practice of Levelling, Showing Its ...	English	americana; fav-mikewheats
bim_early-english-books-1641-1700_calendarium-lan-perpetu_law-john_1699	1699-01-01T00:00:00Z	1699	Law, John	Calendarium lanæ perpetuum:... 1699	Middle English	pub_early-english-books-1641-1700; bim_microfilm; microfilm
howtocoachhockey0000lawj	1990-01-01T00:00:00Z	1990	Law, John	How to coach hockey	eng	internetarchivebooks; inlibrary; printdisabled
organizingmodern0000lawj	1994-01-01T00:00:00Z	1994	Law, John, 1946-	Organizing modernity	eng	internetarchivebooks; printdisabled; fav-charles_die
nationindistress00lawj	1971-01-01T00:00:00Z	1971	Law, John, 1901-	A nation in distress; the bitter fruits of a racist society	eng	internetarchivebooks; inlibrary; printdisabled
citygirl0000lawj_p9q8	1984-01-01T00:00:00Z	1984	Law, John, 1854-1923	A city girl	eng	internetarchivebooks; inlibrary; printdisabled
conomistesfinan00vaubgoog	1843-01-01T00:00:00Z	1843	Daire, E. (Eugène), 1798-1847; Boisguilbert, P. Le Pesant de (Pierre Le Pesant), 1646-1714; Dutot, 18th cent; Law, John, 1671-1729; Melon, Jean François, 1675-1738; Vauban, Séba	Économistes financiers du XVIIIe siècle	fre	europeanlibraries
citygirl0000lawj	2015-01-01T00:00:00Z	2015	Law, John, 1854-1923, author	A city girl	eng	internetarchivebooks; printdisabled; fav-alan_haonan_chi; fav-courtney_randle; fav-jos924; fav-jp771; fav-malouise
deathofpopstar0000lawj_s3b2	2011-01-01T00:00:00Z	2011	Law, John W	Death of a pop star	eng	internetarchivebooks; inlibrary; printdisabled; fav-brixxo40; fav-karencatpenter; fav-melrose_pontiac; fav-thecatmisifu; fav-triplemoonsbreath; fav-vintagedaydream
shapingtechnolog00wieb	1992-01-01T00:00:00Z	1992	American Council of Learned Societies; Bijker, Wiebe E; Law, John, 1946-	Shaping technology/building society [electronic resource] : studies in sociotechnical change	eng	internetarchivebooks; americana; printdisabled; fav-dionisiootp; fav-frauza; fav-harpocrates887; fav-m_hunter6163; fav-nata000; fav-samir_dams; fav-stevexx; americanuniversity-ol; 
scienceforsocial0000lawj	1984-01-01T00:00:00Z	1984	Law, John, 1946-	Science for social scientists	eng	internetarchivebooks; printdisabled; fav-diannetlr; fav-hansblumenberg; fav-mmehmetsahin; binghamton-ol; gwulibraries-ol; rochester-ol; universityofarizona-ol; wrlc-ol
outofwork0000lawj	1990-01-01T00:00:00Z	1990	Law, John, active 1881-1921	Out of work	eng	internetarchivebooks; inlibrary; printdisabled; fav-alan_haonan_chi; fav-aristo25; fav-jp771; fav-weiqi_yi; unb-ol; universityofcoloradoboulder-ol
