# numFound=1413 rows=200 query=creator:"Rousseau, Jean-Jacques"
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
arrestdelacourde00fra_vpi	1765-01-01T00:00:00Z	1765	France.Parlement (Paris); France. Parlement (Paris); Voltaire, 1694-1778. Dictionnaire philosophique portatif; Rousseau, Jean-Jacques, 1712-1778. Lettres écrites de la montagne	Arrest de la cour de Parlement	fre	newberryfrenchpamphlets; newberry; americana
lesconfessions0000rous_z5g4	2009-01-01T00:00:00Z	2009	Rousseau, Jean-Jacques	Les confessions	fre	internetarchivebooks; bannedbooks; printdisabled; fav-giad503; fav-gorgiasleon; fav-matthew_chalk; fav-mhkr85; fav-mmos; fav-zaaf; fav-zinelh5014
ducontratso00rous	1762-01-01T00:00:00Z	1762	Rousseau, Jean-Jacques, 1712-1778	Du contrat social, ou Principes du droit politique	fre	thomasfisher; universityofottawa; toronto; university_of_toronto; fav-adam4325; fav-angel_mpb; fav-cctu_pico_sena; fav-donmilne; fav-harpocrates887; fav-hawkseked222; fav-julia_kor
1846oeuvrescom02rousuoft	1846-01-01T00:00:00Z	1846	Rousseau, Jean-Jacques, 1712-1778	Oeuvres complètes. Avec des notes historiques	fre	robarts; toronto; university_of_toronto; fav-angseop_lee
confessionsjean06rousgoog	1901-01-01T00:00:00Z	1901	Rousseau, Jean-Jacques	The confessions of Jean-Jacques Rousseau. 1	eng	americana; fav-agent-lisa
yhteiskuntasopim53593gut			Rousseau, Jean-Jacques	Yhteiskuntasopimuksestaeli Valtio-oikeuden johtavat aatteet	fi	gutenberg
emilio-o-de-la-educacion-jean-jacques-rousseau	2024-02-17T00:00:00Z	2024	Rousseau, Jean Jacques	Emilio O De La Educacion Jean Jacques Rousseau	spa	booksbylanguage_spanish; booksbylanguage
j1782lesconfessio01rous	1782-01-01T00:00:00Z	1782	Rousseau, Jean-Jacques, 1712-1778	Les confessions de J.J. Rousseau, suivies des Rêveries du promeneur solitaire	fre	thomasfisher; universityofottawa; toronto; university_of_toronto
confessions0000rous	1941-01-01T00:00:00Z	1941	Rousseau, Jean-Jacques, 1712-1778	Confessions	eng	claremont_school_of_theology; internetarchivebooks; printdisabled; fav-agent-lisa; fav-rmayne
h1763jeanjaquesro00rous	1763-01-01T00:00:00Z	1763	Rousseau, Jean-Jacques, 1712-1778	Jean Jaques Rousseau, citoyen de Genève, a Christophe de Beaumont, Archevêque de Paris ..	fre	thomasfisher; universityofottawa; toronto; university_of_toronto
governmentofpola0000rous	1972-01-01T00:00:00Z	1972	Rousseau, Jean-Jacques, 1712-1778	The government of Poland	eng; fre	trent_university; internetarchivebooks; inlibrary; printdisabled; fav-czytelnik102; fav-jurekstef
in.ernet.dli.2015.112571	1947-01-01T00:00:00Z	1947	Rousseau,jean Jacques	The Social Context And Discourses	eng	digitallibraryindia; JaiGyan
eloisaendshabil01mattgoog	1784-01-01T00:00:00Z	1784	Rousseau, Jean-Jacques, 1712-1778	Eloisa; or, A series of original letters collected and published	eng; fre	americana; fav-agent-lisa
lettrescritesd02rous	1765-01-01T00:00:00Z	1765	Rousseau, Jean-Jacques, 1712-1778	Lettres écrites de la montagne. Premiere[-seconde] partie	fre	thomasfisher; universityofottawa; toronto; university_of_toronto
aexpossuccinct00hume	1766-01-01T00:00:00Z	1766	Hume, David, 1711-1776; Rousseau, Jean-Jacques, 1712-1778; Suard, J. B. A. (Jean Baptiste Antoine), 1734-1817; Alembert, Jean Le Rond d', 1717-1783	Exposé succinct de la contestation qui s'est élevée entre M. Hume. et M. Rousseau : avec les pieces justificatives	fre	thomasfisher; universityofottawa; toronto; university_of_toronto
uvrescompltes01rousgoog	1959-01-01T00:00:00Z	1959	Rousseau, Jean-Jacques, 1712-1778	Œuvres complètes.	fre	americana
uvrescompltesde04rousgoog	1856-01-01T00:00:00Z	1856	Rousseau, Jean-Jacques, 1712-1778	Œuvres complètes de J.-J. Rousseau	fre	europeanlibraries
uvresdejjrousse00barbgoog	1819-01-01T00:00:00Z	1819	Rousseau, Jean-Jacques, 1712-1778; Petitain, Louis Germain, 1765-1820, ed; Barbier, Antione Alexandre, 1765-1825	Œuvres de J. J. Rousseau, avec des notes historiques	fre	americana
uvresdejjrousse03barbgoog	1819-01-01T00:00:00Z	1819	Rousseau, Jean-Jacques, 1712-1778; Petitain, Louis Germain, 1765-1820, ed; Barbier, Antione Alexandre, 1765-1825	Œuvres de J. J. Rousseau, avec des notes historiques	fre	americana
uvresdemrousseau08rous	1764-01-01T00:00:00Z	1764	Rousseau, Jean-Jacques, 1712-1778; John Adams Library (Boston Public Library) MB (BRL); Alembert, Jean Le Rond d', 1717-1783; Adams, John, 1735-1826, former owner	Oeuvres de M. Rousseau de Genève	fre	johnadamsBPL; bostonpubliclibrary; americana
10713049bsb	1803-01-01T00:00:00Z	1803	Rousseau, Jean-Jacques	Correspondance. 1	English	german-online-libraries; booksbylanguage_german; booksbylanguage
oeuvresj17rous	1821-01-01T00:00:00Z	1821	Rousseau, Jean-Jacques, 1712-1778	Oeuvres	fre	universityofottawa; toronto
lanouvellehelois0000rous	1937-01-01T00:00:00Z	1937	Rousseau, Jean-Jacques, 1712-1778	La nouvelle Héloïse; extraits, avec une notice biographique ..	fre	trent_university; internetarchivebooks; inlibrary; printdisabled; fav-jmb14
amileoudeldu01rous	1762-01-01T00:00:00Z	1762	Rousseau, Jean-Jacques, 1712-1778	Émile, ou De l'éducation	fre	thomasfisher; universityofottawa; toronto; university_of_toronto; fav-cristianetiago; fav-iniesta8; fav-sarahmarkus
amileoudeldu02rous	1762-01-01T00:00:00Z	1762	Rousseau, Jean-Jacques, 1712-1778	Émile, ou De l'éducation	fre	thomasfisher; universityofottawa; toronto; university_of_toronto
10599347bsb	1822-01-01T00:00:00Z	1822	Rousseau, Jean-Jacques	J. J. Rousseau's Brief über die Musik: ein Wort, noch gültig für unsere Zeit	German	german-online-libraries; booksbylanguage_german; booksbylanguage
collectioncomple06rous	1782-01-01T00:00:00Z	1782	Rousseau, Jean-Jacques, 1712-1778; Du Peyrou, Pierre Alexandre, 1729-1794; Moultou, Paul; Moultou, Pierre	Collection complete des oeuvres de J.J. Rousseau, citoyen de Geneve	fre	thomasfisher; universityofottawa; toronto; university_of_toronto; fav-muchan_chen
Emile2livresIvEtV			rousseau jean-jacques	emile (2) (livres IV et V)		audio_bookspoetry
10066336bsb	1790-01-01T00:00:00Z	1790	Rousseau, Jean-Jacques	J. J. Rousseau's Bekenntnisse: Geschichte seines männlichen Alters. Aus dem Französischen. 2	German	german-online-libraries; booksbylanguage_german; booksbylanguage
bim_eighteenth-century_eloisa-or-a-series-of-o_rousseau-jean-jacques_1769_1	1769-01-01T00:00:00Z	1769	Rousseau, Jean-Jacques	Eloisa: or a series of original letters collected and published by J.J. Rousseau. Translated from the French. ... 1769: Vol 1	English	pub_eighteenth-century; bim_microfilm; microfilm
bim_eighteenth-century_emile-english-emilius_rousseau-jean-jacques_1767_3	1767-01-01T00:00:00Z	1767	Rousseau, Jean Jacques	[Emile. English] Emilius and Sophia: or, a new system of education. Translated from the French of Mr. J. J. Rousseau. By the translator of Eloisa. In four volumes. - A new edition.	English	pub_eighteenth-century; bim_microfilm; microfilm
bim_eighteenth-century_the-works-of-j-j-rouss_rousseau-jean-jacques_1773_5	1773-01-01T00:00:00Z	1773	Rousseau, Jean-Jacques	The works of J. J. Rousseau. Translated from the French. In ten volumes. Volume the Tenth. 1773: Vol 5	English	pub_eighteenth-century; bim_microfilm; microfilm
bim_eighteenth-century_mile-ou-de-lducation_rousseau-jean-jacques_1762_2	1762-01-01T00:00:00Z	1762	Rousseau, Jean-Jacques	Émile, ou de l'éducation. Par J. J. Rousseau, ... 1762: Vol 2	English	pub_eighteenth-century; bim_microfilm; microfilm
bim_eighteenth-century_mile-ou-de-lducation_rousseau-jean-jacques_1785_2	1785-01-01T00:00:00Z	1785	Rousseau, Jean-Jacques	Émile, ou de l'éducation, par J. J. Rousseau. ... 1785: Vol 2	English	pub_eighteenth-century; bim_microfilm; microfilm
bim_eighteenth-century_rousseau-juge-de-jean-ja_rousseau-jean-jacques_1780	1780-01-01T00:00:00Z	1780	Rousseau, Jean Jacques.	Rousseau juge de Jean Jacques. Dialogues. Premier dialogue. D'apres le manuscrit de M. Rousseau, laisse entre les mains de M. Brooke Boothby. 1780	English	pub_eighteenth-century; bim_microfilm; microfilm
bim_eighteenth-century_a-dialogue-between-a-man_rousseau-jean-jacques_1761	1761-01-01T00:00:00Z	1761	Rousseau, Jean-Jacques	A dialogue between a man of letters and Mr. J. J. Rousseau, on the subject of romances. Published since his Eloisa, and intended as a preface to that work. Translated from the Fren	English	pub_eighteenth-century; bim_microfilm; microfilm
bim_eighteenth-century_emilius-and-sophia-or-_rousseau-jean-jacques_1783	1783-01-01T00:00:00Z	1783	Rousseau, Jean-Jacques	Emilius and Sophia; or, a new system of education. Translated from the French of Mr. J. J. Rousseau, ... By the translator of Eloisa. 1783	English	pub_eighteenth-century; bim_microfilm; microfilm
cunningmanmusica00rous	1766-01-01T00:00:00Z	1766	Rousseau, Jean-Jacques, 1712-1778	The cunning-man ... Musical entertainment in 2 acts. Originally written and composed by M.J.J. Rousseau	eng	westernopera; universitywesterno; ontario_council_university_libraries; toronto; fav-cascadiarising; fav-pere432
bekenntnisseunv00hardgoog	1907-01-01T00:00:00Z	1907	Rousseau, Jean-Jacques, 1712-1778	Bekenntnisse. Unverkürzt aus dem französischen	ger	americana; bannedbooks; fav-agent-lisa
ouvresrousseau07rousuoft	1790-01-01T00:00:00Z	1790	Rousseau, Jean-Jacques, 1712-1778	Collection compleÌte des oeuvres de J.J. Rousseau, citoyen de GeneÌve Volume 7	French	toronto
lettresdedeuxama05rous	1761-01-01T00:00:00Z	1761	Rousseau, Jean-Jacques, 1712-1778; Rousseau, Jean-Jacques, 1712-1778. Preface de la nouvelle Heloïse	Lettres de deux amans, habitans d'une petite ville au pied des Alpes. Recueillies et publiées	fre	thomasfisher; universityofottawa; toronto; university_of_toronto; fav-aivlis999
h1764lettrescri00rous	1764-01-01T00:00:00Z	1764	Rousseau, Jean-Jacques, 1712-1778	Lettres écrites de la montagne. En deux parties	fre	thomasfisher; universityofottawa; toronto; university_of_toronto
amileoudeldu04rous	1762-01-01T00:00:00Z	1762	Rousseau, Jean-Jacques, 1712-1778	Émile, ou De l'éducation	fre	thomasfisher; universityofottawa; toronto; university_of_toronto; fav-didix
mileoudelducatio00rous	1819-01-01T00:00:00Z	1819	Rousseau, Jean-Jacques, 1712-1778	Émile, ou, De l'éducation	fre	brigham_young_university; americana
julieoulanouve03rous	1806-01-01T00:00:00Z	1806	Rousseau, Jean-Jacques, 1712-1778	Julie, ou La nouvelle Héloïse; ou Lettres de deux amants, habitants d'une petite ville au pied des Alpes; recueillies et publiées	fre	thomasfisher; universityofottawa; toronto; university_of_toronto
india.history.resource.94272	1895-01-01T00:00:00Z	1895	Rousseau, Jean Jacques; Tozer, Henry J. (Tr.); Eosanquet, Bernard	The Social Contract or Principles of Political Right	eng	IndiaHistory; JaiGyan
10762427bsb	1790-01-01T00:00:00Z	1790	Rousseau, Jean-Jacques	Emil oder über die Erziehung. 3	German	german-online-libraries; booksbylanguage_german; booksbylanguage
1766jjacquesrous00rous	1766-01-01T00:00:00Z	1766	Rousseau, Jean-Jacques, 1712-1778	J. Jacques Rousseau, citoyen de Généve, a Christophe de Beaumont, Archevêque de Paris ... Avec sa lettre au Conseil de Généve	fre	thomasfisher; universityofottawa; toronto; university_of_toronto
lesconfessio02rous	1922-01-01T00:00:00Z	1922	Rousseau, Jean-Jacques, 1712-1778	Les Confessions	fre	universityofottawa; toronto; fav-bookhunter222
lesconfessionsd04rousgoog	1841-01-01T00:00:00Z	1841	Rousseau, Jean-Jacques, 1712-1778	Les confessions de J.-J. Rousseau	fre	europeanlibraries; bannedbooks; fav-agent-lisa; fav-pcruz; fav-tiptoes
oeuvrescomplt06rous	1824-01-01T00:00:00Z	1824	Rousseau, Jean-Jacques, 1712-1778; Auguis, P. R. (Pierre René), 1786-1846; Barbier, Antoine-Alexandre, 1718-1776; Sarpy, John R. (bookplate)	Oeuvres complètes de J. J. Rousseau ; avec des éclaircissements et des notes historiques par P.R. Auguis	fre	thomasfisher; universityofottawa; toronto; university_of_toronto
pensesdejjrous01rous	1793-01-01T00:00:00Z	1793	Rousseau, Jean-Jacques, 1712-1778; Prault, Louis Laurent, d. 1803; Laporte, Joseph de, 1713-1779	Pensées de J.J. Rousseau	fre	thomasfisher; universityofottawa; toronto; university_of_toronto
oeuvrescompletes0002unse_s2l6	1964-01-01T00:00:00Z	1964	Rousseau, Jean-Jacques, 1712-1778	La nouvelle Héloïse ; théâtre ; poésies ; essais littéraires	fre	marygrovecollege; internetarchivebooks; americana; inlibrary; printdisabled; fav-damsiad; fav-hemrique; fav-lerubeniste; fav-philokalos; fav-razio135; fav-zaaf; fav-zinelh5014
letestamentdejea00rous	1907-01-01T00:00:00Z	1907	Rousseau, Jean-Jacques, 1712-1778; Dufour, Théophile, 1844-1922	Le testament de Jean-Jacques Rousseau, (février 1763)	fre	universityofottawa; toronto; theses-and-dissertations; fav-mimioteca1
professionoffait0000rous	2008-01-01T00:00:00Z	2008	Rousseau, Jean-Jacques, 1712-1778	Profession of faith of a Savoyard vicar	eng	internetarchivebooks; inlibrary; printdisabled; fav-e_fa; fav-lovetoreadtheory; fav-regis_godefroy
ceuvrescomplete00troigoog	1857-01-01T00:00:00Z	1857	Rousseau, Jean-Jacques, 1712-1778	Œuvres complètes	fre	europeanlibraries
lesreveriesdupro0000rous	1997-01-01T00:00:00Z	1997	Rousseau, Jean-Jacques, 1712-1778	Les rêveries du promeneur solitaire	fre	internetarchivebooks; printdisabled; fav-mh85; fav-mhkr85; fav-mmos; openlibrary-d-ol
confessionsofjjr03906gut			Rousseau, Jean-Jacques, 1712-1778	Confessions of J. J. Rousseau, the - Volume 06	eng	gutenberg
confessionsofjjr03913gut			Rousseau, Jean-Jacques, 1712-1778	Confessions of J. J. Rousseau, the - Complete	eng	gutenberg; bannedbooks; fav-agent-lisa; fav-bussard; fav-marconua; fav-paulo_avelino
confessions0000rous_h5l7	1992-01-01T00:00:00Z	1992	Rousseau, Jean-Jacques, 1712-1778	Confessions	eng	internetarchivebooks; bannedbooks; printdisabled; fav-mmos; binghamton-ol; johnshopkins-ol; openlibrary-d-ol; wrlc-ol
11919322bsb	1804-01-01T00:00:00Z	1804	Rousseau, Jean-Jacques	Ungedruckter Briefwechsel mit Mme Latour de Franqueville und Herrn du Peyrou. 1	German	german-online-libraries; booksbylanguage_german; booksbylanguage
delinegaliteparm0000rous	1999-01-01T00:00:00Z	1999	Rousseau, Jean-Jacques (1712-1778). Auteur	De l'inégalité parmi les hommes	fre	internetarchivebooks; inlibrary; printdisabled
emileofoverdeopv0000rous	1980-01-01T00:00:00Z	1980	Rousseau, Jean-Jacques (Jean Jacques), 1712-1778	Emile, of Over de opvoeding	dut	internetarchivebooks; inlibrary; printdisabled; fav-b_b685; fav-mmtm
ducontractsocia00rousgoog	1762-01-01T00:00:00Z	1762	Rousseau, Jean-Jacques, 1712-1778	Du contract social, ou, Principes du droit politique	fre	europeanlibraries
dictionnairedemu02rous	1772-01-01T00:00:00Z	1772	Rousseau, Jean-Jacques, 1712-1778; Rousseau, Jean-Jacques, 1712-1778. Devin du village. Selections	Dictionnaire de musique	fre	uconn_libraries; blc; americana; fav-rapunzellia
amileoudeldu03rous	1762-01-01T00:00:00Z	1762	Rousseau, Jean-Jacques, 1712-1778	Émile, ou De l'éducation	fre	thomasfisher; universityofottawa; toronto; university_of_toronto; fav-sarahmarkus
uvrescompltesd06rous	1823-01-01T00:00:00Z	1823	Rousseau, Jean-Jacques, 1712-1778; Musset-Pathay, V.-D. (Victor-Donatien), 1768-1832	uvres complètes de J. J.Rousseau : mises dans un nouvel ordre	fre	universityofottawa; toronto
uvresdejjrousse01rousgoog	1822-01-01T00:00:00Z	1822	Rousseau, Jean-Jacques, 1712-1778, author	Œuvres de J.J. Rousseau	fre	americana
ff1762emileoudel03rous	1762-01-01T00:00:00Z	1762	Rousseau, Jean-Jacques, 1712-1778	Emile, ou, De l'éducation	fre	thomasfisher; universityofottawa; toronto; university_of_toronto
11258220bsb	1782-01-01T00:00:00Z	1782	Rousseau, Jean-Jacques	Mélanges. 1	English	german-online-libraries; booksbylanguage_german; booksbylanguage
thirtyeightplat00mart	1799-01-01T00:00:00Z	1799	Martyn, Thomas, 1735-1825; Rousseau, Jean-Jacques, 1712-1778. Letters on the elements of botany	Thirty-eight plates, with explanations; intended to illustrate Linnaeus's System of vegetables, and particularly adapted to the Letters on the elements of botany	eng	thomasfisher; biodiversity; toronto; university_of_toronto; fav-19omhs72; fav-eminems; fav-juliavdwerf; fav-michellewb; fav-ojibwagirl; fav-pepetto; fav-qiaolvlv
thirtyeightplate00mart_0	1788-01-01T00:00:00Z	1788	Martyn, Thomas, 1735-1825; Nodder, Frederick Polydore; Rousseau, Jean-Jacques, 1712-1778. Lettres élémentaires sur la botanique. English; Linné, Carl von, 1707-1778. Systema veg	Thirty-eight plates, with explanations, intended to illustrate Linnaeus's system of vegetables : and particularly adapted to the Letters on the elements of botany	eng	getty; americana; fav-cbreed7; fav-gema_lanau; fav-m_bailey; fav-nym_0; fav-ojibwagirl; fav-sknkdotcom; fav-supaticha
thoughtsofjeanja01rous	1788-01-01T00:00:00Z	1788	Rousseau, Jean-Jacques, 1712-1778; Colebrooke, Henrietta	Thoughts of Jean-Jacques Rousseau, citizen of Geneva. Selected from his writings	fre	thomasfisher; universityofottawa; toronto; university_of_toronto
a1758jjrousseauci00rous	1758-01-01T00:00:00Z	1758	Rousseau, Jean-Jacques, 1712-1778; Alembert, Jean Le Rond d', 1717-1783	J.J. Rousseau citoyen de Genève dans le VIIme. volume de l'Encyclopédie, et particulierement, sur le projet d'établir un thétre de comédie en cette ville	fre	thomasfisher; universityofottawa; toronto; university_of_toronto; fav-namimiura
1782collectionco17rous	1782-01-01T00:00:00Z	1782	Rousseau, Jean-Jacques, 1712-1778; Du Peyrou, Pierre Alexandre, 1729-1794; Moultou, Paul; Moultou, Pierre	Collection complete des oeuvres de J.J. Rousseau, citoyen de Geneve	fre	thomasfisher; universityofottawa; toronto; university_of_toronto
1782collectionco10rous	1782-01-01T00:00:00Z	1782	Rousseau, Jean-Jacques, 1712-1778; Du Peyrou, Pierre Alexandre, 1729-1794; Moultou, Paul; Moultou, Pierre	Collection complete des oeuvres de J.J. Rousseau, citoyen de Geneve	fre	thomasfisher; universityofottawa; toronto; university_of_toronto
