# numFound=879 rows=300 query=title:(Rothschild) AND mediatype:texts
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
gov.uscourts.paed.656012				TROTTER v. FOX ROTHSCHILD LLP	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.pawd.246567				JOHNSON v. ROTHSCHILD	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.nysd.543088				Rothschild Broadcast Distribution Systems, LLC v. BritBox, LLC	eng	usfederalcourts; USGovernmentDocuments; government-documents
IA40152016_0030	1931-01-01T00:00:00Z	1931	Victor, Henri-Albert	La maternité de l'Hôpital de Rothschild Son fonctionnement jusqu'en 1930	French	theses-and-dissertations; lanemedicallibrary
gov.uscourts.scb.153658				US Trustee v. Rothschild	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.cafc.16-2521				Rothschild Connected Devices v. Guardian Protection Services	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.cand.376776				Rothschild Broadcast Distribution Systems, LLC v. Blue Jeans Network, Inc.	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.flmd.440396				Rothschild Patent Imaging, LLC v. Night Owl SP, LLC	eng	usfederalcourts; USGovernmentDocuments; government-documents
waddesdonbequest0000tait	1981-01-01T00:00:00Z	1981	Tait, Hugh	The Waddesdon bequest : the legacy of Baron Ferdinand Rothschild to the British Museum	eng	internetarchivebooks; inlibrary; printdisabled; fav-abdallah_fayed; fav-august_girl1975; fav-javier_de_juan; fav-sarah_fleming; fav-savia9; fav-terry_judge; pma-ol; universityofari
gov.uscourts.nynd.100132				Rothschild v. Peter Brasselmann	eng	usfederalcourts; USGovernmentDocuments; government-documents
JosephsonRockefellerInternationalistTheManWhoMisrulesTheWorld_201903				Rockefeller Internationalist Rothschild Sponsored nwo illuminati freemasons	English	offcenter; deemphasize; fav-akqueen; fav-b_blackfish76; fav-cass321; fav-cursedoutcast_waste_; fav-drew_slayton; fav-edwinyotd; fav-javiles; fav-jordanalarco; fav-joy_alchemy; fav-
gov.uscourts.ded.75355				Rothschild Broadcast Distribution Systems, LLC v. March Networks, Inc.	eng	usfederalcourts; USGovernmentDocuments; government-documents
20231013-nyc-22102-rothschild-masterpieces-le-gout-rothschild_202607				20231013 NYC 22102 Rothschild Masterpieces Le Goût Rothschild		opensource
gov.uscourts.ded.71363				Rothschild Digital Confirmation, LLC v. Terrago Technologies, Inc.	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.ded.71761				Rothschild Broadcast Distribution Systems, LLC v. FuboTV, Inc.	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.ded.71762				Rothschild Broadcast Distribution Systems, LLC v. LiveXLive Media, Inc.	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.cacb.1832983				Steven Zane Rothschild	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.cacd.619145				Philip Rothschild v. PHH Mortgage Corporation	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.caed.425174				Rothschild Patent Imaging, LLC v. Afterlight Collective, Inc.	eng	usfederalcourts; USGovernmentDocuments; government-documents
fabius-andrew-the-rothschild-money-trust-1940			Andrew Fabius	The Rothschild Money Trust ( 1940)		fringe; deemphasize; fav-oneninetyfivenationsrising
20231011-nyc-22100-rothschild-masterpieces				20231011 NYC 22100 Rothschild Masterpieces		opensource
frwiki-Villa_Ephrussi_de_Rothschild-20200728.pdf	2020-07-28T00:00:00Z	2020	Wikipedia	frwiki-Villa_Ephrussi_de_Rothschild-20200728.pdf	French	wikipediapdfs; wikicollections
gov.uscourts.njd.496053				ROTHSCHILD BROADCAST DISTRIBUTION SYSTEMS, LLC v. MIKU INC	eng	usfederalcourts; USGovernmentDocuments; government-documents
20231013-nyc-22102-rothschild-masterpieces-le-gout-rothschild				20231013 NYC 22102 Rothschild Masterpieces Le Goût Rothschild		opensource
gov.uscourts.nvd.161691				Imes v. Fox Rothschild, LLP	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.ded.69125				Rothschild Digital Confirmation, LLC. v. Acumatica, Inc.	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.ded.72567				Rothschild Patent Imaging LLC v. Movavi Software, Inc.	eng	usfederalcourts; USGovernmentDocuments; government-documents
dli.ernet.14245				The Rise Of The House Of Rothschild	eng	digitallibraryindia; JaiGyan; fav-awjohnson2; fav-rksobers
gov.uscourts.ded.65969				Rothschild Broadcast Distribution Systems, LLC v. Lorex Corporation	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.mnb.324451				BARBARA B ROTHSCHILD and RICHARD H ROTHSCHILD	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.flmd.185835				Rothschild v. Pfalzer	eng	usfederalcourts; USGovernmentDocuments; government-documents
gml-us1860-65-37-roths-ahwhe	1866-01-01T00:00:00Z	1866	Rothschild, Willy de, Lady.; Stackpole, Patrick M. Engraver.; Oakes. Engraver.; Hugo, Victor, 1802-1885. Lyricist.; Reed, Fanny. Dedicatee.; Schirmer, G. (Gustav), 1829-1893, publi	Ah! wherefore? = Si vous n'avez rien à  me dire : romance / la Baronne Willy de Rothschild paroles de Victor Hugo.		gaylordmusiclibrary; wustl; americana
gri_33125001113733	1884-01-01T00:00:00Z	1884	Rothschild, James, baron de, 1844-1881; Picot, Emile, 1844-1918	Catalogue des livres composant la bibliothèque de feu M.le baron James de Rothschild	fre	getty; americana; fav-pere432
rothschildonanti0000roth	1986-01-01T00:00:00Z	1986	Rothschild, Sigmund	Rothschild on antiques & collectibles : a practical guide to collecting	eng	internetarchivebooks; inlibrary; printdisabled; fav-artisanfan; fav-boatchoo; fav-brickenhallow; fav-jecko696; fav-pere432; fav-renlasode; openlibrary-d-ol
rothschildhegedu0000vari	1983-01-01T00:00:00Z	1983	various	rothschild hegeduje	Hungarian	inlibrary; printdisabled; pub_europa-zsebkonyvek; internetarchivebooks; periodicals
cataloguedelivr01degoog	1884-01-01T00:00:00Z	1884	Rothschild, James, baron de, 1844-1881; Picot, Emile, 1844-1918	Catalogue de livres composant la bibliothéque de feu M. le baron James de Rothschild	fre	europeanlibraries; fav-pere432; fav-stefaniacecilia
gov.uscourts.caed.425218				Rothschild Patent Imaging, LLC v. Afterlight Collective, Inc.	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.cand.208081				In the Matter of John David Rothschild - 51950	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.cand.320890				Kinney v. Rothschild	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.cand.375192				Rothschild Broadcast Distribution Systems, LLC v. VIAAS, Inc.	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.cand.382827				Rothschild Broadcast Distribution Systems, LLC v. Cyberlink.com Corporation	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.cand.178549				United States v. Rothschild	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.nysb.219476				Fairfield Sigma Limited (In Liquidation) v. Rothschild Trust (Schweiz) AG	eng	usfederalcourts; USGovernmentDocuments; government-documents
isbn_9791092285628	2017-01-01T00:00:00Z	2017	Jean-Christophe Macquet	Le Trésor Perdu des Rothschild	French	internetarchivebooks; inlibrary; printdisabled
dewiki-Villa_Ephrussi_de_Rothschild-20200728.pdf	2020-07-28T00:00:00Z	2020	Wikipedia	dewiki-Villa_Ephrussi_de_Rothschild-20200728.pdf	German	wikipediapdfs; wikicollections
greterothschildf008				Grete Rothschild Finkelstein Collection	GER; ENG	LeoBaeckInstitute; americana
gri_33125001113741	1884-01-01T00:00:00Z	1884	Rothschild, James, baron de, 1844-1881; Picot, Emile, 1844-1918	Catalogue des livres composant la bibliothèque de feu M.le baron James de Rothschild	fre	getty; americana; fav-pere432
house-of-rothschild-in-france-1908-1				House Of Rothschild In France ( 1908)		fringe; deemphasize
Dr.JohnColemanTheRothschildDynasty	2007-01-01T00:00:00Z	2007	Dr. John Coleman	Dr. John Coleman – The Rothschild Dynasty	eng	fringe; deemphasize; loggedin; fav-alexander_777; fav-amour_sante; fav-atilla2008; fav-bbun2r; fav-citokazu; fav-ctzen; fav-dadadeniavlr; fav-dariaam; fav-dmeadow1; fav-fuchanelli;
rothschild-money-trust-1940-armstrong_202512			https://archive.org/details/@dipixe88	Rothschild Money Trust 1940 Armstrong		opensource; fav-arnoldleese888777; fav-james87766p; fav-mikejones8u8
rothschild-roundabouts	1922-11-17T00:00:00Z	1922	G.K. Chesterton	Rothschild and the Roundabouts	eng	newspapers_miscellaneous; newspapers; fav-ak-47-ak-74; fav-basedbasedbasedbased; fav-david_england; fav-kms118; fav-luigi_martelosso; fav-michael_stuart_heath; fav-mrsspav; fav-pat
riseofhouseofrot0000coun_u3d9	1928-01-01T00:00:00Z	1928	Count Egon Caesar Corth	The Rise of The House of Rothschild		internetarchivebooks
shilaprevlep45569077002.pdf	2021-01-01T00:00:00Z	2021	Grados, J; Rodríguez-Acosta, G; Cerdeña, J; Farfán, J	Hostplant and last instar of Amastus walkeri (Rothschild, 1922) from southwestern Peru (Lepidoptera: Erebidae, Arctiinae)		taxonomyarchive
kv-2-4532	1968-11-18T00:00:00Z	1968	British Crown Copyright	Nathaniel Meyer Victor ROTHSCHILD and Teresa Georgina ROTHSCHILD MI5 Files 1966 Feb 4 - 1968 Nov 18	eng	opensource
lescontinuateurs01rothuoft	1881-08-15T00:00:00Z	1881	Rothschild, James, baron de, 1844-1881; Loret, Jean, 1595-1665	Les continuateurs de Loret, lettres en vers de La Gravette de Mayolas, Robinet, Boursault, Perdou de Subligny, Laurent et autres, 1665-1689. Recueillies et publiées par le Baron Ja	fre	robarts; toronto; university_of_toronto; fav-pere432
biostor-104885	1915-01-01T00:00:00Z	1915		Lepidoptera (Tortricidae, Tineidae). Collections recueillies par M le baron Maurice de Rothschild dans l'Afrique orientale Bul Museum Paris		biostor; journals
lemistreduviel03rothuoft	1878-01-01T00:00:00Z	1878	Rothschild, James, baron de, 1844-1881; Picot, Emile, 1844-1918	Le mistère du Viel testament, publié avec introd., motes et glossaire, par le baron James de Rothschild	fre	robarts; toronto; university_of_toronto; fav-bobsmithz
biostor-95641	1938-01-01T00:00:00Z	1938	Karl Jordan	In memory of Lord Rothschild, PhD, FRS, J.P. born the 8th February 1868, died the 27th August 1937	English	biostor; journals; fav-pere432; fav-terry_judge
biostor-51934	1905-01-01T00:00:00Z	1905	F Mocquard	Note préliminaire sur une collection de reptiles et de batraciens offerte au Muséum par M. Maurice de Rothschild	French	biostor; journals
biostor-67035	1907-01-01T00:00:00Z	1907	H W Van Der Weele	Collections recueillies par M. Maurice de Rothschild dans l'Afrique Orientale Anglaise. Insectes: Névroptères nouveaux	French	biostor; journals
jstor-4072560	1917-01-01T00:00:00Z	1917	W. S.	Recent Papers by Rothschild and Hartert	eng	jstor_auk; jstor_ejc; journals
biostor-122085	1900-01-01T00:00:00Z	1900	Walter Rothschild	Rothschild and Hartert's 'Review of the Ornithology of the Galapagos Islands'	English	biostor; journals
biostor-60566	1895-01-01T00:00:00Z	1895	K Jordan	On some new species of Coleoptera in the museum of the Hon. Walter Rothschild		biostor; journals
biostor-271801	1908-01-01T00:00:00Z	1908	Maurice Pic	Collections recueillies par MM. de Rothschild dans l'Afrique orientale. Description d'un Lathridien nouveau		biostor; journals
atalanta-30-159-161	1999-01-01T00:00:00Z	1999	Eitschberger, Ulf	Die Genitalmorphologie des Weibchens von Hemaris (Mandarina) alaiana (Rothschild & Jordan, 1903) - 2. Ergänzung zu "Die Schwärmer der westlichen Palaearktis" (Danner, Eitschberger 		taxonomyarchive
gov.uscourts.txwd.1113907				Rothschild Broadcast Distribution Systems, LLC v. Dialpad, Inc.	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.txed.172443				Rothschild Broadcast Distribution Systems, LLC v. Starz Entertainment LLC	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.txed.183880				Rothschild Broadcast Distribution Systems, LLC v. CenturyLink, Inc.	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.pawd.245926				JOHNSON v. ROTHSCHILD	eng	usfederalcourts; USGovernmentDocuments; government-documents
cattivo-lupo-der-schlussel-die-verborgene-weltdiktatur-des-rothschild-imperiums-1			Cattivo, Lupo	Cattivo, Lupo: Der Schlüssel, Die Verborgene Weltdiktatur des Rothschild-Imperiums 1 TE	ger	fringe; deemphasize
catrothschild03rothuoft	1893-01-01T00:00:00Z	1893	Rothschild, James, baron de, 1844-1881; Picot, Emile, 1844-1918	Catalogue des livres composant la bibliothéque de feu M. le baron James de Rothschild	French	toronto; sablecentre; kellylibrary; fav-ggoniem88; fav-pere432
19-vm-2009-03-09-a-00-engel-chap-5-cambridge-spies-v-1			Virgo-Maria	Randy Engel: l’efficacité destructrice d’un réseau de pédérastes : Une spécialité historique de Cambridge : le cercle des espions de Cambridge « The Apostles » L’influence de Victo	fra	opensource; community
1908-house-of-rothschild-in-france-charles-engels-octavius-c.-beale				1908 HOUSE OF ROTHSCHILD IN FRANCE Charles Engels & Octavius C. Beale	eng	opensource; community; fav-klotusflower96; fav-l_archiviste3; fav-rounti4
founderportraito0000elon	1996-01-01T00:00:00Z	1996	Elon, Amos	Founder : a portrait of the first Rothschild and his time	eng	internetarchivebooks; printdisabled; inlibrary; fav-adri_st; fav-angseop_lee; fav-danieljpage9112; fav-elitiststate; fav-elynah; fav-jim5385; fav-jonathan_patterson735; fav-mmos; f
100-los-hombres-de-la-historia-los-rothschild-g-mori-ceal-1970_202301				100 Los Hombres De La Historia Los Rothschild G Mori CEAL 1970		catechismbooks; folkscanomy_religion; folkscanomy; fav-javiles; fav-titianorema
rothschild-babette-corpul-isi-aminteste	1983-12-13T00:00:00Z	1983		Rothschild, Babette Corpul Isi Aminteste		sisi_papi_archive; patron-library-collection
rothschild-hanedani-paranin-efendileri-1798-1848-niall-ferguson				Rothschild Hanedanı: Paranın Efendileri (1798-1848) - Niall Ferguson	tur	booksbylanguage_turkish; booksbylanguage; fav-ayta_kayhan; fav-kobi1907; fav-m_nica_pinhal; fav-mintberrycream; fav-mustafesque
recherchessurles00neuv	1908-01-01T00:00:00Z	1908	Neuville, H. (Henri), b. 1872; Anthony, R	Recherches sur les mollusques d'Abyssinie : matériaux de la collection Maurice de Rothschild	fre	biodiversity
ants_04009	1907-01-01T00:00:00Z	1907	Forel, A.	Fourmis d'Ethiopie. Recoltees par M. le baron Maurice de Rothschild en 1905.	eng	ant_texts; journals
nachrichten-des-entomologischen-vereins-apollo-31-227-230	2010-01-01T00:00:00Z	2010	Lane, David J W; Moulds, Maxwell S; Tuttle, James P	A new species of Psilogramma Rothschild & Jordan, 1903 from northern Australia (Lepidoptera: Sphingidae)	English	taxonomyarchive
nachrichten-des-entomologischen-vereins-apollo-17-153-159	1997-01-01T00:00:00Z	1997	Nässig, Wolfgang; Taschner, Fritz	Beschreibung einer Altraupe von Attacus aurantiacus Rothschild 1895 von den Kai-Inseln, Indonesien	German	taxonomyarchive
nachrichten-des-entomologischen-vereins-apollo-19-239-246	1998-01-01T00:00:00Z	1998	Brechlin, Ronald	Clanis euroa taratana, eine neue, westliche Unterart von Clanis euroa Rothschild & Jordan, 1903	German	taxonomyarchive
gov.uscourts.nyed.327561				Rothschild v. South Nassau Communities Hospital	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.njb.999387				Laura F. Rothschild	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.ord.168531				Rothschild Patent Imaging LLC v. On1, Inc.	eng	usfederalcourts; USGovernmentDocuments; government-documents
gov.uscourts.vaed.412733				Rothschild Digital Confirmation, LLC v. mHelpDesk, Inc.	eng	usfederalcourts; USGovernmentDocuments; government-documents
baronesssearchfo0000roth	2013-01-01T00:00:00Z	2013	Rothschild, Hannah, 1962-	The baroness : the search for Nica, the rebellious Rothschild	eng	internetarchivebooks; printdisabled; fav-brixxo40; fav-haight1968; fav-hewarv; fav-jp771; fav-m_nica_pinhal; fav-majumi; fav-msreh; fav-probinsontx; fav-samirah_y_sartor; fav-strud
sugapa-13-001-091-097	2020-01-01T00:00:00Z	2020	De Vries, Peter Jan André; Müller, Chris J	A new species of Platypthima Rothschild & Jordan, 1905 (Lepidoptera: Nymphalidae, Satyrinae) from Papua Province, Indonesia		taxonomyarchive
twonewspeciesne788vinc	2018-10-08T00:00:00Z	2018	Vincent, Benoit	Two new species of the Neotropical Lophocampa hyalinipuncta (Rothschild) group (Lepidoptera, Erebidae, Arctiinae)	eng	biodiversity
100LosHombresDeLaHistoriaLosRothschildGMoriCEAL1970				100 Los Hombres De La Historia Los Rothschild G Mori CEAL 1970	spa	folkscanomy_encyclopedia; folkscanomy; fav-alexander_bibliteca; fav-astart_; fav-leon1972; fav-lightloom; fav-nino73; fav-randu77; fav-ricardo_ayala358; fav-rob_taylor666; fav-ser_
the-house-of-rothschild_202604	1999-11-01T00:00:00Z	1999	Niall Ferguson	The House Of Rothschild - Vol 1	eng	opensource; fav-jaeger_burhb_abgy; fav-jp771; fav-rabidreadersc; fav-yoshiyamadeep
biostor-269504	1906-01-01T00:00:00Z	1906	Henri Neuville; R Anthony	Troisième liste de Mollusques d'Abyssinie (collection Mauricer de Rothschild)		biostor; journals
conversa-com-nathaniel-phillip-rothschild-4th-baron-of-rothschild-1	2020-07-28T00:00:00Z	2020	Lady Rafaela of Wenlock	Conversa Com Nathaniel Phillip Rothschild, 4th Baron Of Rothschild	eng	opensource; community
KunstkammerObjectsFromTheCollectionOfBaronAlphonseDeRothschild			www.ourivesariaportuguesa.info	Kunstkammer Objects From The Collection Of Baron Alphonse De Rothschild	eng	artcatalogs; catalogs; fav-alejandroc; fav-artisanfan; fav-ash4569; fav-benjuller40; fav-boerhesi; fav-bonecrusherjenkins; fav-chonkyapple; fav-donkin_brattin; fav-egriffinj; fav-h
TheWarOnTerrorIsReallyTheWarOnCountriesThatDontHaveARothschildOwnedCentralBankYet	2011-11-01T00:00:00Z	2011	Lord Kalki	The ‘ War On Terror’ Is Really The ‘ War On Countries That Don’t Have A Rothschild Owned Central Bank Yet’!	english-handwritten	fringe; deemphasize
planet-rothschild-the-forbidden-history-of-the-new-world-order-ww-2				Planet Rothschild The Forbidden History Of The New World Order WW2		opensource; fav-arman_arman; fav-eye_mirror; fav-hype6g; fav-lilmissmornigstar4488_olszewski
planet-rothschild-the-forbidden-history-v-2			M. S. King	PLANET ROTHSCHILD The Forbidden History V 2		fringe; deemphasize; fav-darrell_lowrance; fav-iloveidiot; fav-junior_lopes82; fav-snapscan1234
68thanniversarys2003stac	2003-10-15T00:00:00Z	2003	Stack's	68th Anniversary Sale:The Randolph S. Rothschild Collection of United States Gold, Silver and Copper Coins and United States Patterns	eng	newmannumismatic; wustl; americana; globallibraries; fav-pere432
andrew-carrington-hitchcock-die-rothschild-familienaffaire-die-geldmacher_202511			Andrew Carrington Hitchcock	Die Rothschild Familienaffaire: Die Geldmacher | Andrew Carrington Hitchcock	ger	opensource
dearlordrothschi0000roth	1983-01-01T00:00:00Z	1983	Rothschild, Miriam	Dear Lord Rothschild : birds, butterflies, and history	eng	internetarchivebooks; inlibrary; printdisabled; fav-aysen_farag; fav-chrisb2020; fav-desertsparrow; fav-dingiso; fav-harry_freedman; fav-iain_hamish_jolliffe; fav-jonathan_patterso
neue-entomologische-nachrichten-62-113-119	2008-01-01T00:00:00Z	2008	Eitschberger, Ulf	5. Ergänzung zu "Die Schwärmer der westlichen Palaearktis" (Danner, Eitschberger & Surholt, 1998) (Lepidoptera, Sphingidae) REM-Bilder der Eier von Hemaris (Mandarina) alaiana (Rot		taxonomyarchive
neue-entomologische-nachrichten-64-122-133	2010-01-01T00:00:00Z	2010	Eitschberger, Ulf	Checkliste der Taxa des Genus Psilogramma Rothschild & Jordan, 1903 6. Beitrag zur Kenntnis der Gattung (Lepidoptera, Sphingidae)		taxonomyarchive
neue-entomologische-nachrichten-66-131-191	2011-01-01T00:00:00Z	2011	Eitschberger, Ulf	Vorarbeit zur Revision der Eumovpha obliquus (Rothschild & Jordan, 1903)-Artengruppe mit der Beschreibung einer neuen Art aus Bolivien (Lepidoptera, Sphingidae)		taxonomyarchive
sugapa-12-002-102-111	2020-01-01T00:00:00Z	2020	Davenport, Chris; Grimaldi, Nicolas	A new subspecies of Delias clathrata Rothschild,1904 and records of other Delias species occurring on Mount Hagen, Papua New Guinea (Lepidoptera: Pieridae, Pierinae)		taxonomyarchive
waddesdonbequest00brit_0	1902-01-01T00:00:00Z	1902	British Museum; Read, Charles Hercules, Sir, 1857-1929	The Waddesdon bequest : catalogue of the works of art bequeathed to the British Museum by Baron Ferdinand Rothschild, M.P., 1898	eng	getty; americana; fav-javier_de_juan; fav-savia9; fav-terry_judge; fav-wennol
in.ernet.dli.2015.209136	1935-01-01T00:00:00Z	1935	Cohen Lucky	Lady De Rothschild And Her Daughters 8121- 1831	eng	digitallibraryindia; JaiGyan; fav-frances_harvey377; fav-pere432
the-satanic-rothschild-black-nobility-3	2025-01-01T00:00:00Z	2025	SWAMI SATCHIDANAND	The Satanic Rothschild Black Nobility Volume 3	eng	opensource; fav-bigwormneeds101; fav-jaas; fav-yoshiyamadeep
the-rothschild-roots-of-the-kkk	1978-01-01T00:00:00Z	1978	Executive Intelligence Review	The Rothschild Roots Of The KKK	eng	fringe; deemphasize; fav--cub-; fav-adxlfxitxer; fav-bookklover; fav-costudies; fav-fashbird2814; fav-hugen546; fav-inglisi; fav-jason_stuart; fav-joohunter; fav-lorenz_2; fav-matt
pdfy-hXZAE7vEB1-7ciAK	2014-01-01T00:00:00Z	2014		Armstrong - Rothschild Money Trust (1940).pdf (PDFy mirror)	English	pdfymirrors; the_stacks; fav-_one_rabbithole; fav-ak-47-ak-74; fav-aldenjix; fav-am43; fav-avogadro1526; fav-beigeceline; fav-bill_kearns; fav-bornnate; fav-brcwfryaya; fav-cat1706
webrothschildSwiss				Rothschild Articles Collection nwo illuminati freemasons satanists	English	offcenter; deemphasize; fav-avogadro1526; fav-christopher_theriault; fav-cworner; fav-gabriel_jaloto; fav-godstruthwar; fav-jason_mellow; fav-jila_ansa; fav-jilaansari; fav-onenine
lordrothschildba0000blac	2000-01-01T00:00:00Z	2000	Black, Gerry, Dr	Lord Rothschild and the barber : the struggle to establish the London Jewish Hospital	eng	internetarchivebooks; inlibrary; printdisabled; fav-good_news_411; fav-roseline_sultan
read-pdf-transcript-of-ai-chat-review-of-journalist-deborah-tavares-reveals-the-				Read Pdf Transcript Of Ai Chat Review Of Journalist Deborah Tavares Reveals The Truth About The California Fires This Is A Rothschild Rockefeller Agenda 2030 Crime Scene		opensource; fav-darren_mac_lennan
biostor-269552	1906-01-01T00:00:00Z	1906	Ernest Olivier	Collections recueillies par M. Maurice de Rothschild dans l'Afrique orientale anglaise		biostor; journals
19-rothschild-money-trust-1940			George W. Armstrong	Rothschild Money Trust - George W. Armstrong	English	fringe; deemphasize; fav-erick_sammer; fav-nostalgic_tv
2015.24874.-the-reign-of-the-house-of-rothschild_202301				The Reign Of The House Of Rothschild		catechismbooks; folkscanomy_religion; folkscanomy; fav-costudies; fav-suz234
1-de-mayo-el-dia-de-los-rothschild-angel-nunez	2023-05-08T00:00:00Z	2023	Angel Nuñez	1 de mayo el día de los Rothschild - Angel Nuñez	spa	opensource; fav-javiles
gov.uscourts.txnd.293105				Dukes v. Rothschild	eng	usfederalcourts; USGovernmentDocuments; government-documents
biostor-188256	1991-01-01T00:00:00Z	1991	W J Tennent	Notes on some Borneo hawk moths (Lepidoptera: Sphingidae) including Eupanacra hollowayi sp. n. and Macroglossum amoenum Rothschild & Jordon, new to Borneo	English	biostor; journals
biostor-188014	1975-01-01T00:00:00Z	1975	J Haugum; A M Low	Notes on the status of Troides hypolitus (Cramer) 1775 (Lep.: Papilionidae: Troidini) with a description of a new genus, notes on the status of T. hypolitus cellularis Rothschild 1	English	biostor; journals
gov.uscourts.nvd.178910				Rothschild El v. TuneCore Inc.	eng	usfederalcourts; USGovernmentDocuments; government-documents
ladynastierothsc0000lott	1998-01-01T00:00:00Z	1998	Lottman Eileen,	La dynastie Rothschild	eng	internetarchivebooks; inlibrary; printdisabled; fav-roseline_sultan; fav-susco
lemistreduviel06rothuoft	1878-01-01T00:00:00Z	1878	Rothschild, James, baron de, 1844-1881; Picot, Emile, 1844-1918	Le mistère du Viel testament, publié avec introd., motes et glossaire, par le baron James de Rothschild	fre	robarts; toronto; university_of_toronto
greterothschildf003				Grete Rothschild Finkelstein Collection	GER; ENG	LeoBaeckInstitute; americana; fav-pere432
