# numFound=696 rows=200 query=creator:"Jefferson, Thomas"
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
memoircorrespond1jeff	1830-01-01T00:00:00Z	1830	Jefferson, Thomas, 1743-1826; Randolph, Thomas Jefferson, 1792-1875	Memoir, correspondence, and miscellanies, from the papers of Thomas Jefferson	eng	prscr; unclibraries; americana; fav-ev1787; fav-missskate; fav-mrstripod
papersofthomasje0009unse	1954-01-01T00:00:00Z	1954	Jefferson, Thomas, 1743-1826, author	The papers of Thomas Jefferson. Volume 9, 1 november 1785 to 22 june 1786	eng	marygrovecollege; internetarchivebooks; americana; printdisabled; fav-louis_xia
worksofjefferson09jeffuoft	1861-01-01T00:00:00Z	1861	Jefferson, Thomas, 1743-1826; Washington, H. A. (Henry Augustine), 1820-1858	The writings of Thomas Jefferson : being his autobiography, correspondence, reports, messages, addresses, and other writings, official and private, published...from the original ma	eng	robarts; toronto; university_of_toronto
writingsbeinghis07jeffuoft	1853-01-01T00:00:00Z	1853	Jefferson, Thomas, 1743-1826; Washington, H. A. (Henry Augustine), 1820-1858	Writings, being his autobiography, correspondence, reports, messages, addresses, and other writings, official and private, pub. from the original manuscripts, deposited in the Depa	eng	robarts; toronto; university_of_toronto
writingsofthomas0020unse	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826	The writings of Thomas Jefferson	eng; grc	marygrovecollege; internetarchivebooks; americana; fav-aitt_19867; fav-infoanarchy; fav-kelly_justus; fav-redacted0000; fav-ruben_flore; fav-subiene
writingsofthomas05jeff_0	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Lipscomb, Andrew A. (Andrew Adgate), 1854-1915; Bergh, Albert Ellery, 1861-1919; Johnston, Richard Holland, 1868-; Thomas Jefferson Memorial Associati	The writings of Thomas Jefferson	eng	prscr; unclibraries; americana; fav-marion1795; fav-send2
writingsthomasj47statgoog	1904-01-01T00:00:00Z	1904	Jefferson, Thomas, 1743-1826	The writings of Thomas Jefferson; containing his autobiography, notes on Virginia, parliamentary manual, official papers, messages and addresses, and other writings, official and p	eng	americana
writingsthomasj49statgoog	1904-01-01T00:00:00Z	1904	Jefferson, Thomas, 1743-1826	The writings of Thomas Jefferson; containing his autobiography, notes on Virginia, parliamentary manual, official papers, messages and addresses, and other writings, official and p	eng	americana
writingsthomasj09unkngoog	1892-01-01T00:00:00Z	1892	Jefferson, Thomas, 1743-1826	The writings of Thomas Jefferson	eng	americana
writingsthomasj18unkngoog	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826	The writings of Thomas Jefferson	eng	americana
writingsthomasj28unkngoog	1905-01-01T00:00:00Z	1905	Jefferson, Thomas, 1743-1826	The writings of Thomas Jefferson	eng	americana
jeffersonreturns00leic	1979-01-01T00:00:00Z	1979	Leichtman, Robert R; Jefferson, Thomas, 1743-1826, (Spirit); Johnson, D. Kendrick	Jefferson returns	eng	internetarchivebooks; inlibrary; printdisabled; fav-michaelau
writingsofthomas1718jeff	1907-01-01T00:00:00Z	1907	Jefferson, Thomas, 1743-1826; Bergh, Albert Ellery, 1861-1919; Thomas Jefferson Memorial Association of the United States	The writings of Thomas Jefferson	eng	brigham_young_university; americana
writingsthomasj32statgoog	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826	The writings of Thomas Jefferson	eng	americana
worksofjefferson07jeffuoft	1861-01-01T00:00:00Z	1861	Jefferson, Thomas, 1743-1826; Washington, H. A. (Henry Augustine), 1820-1858	The writings of Thomas Jefferson : being his autobiography, correspondence, reports, messages, addresses, and other writings, official and private, published...from the original ma	eng	robarts; toronto; university_of_toronto; fav-noura_addams; fav-panzerking
writingsofthom02jeff	1892-01-01T00:00:00Z	1892	Jefferson, Thomas, 1743-1826; Ford, Paul Leicester, 1865-1902	The writings of Thomas Jefferson;	eng	cdl; americana
writingsofthoma09jeff	1854-01-01T00:00:00Z	1854	Jefferson, Thomas, 1743-1826	The writings of Thomas Jefferson	eng	robarts; toronto; university_of_toronto
writingsofthomas34jeff	1907-01-01T00:00:00Z	1907	Jefferson, Thomas, 1743-1826; Bergh, Albert Ellery, 1861-1919; Thomas Jefferson Memorial Association of the United States	The writings of Thomas Jefferson	eng	brigham_young_university; americana; fav-j_maina
fourversionsofje00jeff	1942-01-01T00:00:00Z	1942	Jefferson, Thomas, 1743-1826; Marraro, Howard Rosario, 1897-; Mazzei, Filippo, 1730-1816	The four versions of Jefferson's letter to Mazzei	eng	uconn_libraries; americana; fav-_realefoto; fav-wolfgang74
thomasjeffersoni00brod	1985-01-01T00:00:00Z	1985	Brodie, Fawn M; Jefferson, Thomas. asn	Thomas Jefferson : an intimate history	eng	internetarchivebooks; americana; printdisabled; fav-cheeseborger; fav-doris_w; fav-dr_mvn; fav-izambard; fav-mblackwell21; fav-mizzoulew; binghamton-ol; randolph-macon-college-ol; 
jeffersonsmemora0000jeff_q1y9	1997-01-01T00:00:00Z	1997	Jefferson, Thomas, 1743-1826	Jefferson's memorandum books : accounts, with legal records and miscellany, 1767-1826	eng	internetarchivebooks; printdisabled; fav-mbrobinson
familylettersoft00jeff_0	1966-01-01T00:00:00Z	1966	Jefferson, Thomas, 1743-1826	The family letters of Thomas Jefferson	eng	universitypressofmissouri; americana; inlibrary; printdisabled; fav-mbrobinson; fav-moelbarqi; fav-pursuerofknowledge
autobiographyoft0000jeff_z9p9	2013-01-01T00:00:00Z	2013	Jefferson, Thomas, 1743-1826	Autobiography of Thomas Jefferson	eng	internetarchivebooks; printdisabled; inlibrary; fav-_tefan_da_o; fav-davidalamo; fav-flintstone1; fav-jerimiah2; fav-unbeldi; fav-user_7241; fav-zmanfl
jeffersonsletter00jeff	1940-01-01T00:00:00Z	1940	Jefferson, Thomas, 1743-1826	Jefferson's letters; selections from the private and political correspondence of Thomas Jefferson, telling the story of American independence and the founding of the American Gover	eng	internetarchivebooks; americana; printdisabled; inlibrary
jeffersonsparlia0000jeff	1988-01-01T00:00:00Z	1988	Jefferson, Thomas, 1743-1826	Jefferson's parliamentary writings : "Parliamentary pocket-book" and A manual of parliamentary practice	eng	trent_university; internetarchivebooks; printdisabled; fav-antitrustsimplefact; fav-joyfunglow; fav-pursuerofknowledge; americanuniversity-ol; binghamton-ol; dartmouthlibrary-ol; d
writingsthomasj00statgoog	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826	The writings of Thomas Jefferson	eng	americana; fav-jawnpopefranklin
writingsoft06jeffiala	1853-01-01T00:00:00Z	1853	Jefferson, Thomas, 1743-1826; Washington, Henry Augustin, 1820-1858	The writings of Thomas Jefferson: being his autobiography, correspondence, reports, messages, addresses, and other writings, official and private. Published by the order of the Joi	eng	cdl; americana
writingsofthomas0009unse	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826	The writings of Thomas Jefferson	eng	marygrovecollege; internetarchivebooks; americana; fav-kelly_justus
writingsofthomas16jeff	1903-04-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Thomas Jefferson Memorial Association of the United States; Lipscomb, Andrew Adgate, 1851-1915; Bergh, Albert Ellery, 1861-1919	The writings of Thomas Jefferson	eng	newyorkpubliclibrary; americana; fav-daniel_joseph325; fav-skinn3r55
writingsofthomas78jeff	1907-01-01T00:00:00Z	1907	Jefferson, Thomas, 1743-1826; Bergh, Albert Ellery, 1861-1919; Thomas Jefferson Memorial Association of the United States	The writings of Thomas Jefferson	eng	brigham_young_university; americana; fav-picnicnow
writingsthomasj20statgoog	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Lipscomb, Andrew A., [from old catalog] ed; Bergh, Albert Ellery, 1861-1919, ed; Thomas Jefferson memorial association of the United States. [from old	The writings of Thomas Jefferson	eng	americana
writingsthomasj23statgoog	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Lipscomb, Andrew A., [from old catalog] ed; Bergh, Albert Ellery, 1861-1919, ed; Thomas Jefferson memorial association of the United States. [from old	The writings of Thomas Jefferson	eng	americana
writingsthomasj24statgoog	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Lipscomb, Andrew A., [from old catalog] ed; Bergh, Albert Ellery, 1861-1919, ed; Thomas Jefferson memorial association of the United States. [from old	The writings of Thomas Jefferson	eng	americana
writingsthomasj27statgoog	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Lipscomb, Andrew A., [from old catalog] ed; Bergh, Albert Ellery, 1861-1919, ed; Thomas Jefferson memorial association of the United States. [from old	The writings of Thomas Jefferson	eng	americana
writingsthomasj29statgoog	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Lipscomb, Andrew A., [from old catalog] ed; Bergh, Albert Ellery, 1861-1919, ed; Thomas Jefferson memorial association of the United States. [from old	The writings of Thomas Jefferson	eng	americana
worksofjefferson06jeffuoft	1861-01-01T00:00:00Z	1861	Jefferson, Thomas, 1743-1826; Washington, H. A. (Henry Augustine), 1820-1858	The writings of Thomas Jefferson : being his autobiography, correspondence, reports, messages, addresses, and other writings, official and private, published...from the original ma	eng	robarts; toronto; university_of_toronto
writingsthomasj37statgoog	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Lipscomb, Andrew A., [from old catalog] ed; Bergh, Albert Ellery, 1861-1919, ed; Thomas Jefferson memorial association of the United States. [from old	The writings of Thomas Jefferson	eng	americana
writingsthomasj50statgoog	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Lipscomb, Andrew A., [from old catalog] ed; Bergh, Albert Ellery, 1861-1919, ed; Thomas Jefferson memorial association of the United States. [from old	The writings of Thomas Jefferson	eng	americana
writingsthomasj51statgoog	1904-01-01T00:00:00Z	1904	Jefferson, Thomas, 1743-1826	The writings of Thomas Jefferson; containing his autobiography, notes on Virginia, parliamentary manual, official papers, messages and addresses, and other writings, official and p	eng	americana; fav-thenixontapes
tohisexcellencyt00jack	1993-01-01T00:00:00Z	1993	McLaughlin, Jack, 1926-; Jefferson, Thomas, 1743-1826	To his excellency Thomas Jefferson : letters to a president	eng	internetarchivebooks; inlibrary; printdisabled
anessaytowardsf00jeffgoog	1851-01-01T00:00:00Z	1851	Jefferson, Thomas, 1743-1826	An essay towards facilitating instruction in the Anglo-Saxon and modern dialects of the English language. For the use of the University of Virginia	eng	europeanlibraries
cu31924092892011	1904-01-01T00:00:00Z	1904	Jefferson, Thomas, 1743-1826; Ford, Paul Leicester, 1865-1902, ed	The works of Thomas Jefferson;	eng	cornell; americana; fav-jdrgp2; fav-lostokie
cu31924027055718	1892-01-01T00:00:00Z	1892	Jefferson, Thomas, 1743-1826	The writings of Thomas Jefferson:	eng	cornell; americana; fav-jdrgp2; fav-whitney_wade517
annualregistervi00jeff	1800-01-01T00:00:00Z	1800	Jefferson, Thomas, 1743-1826; Ross & Douglas. booksellers; Blandford Press	The Annual register, and Virginian repository for the year 1800	eng	duke_libraries; americana
americanpolitica00jeff	1920-01-01T00:00:00Z	1920	Jefferson, Thomas, 1743-1826; Washington, George, 1732-1799; Lincoln, Abraham, 1809-1865; Sargent, George Clark ed	The american political classics : Jefferson, Washington and Lincoln	eng	lincolncollection; americana; fav-ahelmtexas; fav-kristy_teckenbrock
correspondencebe0000jeff	1930-01-01T00:00:00Z	1930	Jefferson, Thomas, 1743-1826	Correspondence between Thomas Jefferson and Pierre Samuel du Pont de Nemours, 1798-1817;	eng	internetarchivebooks
memoirscorrespo01jeffgoog	1829-01-01T00:00:00Z	1829	Jefferson, Thomas, 1743-1826	Memoirs, correspondence, and private papers of Thomas Jefferson : late president of the United States	eng	americana
essentialjeffers0000jeff	2008-01-01T00:00:00Z	2008	Jefferson, Thomas, 1743-1826	The essential Jefferson	eng	internetarchivebooks; inlibrary; printdisabled; fav-bsherman26; fav-daydreamingnino; fav-moelbarqi; fav-xehasi1494
inauguraladdress0000jeff	2001-01-01T00:00:00Z	2001	Jefferson, Thomas, 1743-1826	The inaugural addresses of President Thomas Jefferson, 1801 and 1805	eng	internetarchivebooks; inlibrary; printdisabled; fav-pilates320; fav-pursuerofknowledge; fav-spudzez; binghamton-ol; cua-ol; johnshopkins-ol; riceuniversity-ol; rochester-ol; univer
jstor-1921491	1908-07-01T00:00:00Z	1908	Jefferson, Thomas	Two Unpublished Letters of Thomas Jefferson	eng	jstor_willmaryquar; jstor_ejc; journals; fav-picnicnow; fav-vishant_chauhan
jeffersoniancycl0002unse	1967-01-01T00:00:00Z	1967	Jefferson, Thomas, 1743-1826	The Jeffersonian cyclopedia; a comprehensive collection of the views of Thomas Jefferson classified and arranged in alphabetical order under nine thousand titles relating to govern	eng	internetarchivebooks; inlibrary; printdisabled; fav-pursuerofknowledge
jeffersonbible0000jeff_a7v8	2012-01-01T00:00:00Z	2012	Jefferson, Thomas	Jefferson Bible	eng	internetarchivebooks; printdisabled; fav-chris_dixon930; fav-texvanwinkle
thomasjeffersonn00jeff	1946-01-01T00:00:00Z	1946	Jefferson, Thomas, 1743-1826	Thomas Jefferson and the national capital; containing notes and correspondence exchanged between Jefferson, Washington, L'Enfant, Ellicott, Hallet, Thornton, Latrobe, the commissio	eng	Princeton; americana
jeffersonsgerman01jeff	1906-01-01T00:00:00Z	1906	Jefferson, Thomas, 1743-1826; Jenkins, Charles Francis, 1865-1951, ed	Jefferson's Germantown letters, together with other papers relating to his stay in Germantown during the month of November, 1793	eng	library_of_congress; americana
jeffersonthomas18lipsrich	1903-04-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Thomas Jefferson Memorial Association of the United States; Lipscomb, Andrew Adgate, 1851-1915; Bergh, Albert Ellery, 1861-1919	The writings of Thomas Jefferson	eng	cdl; americana
manualofparliame00jeff	1871-01-01T00:00:00Z	1871	Jefferson, Thomas, 1743-1826	A manual of parliamentary practice: composed originally for the use of the Senate of the United States	eng	lincolncollection; americana; fav-word_1
lifeselectedwrit0000jeff_f8f8	1993-01-01T00:00:00Z	1993	Jefferson, Thomas, 1743-1826	The life and selected writings of Thomas Jefferson	eng	internetarchivebooks; printdisabled; inlibrary; fav-croab; fav-leamus_
bim_eighteenth-century_notes-on-the-state-of-vi_jefferson-thomas_1787	1787-01-01T00:00:00Z	1787	Jefferson, Thomas	Notes on the state of Virginia. Written by Thomas Jefferson. Illustrated with a map, including the states of Virginia, Maryland, Delaware and Pennsylvania. 1787	English	pub_eighteenth-century; bim_microfilm; microfilm; fav-mrfsocialstudies; fav-reddy_sauls
lifemoralsof00jeff	1904-01-01T00:00:00Z	1904	Jefferson, Thomas, 1743-1826. comp; Adler, Cyrus, 1863-1940. ed	The life and morals of Jesus of Nazareth : extracted textually from the Gospels in Greek, Latin, French, and English	Polyglot.; grc	Princeton; americana; fav-bessmyra; fav-chillie62x; fav-freethinkerms; fav-hadra; fav-kfalsario; fav-kingdavid425; fav-matthewjmiller07; fav-pedrocastelli; fav-swswswswsw; fav-thev
autobiographyoft0000jeff	2005-01-01T00:00:00Z	2005	Jefferson, Thomas, 1743-1826	Autobiography of Thomas Jefferson	eng	internetarchivebooks; printdisabled; inlibrary; fav-_booklover621; fav-ace_20xd6; fav-brenogomes; fav-david_england; fav-eehh148; fav-ertugrulssozen; fav-hapaxia; fav-i_v860; fav-j
workofjeffer03jeffuoft	1904-01-01T00:00:00Z	1904	Jefferson, Thomas, 1743-1826; Ford, Paul Leicester, 1865-1902	Works;	eng	robarts; toronto; university_of_toronto
memoircorrespon03jeffgoog	1829-01-01T00:00:00Z	1829	Jefferson, Thomas, 1743-1826; Randolph, Thomas Jefferson, 1792-1875, ed	Memoir, correspondence, and miscellanies, from the papers of Thomas Jefferson	eng	americana; fav-whitney_wade517
memoircorrespond16781gut			Jefferson, Thomas, 1743-1826	Memoir, Correspondence, And Miscellanies, From The Papers Of Thomas Jefferson, Volume 1	eng	gutenberg; fav-dmacy; fav-isiarrakis; fav-jesusman; fav-missskate; fav-salsamamba; fav-whitney_wade517
writingsthomasj38statgoog	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Lipscomb, Andrew A., [from old catalog] ed; Bergh, Albert Ellery, 1861-1919, ed; Thomas Jefferson memorial association of the United States. [from old	The writings of Thomas Jefferson	eng	americana
writingsthomasj00fordgoog	1892-01-01T00:00:00Z	1892	Jefferson, Thomas, 1743-1826; Ford, Paul Leicester, 1865-1902, ed	The writings of Thomas Jefferson;	eng	americana
writingsthomasj10statgoog	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Lipscomb, Andrew A., [from old catalog] ed; Bergh, Albert Ellery, 1861-1919, ed; Thomas Jefferson memorial association of the United States. [from old	The writings of Thomas Jefferson	eng	americana
writingsoft04jeffiala	1892-01-01T00:00:00Z	1892	Jefferson, Thomas, 1743-1826; Ford, Paul Leicester, 1865-1902	The writings of Thomas Jefferson;	eng	cdl; americana; fav-secny22; fav-stinkers
writingslibrarye02jeffuoft	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Bergh, Albert Ellery, 1861-1919; Lipscomb, Andrew Adgate, 1854-1915	Writings. Library ed., containing his autobiography, notes on Virginia, parliamentary manual, official papers, messages and addresses, and other writings, official and private, now	eng	robarts; toronto; university_of_toronto; fav-skunnywundy909
writingslibrarye05jeffuoft	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Bergh, Albert Ellery, 1861-1919; Lipscomb, Andrew Adgate, 1854-1915	Writings. Library ed., containing his autobiography, notes on Virginia, parliamentary manual, official papers, messages and addresses, and other writings, official and private, now	eng	robarts; toronto; university_of_toronto
writingslibrarye10jeffuoft	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Bergh, Albert Ellery, 1861-1919; Lipscomb, Andrew Adgate, 1854-1915	Writings. Library ed., containing his autobiography, notes on Virginia, parliamentary manual, official papers, messages and addresses, and other writings, official and private, now	eng	robarts; toronto; university_of_toronto
papersofthomasjev7-12unse	1958-01-01T00:00:00Z	1958	Jefferson, Thomas	The papers of Thomas Jefferson	eng	marygrovecollege; internetarchivebooks; americana; printdisabled; fav-salsamamba; fav-zwilson1
jeffersonthomas09lipsrich	1903-04-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Thomas Jefferson Memorial Association of the United States; Lipscomb, Andrew Adgate, 1851-1915; Bergh, Albert Ellery, 1861-1919	The writings of Thomas Jefferson	eng	cdl; americana
writingsthomasj08statgoog	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Lipscomb, Andrew A., [from old catalog] ed; Bergh, Albert Ellery, 1861-1919, ed; Thomas Jefferson memorial association of the United States. [from old	The writings of Thomas Jefferson	eng	americana
notesonstatevir00jeffgoog	1955-01-01T00:00:00Z	1955	Jefferson, Thomas, 1743-1826; Peden, William Harwood, 1913- ed	Notes on the State of Virginia;	eng	americana; fav-chuong_nguyen233; fav-joe_riggie; fav-sinem_y; fav-student1517; fav-tibedov; fav-vze26m98
summaryviewofrig00jeff_1	1774-01-01T00:00:00Z	1774	Jefferson, Thomas, 1743-1826	A summary view of the rights of British America. : Set forth in some resolutions intended for the inspection of the present delegates of the people of Virginia. Now in convention.	eng	JohnCarterBrownLibrary; americana; fav-pere432; fav-twbrobst
memoircorrespon00randgoog	1829-01-01T00:00:00Z	1829	Jefferson, Thomas, 1743-1826; Randolph, Thomas Jefferson, 1792-1875, ed	Memoir, correspondence, and miscellanies, from the papers of Thomas Jefferson	eng	americana
version-final-de-la-declaracion-de-la-independencia	1776-01-01T00:00:00Z	1776	Jefferson Thomas (1743-1826)	Versión Final De La Declaración De La Independencia	eng	biblioteca-del-cen; patron-library-collection; fav-biblioteca_de_a_s_o_a_p_r_e_n_i
virginiareports05robigoog	1900-01-01T00:00:00Z	1900	Michie, Thomas Johnson, 1867-; Jefferson, Thomas, 1743-1826; Grattan, Peachy R. (Peachy Ridgway), 1801-1881	Virginia reports : Jefferson--33 Grattan, 1730-1880	eng	americana
citizenjefferson0000jeff	1994-01-01T00:00:00Z	1994	Jefferson, Thomas, 1743-1826	Citizen Jefferson : the wit and wisdom of an American sage	eng	internetarchivebooks; printdisabled; fav-coogangildersleeve; fav-onwardchampion; fav-pursuerofknowledge; fav-whitney_wade517; americanuniversity-ol; barryuniversity-ol; binghamton-
10069010bsb	1829-01-01T00:00:00Z	1829	Jefferson, Thomas	Memoir, correspondence and miscellanies from the papers of Thomas Jefferson. 2	English	german-online-libraries; booksbylanguage_german; booksbylanguage
bub_gb_LlJBAAAAcAAJ	1684-01-01T00:00:00Z	1684	Courtilz de Sandras, Gatien, 1644-1712; Jefferson, Thomas, 1743-1826, former owner. DLC; Thomas Jefferson Library Collection (Library of Congress) DLC	Histoire des promesses illusoires depuis la Paix des Pirenees	fre	europeanlibraries; fav-pere432
lifemoralsjesusnaz00jeff	1902-01-01T00:00:00Z	1902	Jefferson, Thomas, 1743-1826	The life and morals of Jesus of Nazareth : extracted textually from the Gospels, together with a comparison of His doctrines with those of others	English.	cdl; americana; fav-afoolwithalimp; fav-bessmyra; fav-lilu5; fav-mswansonrwu; fav-nicholas_n; fav-noahgrey; fav-ravi_id
lettersonagricul00wash	1847-01-01T00:00:00Z	1847	Washington, George, 1732-1799; Jefferson, Thomas, 1743-1826; Peters, Richard, 1744-1828; Knight, Franklin, ed	Letters on agriculture from His Excellency, George Washington, president of the United States, to Arthur Young, esq., F.R.S., and Sir John Sinclair, bart., M.P., with statistical t	eng	library_of_congress; americana
lettersaddresses00jeffiala	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Parker, W. B. (William B.); Viles, Jonas	Letters and addresses of Thomas Jefferson	eng	cdl; americana; fav-fatonixs; fav-richard_danford
lettersandaddres00jeffuoft	1905-01-01T00:00:00Z	1905	Jefferson, Thomas, 1743-1826; Parker, William B; Viles, Jonas	Letters and addresses of Thomas Jefferson	eng	trinitycollege; toronto; university_of_toronto; fav-beckybadger; fav-mbrobinson; fav-mfoltermann
memoircorrespon08jeffgoog	1830-01-01T00:00:00Z	1830	Jefferson, Thomas, 1743-1826; Randolph, Thomas Jefferson, 1792-1875, ed	Memoir, correspondence, and miscellanies, from the papers of Thomas Jefferson	eng	americana
writingsthomasj07jeffgoog	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826	The writings of Thomas Jefferson	eng	americana; fav-iowacattails; fav-jacopo_benedetti126
writingsthomasj16jeffgoog	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Lipscomb, Andrew A., [from old catalog] ed; Bergh, Albert Ellery, 1861-1919, ed; Thomas Jefferson memorial association of the United States. [from old	The writings of Thomas Jefferson	eng	americana
writingsthomasj25statgoog	1903-01-01T00:00:00Z	1903	Jefferson, Thomas, 1743-1826; Lipscomb, Andrew A., [from old catalog] ed; Bergh, Albert Ellery, 1861-1919, ed; Thomas Jefferson memorial association of the United States. [from old	The writings of Thomas Jefferson	eng	americana
worksthomasjeff01jeffgoog	1904-01-01T00:00:00Z	1904	Jefferson, Thomas, 1743-1826; Ford, Paul Leicester, 1865-1902, ed	The works of Thomas Jefferson;	eng	americana; fav-lostokie; fav-picnicnow
