# numFound=47 rows=47 query=creator:"Howard, Albert"
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
allengreenoughsn00alleiala	1903-01-01T00:00:00Z	1903	Allen, Joseph Henry, 1820-1898; Greenough, J. B. (James Bradstreet), 1833-1901; Kittredge, George Lyman, 1860-1941; Howard, Albert Andrew, 1858-1925; D'Ooge, Benjamin L. (Benjamin 	Allen and Greenough's New Latin grammar for schools and colleges, founded on comparative grammar;	eng	cdl; americana; fav-a_c_c_o25; fav-acestor; fav-adamw653; fav-agathaopenlibrary; fav-alib; fav-alice_irons819; fav-andrew_mcalorum; fav-animatronicity; fav-bella_kravnoya; fav-celt
allengreenoughss00allerich	1896-01-01T00:00:00Z	1896	Allen, Joseph Henry, 1820-1898; Greenough, J. B. (James Bradstreet), 1833-1901; Howard, Albert Andrew, 1858-1925	Allen and Greenough's shorter Latin grammar for schools and academies	eng	cdl; americana; fav-trendyweb1; fav-victor_the_catholic; fav-www_jupiter2saturn_com
allenandgreenou01howagoog	1896-01-01T00:00:00Z	1896	Allen, Joseph Henry, 1820-1898; Greenough, J. B. (James Bradstreet), 1833-1901, joint author; Howard, Albert Andrew, 1858-1925	Allen and Greenough's shorter Latin grammar for schools and academies	eng; lat	americana; fav-malachi_lewandowski; fav-workintheory
jstor-310435	1901-01-01T00:00:00Z	1901	Howard, Albert A.	Notes on a Fifteenth Century Manuscript of Suetonius	eng	jstor_harvstudclasphil; jstor_ejc; journals; fav-minara1111
historyofmusicto00painiala	1907-01-01T00:00:00Z	1907	Paine, John Knowles, 1839-1906; Howard, Albert Andrew	The history of music to the death of Schubert	eng	cdl; americana
skinnermemorialchapel	1918-01-01T00:00:00Z	1918	J. Howard Albert	Skinner Memorial Chapel (1918)	eng	opensource; community
allenandgreenou02greegoog	1903-01-01T00:00:00Z	1903	Allen, Joseph Henry, 1820-1898; Greenough, James Bradstreet, 1833-1901, [from old catalog] joint author; Kittredge, George Lyman, 1860- [from old catalog]; Howard, Albert Andrew, 1	Allen and Greenough's New Latin grammar for schools and colleges	eng	americana; fav-laetares; fav-language_history_geography_lover; fav-mjjhoskin; fav-runhild; fav-shockebuffalo94613; fav-windy_meadow
allengreenoughsn00allerich	1916-01-01T00:00:00Z	1916	Allen, Joseph Henry, 1820-1898; Greenough, J. B. (James Bradstreet), 1833-1901; Kittredge, George Lyman, 1860-1941; Howard, Albert Andrew, 1858-1925; D'Ooge, Benjamin L. (Benjamin 	Allen and Greenough's New Latin grammar for schools and colleges : founded on comparative grammar	eng	cdl; americana; fav-ajspain; fav-clavius; fav-daurmanasyam; fav-dgus; fav-kefrench; fav-mateusmts; fav-philoalphabet; fav-tlirwin; fav-tributary7873
allenandgreenou01doogoog	1916-01-01T00:00:00Z	1916	Allen, Joseph Henry, 1820-1898; Greenough, J. B. (James Bradstreet), 1833-1901. ed; Howard, Albert, Sir, 1873-1947. ed; D'Ooge, Benjamin L. (Benjamin Leonard), b. 1860; Kittredge, 	Allen and Greenough's new Latin grammar for schools and colleges, founded on comparative grammar;	eng	americana; fav-notemoboy_thisshiteasypeasy
jstor-310294	1899-01-01T00:00:00Z	1899	Howard, Albert A.	The Mouth-Piece of the Αὐλός	eng	jstor_harvstudclasphil; jstor_ejc; journals
globalodys0000john	1963-01-01T00:00:00Z	1963	Johnson, Howard Albert, 1915-	Global odys. --	eng	trent_university; internetarchivebooks; inlibrary; printdisabled; fav-anding_abak; openlibrary-d-ol
dli.ministry.09733	1929-01-01T00:00:00Z	1929	Howard, Albert; Howard, Gabrielle L.C	The applications of science to crop production : an experiment carried out at the institute of plant industry Indore	eng	digitallibraryindia; JaiGyan
thischurchofours0000john	1958-01-01T00:00:00Z	1958	Johnson, Howard A. (Howard Albert), 1915-1974	This church of ours; the Episcopal Church: what it is and what it teaches about living	eng	claremont_school_of_theology; internetarchivebooks; inlibrary; printdisabled; openlibrary-d-ol
developmentofind031932mbp	1929-01-01T00:00:00Z	1929	Howard, Albert; Howard, Gabrielle. L. C	The Development Of Indian Agriculture Vol VIII	eng	universallibrary; fav-alinso; fav-rohit_jha168; fav-smr01
allengreenoughss00alle	1896-01-01T00:00:00Z	1896	Allen, Joseph Henry, 1820-1898; Greenough, J. B. (James Bradstreet), 1833-1901, joint author; Howard, Albert Andrew, 1858-1925	Allen and Greenough's shorter Latin grammar for schools and academies [microform]	eng	ColumbiaUniversityLibraries; microfilm; americana
dli.ernet.5194	1927-01-01T00:00:00Z	1927	Howard Albert	The Development Of India Agricuture	eng	digitallibraryindia; JaiGyan; fav-rohit_jha168
in.ernet.dli.2015.67381	1945-01-01T00:00:00Z	1945	Howard Albert	An Agricultural Testament	eng	digitallibraryindia; JaiGyan; fav-9172suerc; fav-alinso; fav-andrew_steeves197; fav-archiveuser987; fav-bsitkin; fav-e_d_m_; fav-fortunatonovantasette; fav-greng3382; fav-harpocrat
indexverborumcsu0000howa	1963-01-01T00:00:00Z	1963	Howard, Albert Andrew, 1858-1925	Index verborum C. Suetoni Tranquilli stilique eius proprietatum nonnullarum	lat	trent_university; internetarchivebooks; inlibrary; printdisabled; fav-caecero
jstor-310399	1893-01-01T00:00:00Z	1893	Howard, Albert A.	The Αὐλός or Tibia	eng	jstor_harvstudclasphil; jstor_ejc; journals
latinselectionsi00howa	1915-01-01T00:00:00Z	1915	Howard, Albert Andrew, 1858-1925	Latin selections, illustrating public life in the Roman commonwealth in the time of Cicero	eng	cdl; americana; fav-clavius; fav-mohamed_mostafa338; fav-shmhz72
in.ernet.dli.2015.112846	1927-01-01T00:00:00Z	1927	Howard, Albert	India Of Today The Development Of Indian Agriculture Vol. Iii	eng	digitallibraryindia; JaiGyan; fav-9172suerc
maninmiddleconve00pike	1956-01-01T00:00:00Z	1956	Pike, James A. (James Albert), 1913-1969; Johnson, Howard Albert, 1915- joint author	Man in the middle; conversations of a tempted soul with two voices on the seven deadly sins	eng	internetarchivebooks; inlibrary; printdisabled; fav-biga55ham; fav-matthew_mortimer; fav-readerstroupe; fav-stuxnet9_0
indexverborumcsu00howauoft	1922-01-01T00:00:00Z	1922	Howard, Albert Andrew, 1858-1925; Jackson, Carl Newell	Index verborum C. Suetoni Tranquilli, stilique eius proprietatum nonnullarum	lat	robarts; toronto; university_of_toronto
latinselections00howa	1915-01-01T00:00:00Z	1915	Howard, Albert Andrew, 1858-1925	Latin selections	lat	robarts; toronto; university_of_toronto; fav-laaendaersan; fav-ovando; fav-ronkeduck
jstor-310481	1896-01-01T00:00:00Z	1896	Howard, Albert A.	Notes on Suetonius	eng	jstor_harvstudclasphil; jstor_ejc; journals
jstor-310295	1899-01-01T00:00:00Z	1899	Howard, Albert A.	Metrical Passages in Suetonius	eng	jstor_harvstudclasphil; jstor_ejc; journals
