# numFound=480 rows=200 query=title:(Keynes) AND mediatype:texts
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
bwb_O8-CFL-870	1951-01-01T00:00:00Z	1951	R. F. Harrod	The Life of John Maynard Keynes	eng	internetarchivebooks; printdisabled; inlibrary
keyneseconomicsm0000unse_l8v5	1989-01-01T00:00:00Z	1989		Keynes' economics : methodological issues	eng	internetarchivebooks; printdisabled; fav-dimitriospap; fav-ex_p; openlibrary-d-ol
cmapr0125	1956-01-23T00:00:00Z	1956	Cleveland Museum of Art	Film - Journey to Skeleton Coast by Quentin Keynes	eng	clevelandmuseumofartpressreleases; clevelandmuseumofart; patron-library-collection
dli.ernet.5553	1951-01-01T00:00:00Z	1951	Harrod R. F.	The Life Of John Maynard Keynes (1951)	eng	digitallibraryindia; JaiGyan
keynespublicpoli0001unse	1988-01-01T00:00:00Z	1988		Keynes and public policy after fifty years	eng	internetarchivebooks; inlibrary; printdisabled; fav-danielr_2; fav-dimitriospap
johnmaynardkeyne00mogg_0	1983-01-01T00:00:00Z	1983	Moggridge, D. E. (Donald Edward), 1943-	John Maynard Keynes, 1883-1946 : an exhibition of books, pamphlets, manuscripts and ephemera primarily from the collection of Professor John G. Slater ... Nov.-Dec. 1983 : Thomas F	eng	exhibition_catalogues; thomasfisher; toronto; fav-dimitriospap
johnmaynardkeyne0000barn	2013-01-01T00:00:00Z	2013	Barnett, Vincent, 1967-	John Maynard Keynes	eng	internetarchivebooks; printdisabled; fav-_tefan_da_o; fav-kevin938; dartmouthlibrary-ol; the-claremont-colleges-ol; tulsacc-ol
bwb_S0-BGJ-173	1956-01-01T00:00:00Z	1956	Alan Bullock and Maurice Schock	The LIberal Tradition From Fox to Keynes		internetarchivebooks; printdisabled; inlibrary
keyneseconomicpo0000unse_y9m8	1990-01-01T00:00:00Z	1990		Keynes and economic policy : the relevance of the general theory after fifty years	eng	internetarchivebooks; universityofarizonalib; inlibrary; printdisabled
keyneshiscontemp0000keyn	1985-01-01T00:00:00Z	1985	Keynes Seminar (6th : 1983 : University of Kent at Canterbury)	Keynes and his contemporaries : the Sixth and Centennial Keynes Seminar held at the University of Kent at Canterbury, 1983	eng	internetarchivebooks; inlibrary; printdisabled; fav-dimitriospap; binghamton-ol; dartmouthlibrary-ol; johnshopkins-ol; rochester-ol; unb-ol; universityofcoloradoboulder-ol; univers
scarequotesfroms0000harr	2000-01-01T00:00:00Z	2000	Harries, Martin	Scare quotes from Shakespeare : Marx, Keynes, and the language of reenchantment	eng	internetarchivebooks; printdisabled; fav-s_l_guo
ageofkeynes0000leka	1966-01-01T00:00:00Z	1966	Lekachman, Robert, 1920- ..	The age of Keynes	eng	marygrovecollege; internetarchivebooks; americana; printdisabled; inlibrary; fav-agent-lisa; fav-danielr_2; fav-dimitriospap; fav-shmhz72; georgetown-university-law-library-ol
vsa-krueger-keynes-und-marx	2013-01-01T00:00:00Z	2013	Stephan Krüger	Keynes Und Marx - Stephan Krüger	ger	opensource; fav-bubo_bubo; fav-dimitriospap
keyneshisbattles0000dost	2007-01-01T00:00:00Z	2007	Dostaler, Gilles	Keynes and his battles	eng	internetarchivebooks; inlibrary; printdisabled; fav-m-sparks
johnmaynardkeyne0000mini	1994-01-01T00:00:00Z	1994	Mini, Piero V., 1936-	John Maynard Keynes : a study in the psychology of original work	eng	internetarchivebooks; printdisabled
keynesbloomsbury0000keyn	1980-01-01T00:00:00Z	1980	Keynes Seminar (4th : 1978 : University of Kent at Canterbury)	Keynes and the Bloomsbury group : the fourth Keynes Seminar held at the University of Kent at Canterbury 1978	eng	internetarchivebooks; inlibrary; printdisabled; fav-hjmcinnis
windowsonpastarc0000bloc	1992-01-01T00:00:00Z	1992	Blockley, Marion	Windows on the past : archaeology in Milton Keynes	eng	internetarchivebooks; inlibrary; printdisabled; fav-user17547
ageofkeynes0000unse	1967-01-01T00:00:00Z	1967	Lekachman, Robert	The age of Keynes	eng	internetarchivebooks; printdisabled; inlibrary; fav-agent-lisa; fav-bahadir_koc
guidetokeynes00hansrich	1953-01-01T00:00:00Z	1953	Hansen, Alvin H. (Alvin Harvey), 1887-1975	A guide to Keynes	eng	internetarchivebooks; americana; inlibrary; printdisabled; fav-dimitriospap; fav-fox2; fav-ivan_niven; fav-markame
historyofeconomi0000tayl	1960-01-01T00:00:00Z	1960	Taylor, Overton H	A history of economic thought; social ideals and economic theories from Quesnay to Keynes. --	eng	trent_university; internetarchivebooks; inlibrary; printdisabled; fav-desmurf; fav-ivan_chan
adamsmithkarlmar0000tuck	1981-01-01T00:00:00Z	1981	Tucker, C. A	Adam Smith, Karl Marx & John Maynard Keynes : (capitalism versus communism)	eng	internetarchivebooks; inlibrary; printdisabled; fav-dsa559library
keynes-donald-moggridge-economic-articles-and-correspondence-investment-and-editoria	1900-01-01T00:00:00Z	1900	John Maynard Keynes	Keynes, Donald Moggridge Economic Articles And Correspondence Investment And Editoria	eng	opensource
keynes-un-capitalista-revolucionario				Keynes Un Capitalista Revolucionario	spa	booksbylanguage_spanish; booksbylanguage; fav-altavares; fav-phormugos
keynesafter0000mich_i4l9	1967-01-01T00:00:00Z	1967	MICHAEL STEWART	Keynes and After	eng	internetarchivebooks; printdisabled; inlibrary
lesdvastationsal00bren	1921-01-01T00:00:00Z	1921	Brenier, Henri	Les dévastations allemandes en France et les inexactitudes de M.J.M. Keynes	fre	robarts; toronto; university_of_toronto; fav-sarahmarkus
tengreateconomis0000jose_o2s4	1951-01-01T00:00:00Z	1951	joseph a. schumpeter	ten great economists from marx to keynes		internetarchivebooks; printdisabled; inlibrary
writingsofwillia03blak	1925-01-01T00:00:00Z	1925	Blake, William, 1757-1827	The writings of William Blake / edited in three volumes by Geoffrey Keynes.	eng	getty; americana; fav-_superuser; fav-arwen_t
ijaers-03-october-2022				The Nature of the Future: Comparative analysis between concepts of instability from Keynes to Bresser-Pereira		ijaers; folkscanomy_academic; folkscanomy
historyofmiltonk0002mark	1975-01-01T00:00:00Z	1975	Markham, Frank, Sir, 1897-	A history of Milton Keynes and district	eng	internetarchivebooks; inlibrary; printdisabled
keynesclassics0000unse	1964-01-01T00:00:00Z	1964	Lekachman, Robert, editor	Keynes and the classics	eng	internetarchivebooks; inlibrary; printdisabled; fav-cwilson563; fav-dimitriospap; fav-enes_karao_lu
milton-keynes-route-14-2018-04-29	2018-04-29T00:00:00Z	2018	Milton Keynes Council	Milton Keynes Route 14 (2018-04-29)	eng	opensource; community
miltonkeynesquiz0000unse	2005-01-01T00:00:00Z	2005		Milton Keynes : a quiz & miscellany	eng	internetarchivebooks; inlibrary; printdisabled; fav-deshume1009; fav-el4ctr0n; fav-finnishfriend; fav-zimbush
bwb_S0-CCU-154	1951-01-01T00:00:00Z	1951	JOhn Eaton	Marx Against Keynes		internetarchivebooks; printdisabled; inlibrary
IA41548804_0055	1954-12-17T00:00:00Z	1954	Holý, Václav L.	Über die Zeitgebundenheit der Kreislauftheorien von Quesnay, Marx und Keynes	German	theses-and-dissertations; leiden-university
microgreensmiltonkeynes				Microgreens Milton Keynes	Dutch	booksbylanguage_dutch; booksbylanguage
keynesupdatedoro0000nmar	1970-01-01T00:00:00Z	1970	N Marshall	Keynes: Updated or Outdated?	eng	internetarchivebooks; printdisabled; inlibrary
keynes-john-maynard.-teoria-general-de-la-ocupacion-el-interes-y-el-dinero-ocr-1965_202302	1965-01-01T00:00:00Z	1965	John Maynard Keynes	Keynes, John Maynard. Teoría General De La Ocupación, El Interés Y El Dinero [ocr] [1965]	spa	summaratio-library; patron-library-collection; fav-gallegp; fav-jrcaballero; fav-naza_campostrini; fav-phormugos; fav-regiomontano; fav-salvador_guzm_n; fav-vylon665
notebooksselecti0000butl	1951-01-01T00:00:00Z	1951	Butler, Samuel, 1835-1902	Notebooks; selections edited by Geoffrey Keynes and Brian Hill	eng	claremont_school_of_theology; internetarchivebooks; inlibrary; printdisabled; fav-delon108; fav-fdst; fav-thrillbourn
newparadigmsinfi0000fala	2012-01-01T00:00:00Z	2012	Falahati, Kazem	New paradigms in financial economics : how would Keynes reconstruct economics?	eng	internetarchivebooks; printdisabled; fav-swarup_dey; the-claremont-colleges-ol
a-guide-to-keynes-by-alvin-h.-hansen				A GUIDE TO KEYNES BY ALVIN H. HANSEN	English	opensource; community
manualzilla-id-6419115				KEYNES ET SES COMBATS		manuals_contributions; manuals
DissentOnKeynesACriticalAppraisalOfKeynesianEconomics2				Dissent On Keynes A Critical Appraisal Of Keynesian Economics	English	opensource; community; fav-dimitriospap
universalmanseve0000dave	2015-01-01T00:00:00Z	2015	Davenport-Hines, R. P. T. (Richard Peter Treadwell), 1953- author	Universal man : the seven lives of John Maynard Keynes	eng	internetarchivebooks; printdisabled; fav-bahadir_koc; fav-mmos; fav-sgm642; fav-stephen_maclean; fav-stevenlw1956
IA41546404_0026	1939-01-01T00:00:00Z	1939	Kutzleb, Fritz Wilhelm	Die Lehre der wirtschaftlichen Wechsellagen des I. M. Keynes neben deren lehrmäßigen und tatsächlichen Voraussetzungen	German	theses-and-dissertations; leiden-university
moralphilosophyo0000guil_k6i5	1993-01-01T00:00:00Z	1993	Guillet de Monthoux, Pierre, 1946-	The moral philosophy of management : from Quesnay to Keynes	eng	internetarchivebooks; printdisabled; fav-chonkyapple; fav-gluttenforknowledge; fav-ivan_chan; fav-jfermincaceres; fav-jonimar; fav-nevidnoys; fav-papenfuss; fav-sargeist
keynesversuskeyn0000hutc	1977-01-01T00:00:00Z	1977	Hutchison, T. W. (Terence Wilmot)	Keynes versus the 'Keynesians' ... ? : an essay in the thinking of J. M. Keynes and the accuracy of its interpretation by his followers	eng	internetarchivebooks; inlibrary; printdisabled; fav-dimitriospap; dartmouthlibrary-ol; kalamazoocollege-ol; rochester-ol; unb-ol; uni-ol; universityofarizona-ol
economicsofjohnm0000ddil	1963-01-01T00:00:00Z	1963	D. Dillard	The Economics of John Maynard Keynes. The Theory of a Monetary Economy	eng	internetarchivebooks; inlibrary; printdisabled
dli.ernet.111037	1953-01-01T00:00:00Z	1953	Maurice,shock	The Liberal Tradition From Fox To Keynes	eng	digitallibraryindia; JaiGyan; fav-dimitriospap
keynesaspectsofm0000keyn	1974-01-01T00:00:00Z	1974	Keynes Seminar (1st : 1972 : University of Kent at Canterbury)	Keynes : aspects of the man and his work : the first Keynes Seminar held at the University of Kent at Canterbury, 1972	eng	trent_university; internetarchivebooks; inlibrary; printdisabled; fav-dimitriospap
IndianCurrencyAndFinanceJohnMaynardKeynes014875mbp				Indian Currency And Finance John Maynard Keynes 014875mbp	English	opensource; community
keyneskeynesians0000cong	2007-01-01T00:00:00Z	2007	Congdon, Tim	Keynes, the Keynesians and monetarism	eng	internetarchivebooks; inlibrary; printdisabled; fav-rohit_gupta696; fav-stft90; americanuniversity-ol; unb-ol; wilsoncollege-ol
publicfinancewit00robiuoft	1922-01-01T00:00:00Z	1922	Robinson, M.E	Public finance. With an introd. by J.M. Keynes	eng	robarts; toronto; university_of_toronto
liberaltradition0000alan_l1w7	1956-01-01T00:00:00Z	1956	Alan Bullock; Maurice Shock	The Liberal Tradition from Fox to Keynes	eng	internetarchivebooks; printdisabled; inlibrary
how-to-choose-the-perfect-french-doors-for-natural-light-in-milton-keynes				How To Choose The Perfect French Doors For Natural Light In Milton Keynes		opensource
worldafterkeynes0000roll	1968-01-01T00:00:00Z	1968	Roll of Ipsden, Eric Roll, Baron, 1907-	The world after Keynes : an examination of the economic order	eng	trent_university; internetarchivebooks; inlibrary; printdisabled; fav-ivan_chan; wrlc-ol
keynes0000stew	1973-01-01T00:00:00Z	1973	Stewart, Michael, 1933-	Keynes	fre	internetarchivebooks; inlibrary; printdisabled; fav-alonsoquijano; fav-strek
Schwundgeld6	1978-01-01T00:00:00Z	1978	Professor Felix G. Binn	Felix G. Binn: Keynes passe? – Vivat Friedmann?	ger	opensource
hayekkeynesdebat0002coch	1999-01-01T00:00:00Z	1999	Cochran, John Paul	The Hayek-Keynes debate : lessons for current business cycle research	eng	internetarchivebooks; inlibrary; printdisabled
anticipationsofg0000pati	1982-01-01T00:00:00Z	1982	Patinkin, Don	Anticipations of The general theory? and other essays on Keynes	eng	internetarchivebooks; printdisabled; inlibrary; fav-ajbaker5; fav-danielr_2; fav-georgy_ganev; fav-juan_angel_torres; fav-varinder_jain; americanuniversity-ol; binghamton-ol; cua-o
miltonkeynesmore0000unse	2000-01-01T00:00:00Z	2000		Milton Keynes, more than concrete cows : real animals and plants too	eng	internetarchivebooks; inlibrary; printdisabled
lifeofjohnmaynar0000royf	1963-01-01T00:00:00Z	1963	Roy Forbes Harrod	The life of John Maynard Keynes, (Papermac)	eng	internetarchivebooks; inlibrary; printdisabled; fav-drjavs
ageofkeynes0000unse_j6k3	1969-01-01T00:00:00Z	1969	Lekachman, Robert	The age of Keynes : a biographical study	eng	internetarchivebooks; printdisabled; inlibrary; fav-agent-lisa; fav-bahadir_koc
keynesmonetarist0000wein	1973-01-01T00:00:00Z	1973	Weintraub, Sidney, 1914-1983	Keynes and the Monetarists, and other essays	eng	internetarchivebooks; inlibrary; printdisabled
impressionmilton0000lamb	2011-01-01T00:00:00Z	2011	Lamburn, Victoria J. K	Impression Milton Keynes	eng	internetarchivebooks; inlibrary; printdisabled; fav-carntsleep12; fav-el4ctr0n; fav-terafan
johnmaynardkeynesteoriageneraldelaocupacionelinteresyeldinero				John Maynard Keynes Teoría General De La Ocupación, El Interés Y El Dinero	Spanish	booksbylanguage_spanish; booksbylanguage; fav-jesus_del_real360
keyneseconomicle0000unse	1985-01-01T00:00:00Z	1985		Keynes' economic legacy : contemporary economic theories	eng	internetarchivebooks; inlibrary; printdisabled; fav-dimitriospap; americanuniversity-ol; binghamton-ol; dartmouthlibrary-ol; johnshopkins-ol; marymount-ol; randolph-macon-college-o
keynes-john-maynard.-las-consecuencias-economicas-de-la-paz-ocr-1987_202110	1987-01-01T00:00:00Z	1987	J. M. Keynes	Keynes, John Maynard. Las Consecuencias Económicas De La Paz [ocr] [1987]	spa	booksbylanguage_spanish; booksbylanguage; fav-edgar_andr_gardu_o_dominguez; fav-phormugos; fav-reprobando; fav-veropolox
analysisofsoviet0000unse	1969-01-01T00:00:00Z	1969		An analysis of Soviet views on John Maynard Keynes	eng	internetarchivebooks; printdisabled; inlibrary; fav-angeiic; fav-jssesions; fav-mmos
the-collected-writing-of-john-maynard-keynes-volume-29-economy	1902-01-01T00:00:00Z	1902	JOHN MAYNARD KEYNES	The Collected Writing Of John Maynard Keynes, Volume 29	eng	opensource; fav-relevantusername2020
tengreateconimoc0000jose	1911-01-01T00:00:00Z	1911	Joseph A. Schumpeter	Ten Great Econimoce from Marx to Keynes		internetarchivebooks
keynes-vs-hayek-el-choque-que-definio-la-economia-moderna				Keynes Vs Hayek El Choque Que Definió La Economía Moderna	spa	booksbylanguage_spanish; booksbylanguage; fav-jofiel_josu_g_mez; fav-juan_quispe193; fav-mr_esquivel; fav-zakk_snow
macroeconomicsbe00cochrich	1970-01-01T00:00:00Z	1970	Cochrane, James L., 1942-	Macroeconomics before Keynes	eng	internetarchivebooks; americana; inlibrary; printdisabled; fav-bibliothek_makro-politik; fav-cwilson563; fav-garfz; fav-ivan_chan
keynesknowledgeu0004unse	1995-01-01T00:00:00Z	1995		Keynes, knowledge and uncertainty	eng	internetarchivebooks; inlibrary; printdisabled; fav-danielr_2
marxkeynesonecon0000sard	1987-01-01T00:00:00Z	1987	Sardoni, Claudio	Marx and Keynes on economic recession : the theory of unemployment and effective demand	eng	internetarchivebooks; inlibrary; printdisabled; fav-dimitriospap
keynesupdatedoro0000mars	1970-01-01T00:00:00Z	1970	Marshall, Natalie J	Keynes: updated or outdated?	eng	trent_university; internetarchivebooks; inlibrary; printdisabled; fav-dimitriospap; fav-enes_karao_lu
essaysonjohnmayn00econ	1975-01-01T00:00:00Z	1975	Keynes, Milo	Essays on John Maynard Keynes	eng	internetarchivebooks; inlibrary; printdisabled; fav-_tefan_da_o; fav-anithasiva; fav-bibliothek_makro-politik; fav-jacobo_00; phillipsacademy-preview
makingofkeynesge0000kahn	1984-01-01T00:00:00Z	1984	Kahn, Richard F. (Richard Ferdinand), 1905-	The making of Keynes' General theory	eng	trent_university; internetarchivebooks; inlibrary; printdisabled; fav-ajbaker5; fav-aristo25; fav-da10vid; fav-dimitriospap; fav-garfz; fav-juan_angel_torres; fav-mornington0000; f
miltonkeynespict0000myna	1994-01-01T00:00:00Z	1994	Mynard, D. C. (Dennis C.)	Milton Keynes : a pictorial history	eng	internetarchivebooks; inlibrary; printdisabled; fav-ivanovich24
keynesgeneralthe0000unse_q0c6	1964-01-01T00:00:00Z	1964		Keynes' General theory : reports of three decades	eng	marygrovecollege; internetarchivebooks; americana; inlibrary; printdisabled; fav-enes_karao_lu; fav-kindle37; fav-miguel_arguelles_mattar; fav-planetxan; fav-poorneema; fav-sam_seb
johnmaynardkeyne0000skid	1994-01-01T00:00:00Z	1994	Skidelsky, Robert, 1939-	John Maynard Keynes	eng	internetarchivebooks; printdisabled; inlibrary; fav-adma72; fav-alan_vogel; fav-aristo25; fav-mmos; fav-speedman11; binghamton-ol; the-claremont-colleges-ol; unb-ol
macroeconomicsaf0000chic	1983-01-01T00:00:00Z	1983	Chick, Victoria	Macroeconomics after Keynes : a reconsideration of the General theory	eng	internetarchivebooks; inlibrary; printdisabled; fav-garfz; fav-ivan_chan; fav-juan_angel_torres; fav-varinder_jain; americanuniversity-ol; belmont-ol; cua-ol; dartmouthlibrary-ol; 
keynes	2019-09-26T00:00:00Z	2019	kiko	keynes	English	opensource; community; fav-angeiic
liberaleconomics0000wali	1997-01-01T00:00:00Z	1997	Waligorski, Conrad	Liberal economics and democracy : Keynes, Galbraith, Thurow, and Reich	eng	internetarchivebooks; printdisabled
keynesbeveridgeb0000cutl	1986-01-01T00:00:00Z	1986	Cutler, Antony	Keynes, Beveridge, and beyond	eng	internetarchivebooks; printdisabled; fav-garfz; fav-m-sparks; fav-planetxan; americanuniversity-ol; framingham-ol; gwulibraries-ol; johnshopkins-ol; occidentalcollegelibrary-ol; un
maynardkeyneseco0047mogg	1992-01-01T00:00:00Z	1992	Moggridge, D. E. (Donald Edward), 1943-	Maynard Keynes : an economist's biography	eng	trent_university; internetarchivebooks; printdisabled; fav-bahadir_koc; fav-nin4nine; fav-wstepien; americanuniversity-ol; binghamton-ol; dartmouthlibrary-ol; drakeuniversity-ol; f
IA41549908_0067	1933-05-30T00:00:00Z	1933	Blondot, Gérard	Les Théories Monétaires De J. M. Keynes	French	theses-and-dissertations; leiden-university
jstor-2276579	1891-06-01T00:00:00Z	1891	Dewey, Davis R.	Keynes on Statistics	eng	jstor_publamerstatasso; jstor_ejc; journals; fav-madan_singi
KeynesTheMan2_201706				Keynes The Man Murray Rothbard	English	opensource; community; fav-irohamca; fav-jahanzeb_shah; fav-jcarrero
economistssociet0000jose	1983-10-01T00:00:00Z	1983	Joseph Finkelstein; Alfred L. Thimm	Economists and Society: The Development of Economic Thought from Aquinas to Keynes	eng	internetarchivebooks; inlibrary; printdisabled
isbn_9780750928700	2001-01-01T00:00:00Z	2001	Robert Cook	Milton Keynes in the News	eng	internetarchivebooks; inlibrary; printdisabled
ageofkeynes00leka	1966-01-01T00:00:00Z	1966	Lekachman, Robert	The age of Keynes	eng	internetarchivebooks; americana; inlibrary; printdisabled; fav-cwilson563; fav-danielr_2; fav-dimitriospap; fav-enes_karao_lu
entre-la-ley-de-wagner-y-la-hipotesis-de-keynes-un-analisis-para-la-economia-ecuatoriana	2023-07-28T00:00:00Z	2023	Atena Editora	Entre la ley de Wagner y la hipótesis de Keynes. Un análisis para la Economía Ecuatoriana	por	atenaeditora; folkscanomy
cambridgemonetar0000brid	1987-01-01T00:00:00Z	1987	Bridel, Pascal, 1948-	Cambridge monetary thought : development of saving-investment analysis from Marshall to Keynes	eng	internetarchivebooks; printdisabled; fav-dimitriospap; fav-ivan_chan; fav-juan_angel_torres; dartmouthlibrary-ol; framingham-ol; ithacacollege-ol; johnshopkins-ol; marymount-ol; oc
keynesafter0000mich_n4n9	1972-01-01T00:00:00Z	1972	Michael Stewart	Keynes and After	eng	internetarchivebooks; printdisabled; inlibrary
keynessgeneralth0000tily	2007-01-01T00:00:00Z	2007	Tily, Geoff, 1965-	Keynes's General theory, the rate of interest and 'Keynesian' economics : Keynes betrayed	eng	internetarchivebooks; printdisabled; fav-danielr_2; fav-dimitriospap; fav-ivan_chan
milton-keynes-route-1-2019-07-28	2019-07-28T00:00:00Z	2019	Milton Keynes Council	Milton Keynes Route 1 (2019-07-28)	eng	opensource; community
milton-keynes-route-24-25-2018-04-29	2018-04-29T00:00:00Z	2018	Milton Keynes Council	Milton Keynes Route 24/25 (2018-04-29)	eng	opensource; community
millennialkeynes0000vent	2005-01-01T00:00:00Z	2005	Ventelou, Bruno	Millennial Keynes : an introduction to the origin, development, and later currents of Keynesian thought	eng	internetarchivebooks; printdisabled; americanuniversity-ol; binghamton-ol; gwulibraries-ol; johnshopkins-ol; the-claremont-colleges-ol; unb-ol; universityofoklahoma-ol; wilsoncolle
FRENCHPDF.COMPenserToutHautLeconomieAvecKeynes				FRENCHPDF. COM Penser Tout Haut L'économie Avec Keynes	French	booksbylanguage_french; booksbylanguage
keynesphilosophy0000unse	1991-01-01T00:00:00Z	1991		Keynes and philosophy : essays on the origin of Keynes's thought	eng	internetarchivebooks; inlibrary; printdisabled; fav-jacobo_00; americanuniversity-ol; binghamton-ol; dartmouthlibrary-ol; gwulibraries-ol; johnshopkins-ol; kalamazoocollege-ol; occ
belatednoteonlms00sert	1969-01-01T00:00:00Z	1969	Sertel, Murat R	A belated note on LM, shifts in LM, and Keynes' minimum rate of interest	eng	mitlibraries; blc; americana
ijaers-03-october-2022_202210				The Nature of the Future: Comparative analysis between concepts of instability from Keynes to Bresser-Pereira		ijaers; folkscanomy_academic; folkscanomy; fav-shadow_moon287
whatkeynesmeans0000anat	1962-06-28T00:00:00Z	1962	Anatol Murad	What Keynes Means	eng	internetarchivebooks; inlibrary; printdisabled
englishjourneyor0000bain_s0u3	1985-01-01T00:00:00Z	1985	Bainbridge, Beryl, 1932-2010	English journey, or, The road to Milton Keynes	eng	internetarchivebooks; inlibrary; printdisabled; fav-lmnsthmbs
ageofkeynes0000unse_f8e6	1966-01-01T00:00:00Z	1966	Lekachman, Robert	The age of Keynes	eng	internetarchivebooks; printdisabled; inlibrary; fav-agent-lisa; fav-doejoyn; fav-garfz
KeynesetlaloideSayLudwigvonMisesTheFreeman30octobre1950				Keynes et la loi de Say Ludwig von Mises	French	booksbylanguage_french; booksbylanguage
lapenseeeconomiq0000beau	1993-01-01T00:00:00Z	1993	Beaud, Michel	La pensée économique depuis Keynes : historique et dictionnaire des principaux auteurs	fre	internetarchivebooks; inlibrary; printdisabled; fav-alonsoquijano; fav-mmos; fav-younes_saada
keynessolutionpa0000davi	2009-01-01T00:00:00Z	2009	Davidson, Paul, 1930-	The Keynes solution : the path to global economic prosperity	eng	internetarchivebooks; printdisabled; fav-doejoyn; fav-markame; fav-mmos
keynes-the-man-2_202402				Keynes The Man 2		folkscanomy_miscellaneous; folkscanomy
keynesdisequilib00schu	1972-01-01T00:00:00Z	1972	Schuster, Helmut	Keynes' disequilibrium analysis	eng	mitlibraries; blc; americana; fav-bibliothek_makro-politik; fav-garfz
keyneseconomicsm0000unse	1985-01-01T00:00:00Z	1985		Keynes' economics : methodological issues	eng	internetarchivebooks; printdisabled; fav-dimitriospap; americanuniversity-ol; binghamton-ol; cua-ol; dartmouthlibrary-ol; gwulibraries-ol; ithacacollege-ol; johnshopkins-ol; kalama
crespo-r.-f.-el-pensamiento-filosofico-de-keynes-ocr-2005	2005-01-01T00:00:00Z	2005	R. F. Crespo	Crespo, R. F. El Pensamiento Filosófico De Keynes [ocr] [2005]	spa	summaratio-library; patron-library-collection; fav-phormugos
jstor-1883628	1914-02-01T00:00:00Z	1914	Kemmerer, E. W.	Keynes' Indian Currency and Finance	eng	jstor_quarjecon; jstor_ejc; journals; fav-madan_singi
dli.ernet.239859	1951-01-01T00:00:00Z	1951	Harrod R. F.	The Life Of John Maynard Keynes (1951)	eng	digitallibraryindia; JaiGyan
johnmaynardkeyne0000mark	2006-01-01T00:00:00Z	2006	Markwell, Don	John Maynard Keynes and international relations : economic paths to war and peace	eng	internetarchivebooks; printdisabled; fav-aglaia533; fav-lorrainehansberrylives; fav-song_l_zer
in.ernet.dli.2015.187264	1948-01-01T00:00:00Z	1948	Dudley Dillard	The Economics Of John Maynard Keynes	eng	digitallibraryindia; JaiGyan; fav-da10vid; fav-jeffbiss; fav-madan_singi; fav-mecarr; fav-neuroleptic
keynesonmonetary0000bibo	2009-01-01T00:00:00Z	2009	Bibow, Jörg	Keynes on monetary policy, finance and uncertainty : liquidity preference theory and the global financial crisis	eng	internetarchivebooks; printdisabled; fav-angeiic
jstor-1804868	1920-06-01T00:00:00Z	1920	Day, Clive	Keynes' Economic Consequences of the Peace	eng	jstor_amereconrevi; jstor_ejc; journals; fav-josiah_baker
keynesinvestment0000pere	1989-01-01T00:00:00Z	1989	Perelman, Michael	Keynes, investment theory and the economic slowdown : the role of replacement investment and q-ratios	eng	internetarchivebooks; printdisabled; fav-doejoyn
keynesreturnofma0000skid_y5y7	2009-01-01T00:00:00Z	2009	Skidelsky, Robert, 1939-	Keynes : the return of the master	eng	internetarchivebooks; printdisabled; fav-abdallah_fayed; fav-bahadir_koc; fav-juan_angel_torres; fav-m-sparks; fav-pasquale486; fav-xehasi1494; fav-xylonic_pollenosis
