# numFound=193 rows=193 query=(creator:"Comenius, Johann Amos" OR creator:"Komenský, Jan Amos" OR creator:"Comenius, John Amos")
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
bub_gb_64syAQAAMAAJ	1802-01-01T00:00:00Z	1802	Comenius, Johann Amos, 1592-1670	[Orbis pictus] graeco-latinus, usui studiosae juventutis accommodatus	lat	americana; fav-alinso; fav-chapalan; fav-gabriel_jaloto; fav-galicia_uwu; fav-jacobus525; fav-laaendaersan; fav-laichar; fav-leo_vince; fav-lidmil; fav-meuwww; fav-notwind; fav-par
bub_gb_3nVBAQAAMAAJ	1888-01-01T00:00:00Z	1888	Comenius, Johann Amos, 1592-1670; Bèotticher, Wilhelm	Des Johann Amos Comenius Schola Ludus : d.i. Die Schule als Spiel.	ger	americana
bub_gb_2x85AQAAMAAJ	1892-01-01T00:00:00Z	1892	Comenius, Johann Amos, 1592-1670	Jana A. Komenského Nejnovější metoda jazyků, na základech didaktických mocně vyvedená, příkladem jazyka latinského skutečné vyložená, ku potřebám škol již konec	cze	americana
bub_gb_R6oDAAAAYAAJ	1897-01-01T00:00:00Z	1897	Comenius, Johann Amos, 1592-1670	Spisy Jana Amosa Komenského	cze	americana
bub_gb_kUlKAAAAYAAJ	1893-01-01T00:00:00Z	1893	Comenius, Johann Amos	Sebraná díla kazatelská. 1. Umění kazatelské. 1893	und	americana
bim_early-english-books-1475-1640_porta-linguarum-trilingu_komensk-jan-amos_1631_0	1631-01-01T00:00:00Z	1631	Komenský, Jan Amos	Porta linguarum trilinguis reserata... 1631	lat; eng; fre	pub_early-english-books-1475-1640; bim_microfilm; microfilm
bim_early-english-books-1641-1700_comenius-johann-am_1905	1905-01-01T00:00:00Z	1905	Comenius, Johann Amos	Sein Leben Seine Pädagogischen Schriften und Seine Bedeutung (von Th. Kerrl) 1905	Middle English	pub_early-english-books-1641-1700; bim_microfilm; microfilm
bub_gb_Z2nQAAAAMAAJ	1887-01-01T00:00:00Z	1887	Comenius, Johann Amos, 1592-1670; Bardeen, C. W. (Charles William), 1847-1924	The Orbis pictus of John Amos Comenius	eng	americana; fav-cascadiarising; fav-culegua; fav-elsaerica; fav-gavilanzote; fav-kallred; fav-lifern; fav-pere432; fav-robomar
bub_gb_m8dEAAAAIAAJ	1896-01-01T00:00:00Z	1896	Comenius, Johann Amos, 1592-1670; Monroe, W. S. (Will Seymour), 1863-1939, editor	Comenius' School of infancy: an essay on the education of youth during the first six years;	eng	americana; fav-mblakeney
bub_gb_zgDL5UdWzmUC	1858-01-01T00:00:00Z	1858	Comenius, Johann Amos, 1592-1670	The school of infancy : an essay on the education of youth, during their first six years : to which is prefixed a sketch of the life of the author	eng	americana; fav-elizabeth_c379; fav-video_bzz
bub_gb_34RCAQAAMAAJ	1875-01-01T00:00:00Z	1875	Comenius, Johann Amos, 1592-1670	Padagogische Schriften	ger	americana
bub_gb_Fx1BAAAAcAAJ	1739-01-01T00:00:00Z	1739	Comenius, Johann Amos	Kurzgefaßte Kirchen-Historie der Böhmischen Brüder	ger	europeanlibraries
asomrnpekladyal00jiregoog	1861-01-01T00:00:00Z	1861	Comenius, Johann Amos, 1592-1670; Blahoslav, Jan, 1523-1571; Benešovský, Matouš Philonom, ca. 1550-1595; Benedikti, Vavřinec, 1555-1615; Jireček, Josef, 1825-1888	Časoměrné překlady žalmův Jana Amosa Komenského, pak Jana Blahoslava, Matouše Philonoma Benešovského a Vavřince Benedikta Nudožerského, spolu s historickou zprávou o 	cze	americana
bim_early-english-books-1641-1700_naturall-philosophie-_comenius-johann-amos_1651	1651-01-01T00:00:00Z	1651	Comenius, Johann Amos.	Naturall philosophie, ... 1651	Middle English	pub_early-english-books-1641-1700; bim_microfilm; microfilm
labyrintsvtaarj00comegoog	1809-01-01T00:00:00Z	1809	Comenius, Johann Amos, 1592-1670	Labirynt swěta a rág srdce : to gest swětlé wymalowanj, kterak w tom swětě, a wěcech geho wssechněch, nic nenj než matenj a motanj, kolotánj a lopotowanj, mámenj a ssalba ... ale k	cze; lat	americana
bim_eighteenth-century_lux-e-tenebris-english_komensky-jan-amos_1794	1794-01-01T00:00:00Z	1794	Komensky, Jan Amos.	[Lux e tenebris. English]. Prophetical extracts. No.IV. Relative to the revolution in France, and the decline of the Papal power in the world: selected from Fleming, Usher, ... and	English	pub_eighteenth-century; bim_microfilm; microfilm
10585771bsb	1657-01-01T00:00:00Z	1657	Comenius, Johann Amos	Lexicon Atriale latino-latinum	English	german-online-libraries; booksbylanguage_german; booksbylanguage
jacomeniiianuali00come	1643-01-01T00:00:00Z	1643	Comenius, Johann Amos, 1592-1670; John Adams Library (Boston Public Library) MB (BRL); Courcelles, Etienne de, 1586-1659; Simon, Theodor, fl.ca. 1629-1649; Adams, John, 1735-1826, 	J.A. Comenii Ianua linguarum reserata	lat; gre; fre	johnadamsBPL; bostonpubliclibrary; americana; fav-alinso; fav-aodh_mac; fav-axius1; fav-brad291; fav-c_nthia_siqueira; fav-clavius; fav-didix; fav-fabduc; fav-liskko; fav-mblakeney
panorthosiaoruni0000kome	1995-01-01T00:00:00Z	1995	Komenský, Jan Amos	Panorthosia or Universal Reform : chapters 1-18 and 27	eng	claremont_school_of_theology; internetarchivebooks; printdisabled; fav-alinso; binghamton-ol; cua-ol; johnshopkins-ol; riceuniversity-ol; universityofarizona-ol
obnovacrkvehagga0000come	1952-01-01T00:00:00Z	1952	Comenius, Johann Amos, 1592-1670	Obnova církve. Haggaeus redivivus. [K vyd. připravil a poznámkami doprovodil Bohuslav Souček. Předml. napsal Josef Lukl Hromádka]	cze	claremont_school_of_theology; internetarchivebooks; inlibrary; printdisabled
gri_33125010867337	1658-01-01T00:00:00Z	1658	Comenius, Johann Amos, 1592-1670; Redinger, Johann Jakob, 1619-1688; Seidelius, Joannes, 17th cent; Passe, Crispijn van de, d. 1670; Le Roy, Gabriel, fl. 1656-1665	Eerste deel der school-geleertheyd, genoemt Het portael : inhoudende de grondtveste der dingen, en onser wijsheyd omtrent de dingen, als mede der latijnschen tael met de moeder-tae	dut; lat	getty; americana; fav-alinso; fav-fxbowman; fav-gray333; fav-irinashavrina; fav-kachr; fav-laichar; fav-nenarok; fav-peter_jochems; fav-sch_nenheit_von_vogelsang
bub_gb_GoAWAAAAIAAJ	1842-01-01T00:00:00Z	1842	Comenius, Johann Amos, 1592-1670	Neuer Orbis pictus für die Jugend : oder Schauplatz der Natur, der Kunst und des Menschenlebens in 322 lithographirten Abbildungen mit genauer Erklärung in deutscher, lateinische	ger; eng; fre; ita; lat	americana; fav-alinso; fav-coversine; fav-james_syme
bim_early-english-books-1475-1640_the-gate-of-tongues-unlo_komensky-jan-amos_1633	1633-01-01T00:00:00Z	1633	Komensky, Jan Amos.	The gate of tongues unlocked, ... 1633	Middle English	pub_early-english-books-1475-1640; bim_microfilm; microfilm
thelabyrinthofth00comeuoft	1901-01-01T00:00:00Z	1901	Comenius, Johann Amos, 1592-1670	The labyrinth of the world and the paradise of the heart	eng; cze	robarts; toronto; university_of_toronto; fav-hsali; fav-m1819; fav-mushyacrobat; fav-prometh_us_f_de_vere; fav-swswswswsw
labyrinthofworld00come	1901-01-01T00:00:00Z	1901	Comenius, Johann Amos, 1592-1670; Lützow, Franz Heinrich Hieronymus Valentin, Graf von, 1849-1916	The labyrinth of the world and the paradise of the heart	eng	Princeton; americana; fav-alice_leoni; fav-americanbeauty11; fav-andrew_cutler; fav-arthur_rosh; fav-cabrabesol; fav-cascadiarising; fav-condor_ducondor; fav-cuckooclock; fav-david
bim_eighteenth-century_some-rules-for-the-condu_comenius-johann-amos_1736	1736-01-01T00:00:00Z	1736	Comenius, Johann Amos	Some rules for the conduct of human life, chiefly done from the latin of J. A. Comenius: ... By ... Dr. Edward Synge, ... 1736	English	pub_eighteenth-century; bim_microfilm; microfilm
bim_early-english-books-1641-1700_j-a-commenii-orbis-sen_comenius-johann-amos_1672	1672-01-01T00:00:00Z	1672	Comenius, Johann Amos.	J. A. Commenii Orbis sensualium pictus: ... 1672	Middle English	pub_early-english-books-1641-1700; bim_microfilm; microfilm
bim_early-english-books-1641-1700_vestibuli-linguarum-auct_comenius-johann-amos_1666	1666-01-01T00:00:00Z	1666	Comenius, Johann Amos.	Vestibuli linguarum auctarium, ... 1666	Middle English	pub_early-english-books-1641-1700; bim_microfilm; microfilm
labiryntswetargs00come	1809-01-01T00:00:00Z	1809	Comenius, Johann Amos, 1592-1670	Labirynt sweta a rág srdce	cze	library_of_congress; americana
bub_gb_JvJCAQAAMAAJ	1854-01-01T00:00:00Z	1854	Comenius, Johann Amos, 1592-1670; Leutbecher, Johann	Johann Amos Comnenius lehrkunst	ger	americana
bub_gb_SLlKAAAAYAAJ	1897-01-01T00:00:00Z	1897	Comenius, Johann Amos, 1592-1670; Kvačala, Jan, 1862-1934	Korrespondence. Listy Komenského a vrstevníků jeho	cze; eng; ger; fre; lat; pol	americana
bim_early-english-books-1475-1640_janua-linguarum-reserata_komensky-jan-amos_1636	1636-01-01T00:00:00Z	1636	Komensky, Jan Amos.	Janua linguarum reserata: or a seed-plot of all languages ... 1636	Middle English	pub_early-english-books-1475-1640; bim_microfilm; microfilm
didaktickspisyup0000come	1951-01-01T00:00:00Z	1951	Comenius, Johann Amos, 1592-1670	Didaktické spisy : Upravil František R. Tichỳ	cze	claremont_school_of_theology; internetarchivebooks; inlibrary; printdisabled
johamoscomeniior00come	1810-01-01T00:00:00Z	1810	Comenius, Johann Amos, 1592-1670	Joh. Amos Comenii Orbis sensualium pictus ..	eng	internetarchivebooks; americana; fav-abrahamjs; fav-alinso; fav-allie_schwam; fav-aru13; fav-avq633; fav-cezare860; fav-chimalpahin; fav-cravaldemar; fav-dax_mc; fav-devilsapricot;
johnamoscomenius0000joha	1967-01-01T00:00:00Z	1967	Comenius, Johann Amos, 1592-1670	John Amos Comenius on education	eng	internetarchivebooks; printdisabled; inlibrary
10270188bsb	1738-01-01T00:00:00Z	1738	Comenius, Johann Amos	Übergang aus dem Labyrinth der Welt in das Paradis des Hertzens, So ehemals Johann. Amos Comenius in Böhmischer Sprache beschrieben	German	german-online-libraries; booksbylanguage_german; booksbylanguage
bub_gb_v0BKAAAAYAAJ	1897-01-01T00:00:00Z	1897	Comenius, Johann Amos, 1592-1670	Spisy Jana Amosa Komenského	cze	americana
bub_gb_OZc9AAAAYAAJ	1894-01-01T00:00:00Z	1894	Comenius, Johann Amos, 1592-1670; Novák, Jan V. (Jan Václav), 1853-1920; Zoubek, Fr. J	Jana Amosa Komenského Řeči potocké	cze	americana
triertiumcatholi00come	1922-01-01T00:00:00Z	1922	Comenius, Johann Amos, 1592-1670; Klíma, Jirí Václav, 1874-1948; Zelenka Lerando, Leon	Triertium catholicum	lat	library_of_congress; americana
obrazjednotyesko00lasi	1869-01-01T00:00:00Z	1869	Lasicki, Jan, b. 1534; Comenius, Johann Amos, 1592-1670	Obraz Jednoty eskobratrské ili Jana Lasitského Historie o puvodu a inech Bratí eských. Kniha osmá, jen jest o obyejích a adech, kterych mezi sebou uívají, pro potebu církve Boi obz	cze	robarts; toronto; university_of_toronto
comenius-janua-reserata	2014-12-27T00:00:00Z	2014	Comenius, Johann Amos; Simonius, Theodorus; Courcelles, Etienne de; Vogel, Felipe; Lionello, Roberto; Gibbons, Randy	Janua linguarum reserata, cum graeca versione	lat; Ancient Greek; grc	booksbylanguage_latin; booksbylanguage; fav-aodh_mac; fav-bedwere; fav-brad291; fav-chapalan; fav-chrieper307; fav-gabriel_jaloto; fav-galicia_uwu; fav-harpocrates887; fav-jordan94
bub_gb_shEBAAAAYAAJ	1879-01-01T00:00:00Z	1879	Comenius, Johann Amos, 1592-1670	Předchůdce vševědy	cze	americana
daslabyrinthder00baudgoog	1908-01-01T00:00:00Z	1908	Comenius, Johann Amos, 1592-1670; Baudnik, Zdenko, tr	Das labyrinth der welt und das paradies des herzens	ger; cze	americana
bub_gb_zYpUAAAAcAAJ	1724-01-01T00:00:00Z	1724	Comenius, Johann Amos	Unum necessarium scire, quid sibi sit necessarium in vita, et morte, et post mortem... : Nunc vero recusum	ger	europeanlibraries
johamoscommeniio00come	1705-01-01T00:00:00Z	1705	Comenius, Johann Amos, 1592-1670; Hoole, Charles, 1610-1667	Joh. Amos Commenii Orbis sensualium pictus: : hoc est, Omnium principalium in mundo rerum, & in vita actionum, pictura & nomenclatura.	lat; eng	bostonpubliclibrary; americana; fav-05lecturn05; fav-alex_wise649; fav-alinso; fav-allie_schwam; fav-anasuarez; fav-anderjalex; fav-blackstonia_101; fav-blindlibrary80; fav-bobroba
bim_eighteenth-century_joh-amos-comenii-orbis-_comenius-johann-amos_1777	1777-01-01T00:00:00Z	1777	Comenius, Johann Amos	Joh. Amos Comenii orbis sensualium pictus: ... = Joh. Amos Comenius's visible world: or, a nomenclature, and pictures, of all the chief things that are in the world, ... Translated	English	pub_eighteenth-century; bim_microfilm; microfilm; fav-jo_butler_wilson; fav-jordan941; fav-mmth180; fav-paltieri11; fav-rickbrinkies
MN41594ucmf_2	1893-01-01T00:00:00Z	1893	Comenius, Johann Amos, 1592-1670; Kašpar, Ludvík Bohumil, 1837-1901	Jana Amosa Komenského Sebraná díla kazatelská [microform]	cze	microfilm
grosseunterricht00comeuoft	1883-01-01T00:00:00Z	1883	Comenius, Johann Amos, 1592-1670; Beeger, Julius; Zoubek, Frantisek Jan	Grosse Unterrichtslehre	ger	oiseut; toronto; university_of_toronto
greatdidacticofj00come	1896-01-01T00:00:00Z	1896	Comenius, Johann Amos, 1592-1670; Keatinge, M. W. (Maurice Walter), 1868-1935	The great didactic of John Amos Comenius	eng; lat	brigham_young_university; americana; fav-bacterial_flagellum; fav-basil_zaharoff; fav-bouncetiger; fav-chonkyapple; fav-christian_locklear; fav-christy1975; fav-dws331; fav-erivald
johannamoscomnen00come	1855-01-01T00:00:00Z	1855	Comenius, Johann Amos, 1592-1670; Leutbecher, Johann. [from old catalog]	Johann Amos Comnenius lehrkunst. Nach ihrer gedankenfolge dargestellt	ger	library_of_congress; americana
orbispictusofjoh00comeiala	1887-01-01T00:00:00Z	1887	Comenius, Johann Amos, 1592-1670	The Orbis pictus of John Amos Comenius	eng	cdl; americana; fav-alinso; fav-avy70; fav-bouncetiger; fav-bridgetj; fav-cabrabesol; fav-cachomjj; fav-carson_sharp; fav-cascadiarising; fav-celinasheng; fav-chapalan; fav-dax_mc;
bub_gb_ZKo_AAAAYAAJ	1833-01-01T00:00:00Z	1833	Comenius, Johann Amos, 1592-1670	Orbis pictus = Die Welt in Bildern = Swet w obrazých = Świat w obrazach = Le monde en tableaux	lat; ger; hun; pol; fre	americana; fav-devilsapricot; fav-didix; fav-gray333; fav-pere432; fav-rteay; fav-yasmin603
bub_gb_sqpdAAAAcAAJ	1780-01-01T00:00:00Z	1780	Comenius, Johann Amos, 1592-1670	J.A. Comenii Orbis Pictus, etc. Lat. and Germ	eng	europeanlibraries; fav-njand; fav-rteay; fav-user71190
historieotezkych00come	1870-01-01T00:00:00Z	1870	Comenius, Johann Amos, 1592-1670; Hartman, Adam, 17th century, [from old catalog] tr	Historie o tezkych protivenstvích cirkve ceské, hned od pocátku jejího na víru krestanskou obrácení, v letu Páne 894, ax do léta 1632. za panování Ferninanda II	cze	library_of_congress; americana
rulesoflife00come	1865-01-01T00:00:00Z	1865	Comenius, Johann Amos, 1592-1670	Rules of life	eng	cdl; americana; fav-amna_ata; fav-dare_re; fav-jen_reed879; fav-m1819; fav-marvemitt; fav-mblakeney; fav-mirriam_mariana_tembo; fav-mushyacrobat; fav-wastoid
dbc.wroc.pl.BOss_XVII_3923	1651-08-17T00:00:00Z	1651	Komenský, Jan Amos	Artium Rudiorum, Subtiliorum, Subtilissimarum : seu Actionum Humanae Industriae. Orchestra. Ex Januae LL. Comenianae [...]	lat	polishpublicdomain
greatdidacticofj0000come	1967-01-01T00:00:00Z	1967	Comenius, Johann Amos, 1592-1670	The great didactic of John Amos Comenius	eng; lat	internetarchivebooks; inlibrary; printdisabled; fav-edmundpeverell; fav-oskste97
didaktikanawrzen00come	1849-01-01T00:00:00Z	1849	Comenius, Johann Amos, 1592-1670	Didaktika. Nawrzení krátké o obnowení skol w Králowstwíceském. Príslowí; cili, Maudrost starých Predku za zrcadlo wystawená potomkum	cze	library_of_congress; americana
bim_early-english-books-1475-1640_porta-linguarum-trilingu_komensk-jan-amos_1637	1637-01-01T00:00:00Z	1637	Komenský, Jan Amos.	Porta linguarum trilinguis, Reserata & Aperta: ... 1637	lat; eng; fre	pub_early-english-books-1475-1640; bim_microfilm; microfilm
bub_gb_gzBQAAAAcAAJ	1716-01-01T00:00:00Z	1716	Comenius, Johann Amos	Ianua aurea	und	europeanlibraries; fav-alinso; fav-erivaldo_gabriel; fav-gangstarr4life; fav-malachi_lewandowski
bub_gb_WGNcAAAAcAAJ	1789-01-01T00:00:00Z	1789	Comenius, Johann Amos, 1592-1670; Simonius, Theodorus; Teucher, Ludwig Heinrich, 1764-1812; Schwickert, Engelhart Benjamin, publisher	Jo. Amos Comenii Janua linguarum aurea reserata in linguam graecam	lat; gre	europeanlibraries; fav-alinso; fav-danielvso; fav-the_big_l_s_pringle
bub_gb_34ZDAQAAMAAJ	1823-01-01T00:00:00Z	1823	Comenius, Johann Amos, 1592-1670	Jana Amosa Komenského Uměmí kazatelské	cze	americana
10448790bsb	1739-01-01T00:00:00Z	1739	Comenius, Johann Amos	Kurzgefaßte Kirchen-Historie der Böhmischen Brüder	German	german-online-libraries; booksbylanguage_german; booksbylanguage
bub_gb__A5WAAAAcAAJ	1739-01-01T00:00:00Z	1739	Comenius, Johann Amos	Kurz-gefaßte Kirchen-Historie Der Böhmischen Brüder	ger	europeanlibraries
bub_gb_p-4QAAAAIAAJ	1866-01-01T00:00:00Z	1866	Comenius, Johann Amos, 1592-1670; Seifferth, B. (Benjamin), 1795-1876; Bohemian Brethren	Church constitution of the Bohemian and Moravian Brethren : the original Latin, with a translation, notes, and introduction	eng; lat	americana
bim_early-english-books-1475-1640_conatuum-comenianorum-pr_komensk-jan-amos_1637	1637-01-01T00:00:00Z	1637	Komenský, Jan Amos	Conatuum Comenianorum praeludia ... 1637	Middle English	pub_early-english-books-1475-1640; bim_microfilm; microfilm
OrbisPictusGraeco-latinus	1820-01-01T00:00:00Z	1820	Comenius, Johann Amos, 1592-1670; Span, Martin	Orbis Pictus Graeco-Latinus	Latin; Ancient Greek; grc	booksbylanguage_latin; booksbylanguage; fav-alinso; fav-cagatay71; fav-chapalan; fav-chon_wick; fav-dessita; fav-dirhr; fav-djehouty75; fav-filomela8; fav-fortuna11; fav-gabriel_ja
