# numFound=120 rows=120 query=title:(Veblen) AND mediatype:texts
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
valuesofveblencr0000rose	1956-01-01T00:00:00Z	1956	Rosenberg, Bernard, 1923-	The values of Veblen, a critical appraisal	eng	internetarchivebooks; universityofarizonalib; inlibrary; printdisabled; fav-neval763
thorsteinveblene0000zgra	1983-01-01T00:00:00Z	1983	Z'Graggen, Andreas	Thorstein Veblen : eine kritische Interpretation seiner Theorie der Instinkte und Institutionen	ger; eng	internetarchivebooks; printdisabled; inlibrary
thorsteinveblenh00swee	1967-01-01T00:00:00Z	1967	Sweetland, Douglas Patrick.	Thorstein Veblen : his life, influences, ideas, and impact	eng	kansasstateuniversitylibrariestheses; kansasstateuniversitylibraries; americana; theses-and-dissertations; fav-neval763; fav-trendyweb1
veblen-the-beginning-of-ownership				Veblen The Beginning Of Ownership		opensource; fav-neval763
unset0000unse_i0i3	1985-01-01T00:00:00Z	1985	Jerry L. Simich	Thorstein Veblen	eng	internetarchivebooks; inlibrary; printdisabled; americanuniversity-ol; binghamton-ol; brynmawr-ol; dartmouthlibrary-ol; marymount-ol; occidentalcollegelibrary-ol; rochester-ol; the
thorsteinveblent0000digg_e5q1	1999-01-01T00:00:00Z	1999	Diggins, John P	Thorstein Veblen : theorist of the leisure class	eng	internetarchivebooks; printdisabled; fav-albertobalsam50020618; fav-kyra192000; fav-mastermind93; fav-mmehmetsahin; fav-neval763; fav-stephen_maclean
portableveblen0000unse	1958-01-01T00:00:00Z	1958	Veblen, Thorstein, 1857-1929	The portable Veblen	eng	marygrovecollege; internetarchivebooks; americana; inlibrary; printdisabled; fav-chapalan; fav-david_ross905; fav-jen_k460
veblenonmarxrace0000thor	1969-01-01T00:00:00Z	1969	Thorstein Veblen	Veblen on Marx, race, science, and economics (The place of science in modern civilization and other essays)	eng	internetarchivebooks; printdisabled; inlibrary; fav-cattailtrail; fav-troublewillsoonbeover
DTIC_ADA008541	1975-02-01T00:00:00Z	1975	Defense Technical Information Center	DTIC ADA008541: Thornstein Veblen as an Economic Theorist	english	dticarchive; usgovernmentmirrors; government-documents; fav-neval763
thorsteinveblen0000dowd	1964-01-01T00:00:00Z	1964	Dowd, Douglas F. (Douglas Fitzgerald), 1919-2017	Thorstein Veblen	eng	marygrovecollege; internetarchivebooks; americana; inlibrary; printdisabled; fav-armandotx; fav-danielr_2; fav-garciliro; fav-manikhe; fav-neval763
valuesofveblencr0000bern	1956-01-01T00:00:00Z	1956	Bernard Rosenberg	The Values of Veblen: a Critical Apperaisal	eng	internetarchivebooks; printdisabled; inlibrary
vebleninplaineng0000mcco	2006-01-01T00:00:00Z	2006	McCormick, Ken, 1954-	Veblen in plain English : a complete introduction to Thorstein Veblen's economics	eng	internetarchivebooks; printdisabled; fav-mastermind93
thorsteinveblenh0000jose_a1p3	1947-01-01T00:00:00Z	1947	Joseph Dorfman	Thorstein Veblen and his America	eng	internetarchivebooks; inlibrary; printdisabled; fav-armandotx; fav-juan_angel_torres; fav-kobathedread; fav-rgalmeida1
innocentsatcedro0000duff	1972-01-01T00:00:00Z	1972	Duffus, R. L. (Robert Luther), 1888-	The innocents at Cedro; a memoir of Thorstein Veblen and some others	eng	internetarchivebooks; inlibrary; printdisabled; fav-jen_k460; fav-rgalmeida1
innocentsatcedro0000unse	1944-01-01T00:00:00Z	1944	R. L. Duffus	The innocents at Cedro,: A memoir of Thorstein Veblen and some others,	eng	internetarchivebooks; inlibrary; printdisabled
ethicalcodesinco0000dava	2006-01-01T00:00:00Z	2006	Davanzati, Guglielmo Forges, 1967-	Ethical codes and income distribution : a study of John Bates Clark and Thorstein Veblen	eng	internetarchivebooks; printdisabled; fav-kyra192000; binghamton-ol; johnshopkins-ol; universityofoklahoma-ol
whatveblentaught0000wesl	1936-01-01T00:00:00Z	1936	Wesley C. Mitchell	What Veblen Taught	eng	internetarchivebooks; inlibrary; printdisabled
veblen0000jaho	1936-01-01T00:00:00Z	1936	J. A. Hobson	Veblen	eng	internetarchivebooks; inlibrary; printdisabled; fav-angeiic; fav-armandotx
veblentreasuryfr0000vebl	1993-01-01T00:00:00Z	1993	Veblen, Thorstein, 1857-1929	A Veblen treasury : from leisure class to war, peace, and capitalism	eng	internetarchivebooks; printdisabled; fav-jen_k460; fav-manikhe; fav-mastermind93; fav-neval763; americanuniversity-ol; ithacacollege-ol; johnshopkins-ol; riceuniversity-ol; rochest
thorsteinveblen0000doug	1964-01-01T00:00:00Z	1964	Douglas F. Dowd	Thorstein Veblen	eng	internetarchivebooks; printdisabled; inlibrary
thorsteinveblen0000unse_x3r0	1960-01-01T00:00:00Z	1960		Thorstein Veblen	eng	internetarchivebooks; inlibrary; printdisabled
bwb_C0-AUT-301	1960-01-01T00:00:00Z	1960	Max Lerner	THe portable Veblen	eng	internetarchivebooks; printdisabled; inlibrary
portableveblen0000maxl_t8z9	1948-01-01T00:00:00Z	1948	Max Lerner	Portable Veblen	eng	internetarchivebooks; printdisabled; inlibrary
innocentsatcedro0000rldu	1944-01-01T00:00:00Z	1944	R. L. Duffus	The Innocents at Cedro: A Memoir of Thorstein Veblen and Some Others	eng	internetarchivebooks; printdisabled; inlibrary
whatveblentaught0000unse	1947-01-01T00:00:00Z	1947	Veblen, Thorstein, 1857-1929	What Veblen taught; selected writings of Thorstein Veblen	eng	trent_university; internetarchivebooks; inlibrary; printdisabled; fav-danielr_2; fav-dumbcas; fav-jnaphan; fav-kolya300; fav-neval763; fav-pavelpoul; fav-pcruz; fav-selini0; fav-yu
tayloredlivesnar0000bant_w6o7	1993-01-01T00:00:00Z	1993	Banta, Martha	Taylored lives : narrative productions in the age of Taylor, Veblen, and Ford	eng	internetarchivebooks; inlibrary; printdisabled
veblenonmarxrace0000vebl	1969-01-01T00:00:00Z	1969	Veblen, Thorstein, 1857-1929	Veblen on Marx, race, science, and economics (The place of science in modern civilization and other essays)	eng	marygrovecollege; internetarchivebooks; americana; inlibrary; printdisabled; fav-akshayvidhate; fav-anonymous_user_01; fav-gone_to_persia; fav-happlescruffs; fav-jassim_b; fav-jen_
blondracearyancu00veblrich	1913-01-01T00:00:00Z	1913	Veblen, Thorstein, 1857-1929	The blond race and the Aryan culture, by Thorstein B. Veblen	eng	cdl; americana; fav-adriancmims; fav-atilla2008; fav-cjrd; fav-coryeye; fav-delon108; fav-eddy_convens; fav-for_team_aviate; fav-gnarly_authenticity; fav-haci_etinkaya; fav-jen_k46
thorsteinveblen0000unse	1963-01-01T00:00:00Z	1963		thorstein veblen	eng	internetarchivebooks; inlibrary; printdisabled
valuesofveblen0000unse	1956-01-01T00:00:00Z	1956		the values of veblen	eng	internetarchivebooks; inlibrary; printdisabled
dreiserveblensab0000ebyc	1998-01-01T00:00:00Z	1998	Eby, Clare Virginia	Dreiser and Veblen, saboteurs of the status quo	eng	internetarchivebooks; inlibrary; printdisabled; fav-gone_to_persia; fav-huluherring; fav-nim_riskado; fav-rgalmeida1; fav-universeson; americanuniversity-ol; binghamton-ol; cua-ol;
isbn_9780231031110	1968-01-01T00:00:00Z	1968		Thorstein Veblen; the Carleton College Veblen seminar essays	eng	internetarchivebooks; inlibrary; printdisabled; fav-garciliro; fav-neval763; fav-silky_seattle; fav-sresser59
thorsteinveblen0000rose	1963-01-01T00:00:00Z	1963	Rosenberg, Bernard, 1923-1996	Thorstein Veblen	eng	marygrovecollege; internetarchivebooks; americana; inlibrary; printdisabled; fav-neval763
in.ernet.dli.2015.264453	1936-01-01T00:00:00Z	1936	Wesley C.mitchell	What Veblen Taught	eng	digitallibraryindia; JaiGyan
veblen0000greg	2017-01-01T00:00:00Z	2017	Gregory L. Heitmann	Veblen	English	internetarchivebooks; printdisabled
thorsteinveblenc00dowd	1958-01-01T00:00:00Z	1958	Dowd, Douglas F. (Douglas Fitzgerald), 1919-2017	Thorstein Veblen: a critical reappraisal; lectures and essays commemorating the hundredth anniversary of Veblen's birth	eng	cornelluniversitypress; americana; inlibrary; printdisabled; fav-a29; fav-black_saint_8; fav-garciliro; fav-jon_erik741; fav-lalovox; fav-neval763; bplhoughton-ol; cornelluniversit
thorsteinveblene0000unse				thorstein veblen et la tradition dessidente dans la pense economique americaine	eng	internetarchivebooks; printdisabled
thorstein-veblen				Thorstein Veblen		opensource; community; fav-bibi_far; fav-mariquitacanela; fav-phormugos
VeblenThorsteinImperialGermanyAndTheIndustrialRevolution				Veblen, Thorstein Imperial Germany And The Industrial Revolution	eng	opensource; community
thorsteinveblenh00tilm	1992-01-01T00:00:00Z	1992	Rick Tilman	Thorstein Veblen and his critics, 1891-1963	eng	internetarchivebooks; printdisabled; fav-angeiic; fav-lalovox; fav-mmehmetsahin; fav-mmos; fav-neval763; fav-smileco; americanuniversity-ol; binghamton-ol; dartmouthlibrary-ol; dra
bwb_P8-AFF-229	1958-01-01T00:00:00Z	1958	(Editor) Douglas F. Dowd	Thorstein Veblen: A Critical Reappraisal - Lectures and Essays Commemorati	eng	internetarchivebooks; printdisabled; inlibrary; fav-armandotx
veblen0000unse	1936-01-01T00:00:00Z	1936	Hobson, J. A. (John Atkinson), 1858-1940	Veblen	eng	marygrovecollege; internetarchivebooks; americana; inlibrary; printdisabled; fav-economistaabaixodalinha; fav-neval763
in.ernet.dli.2015.86981	1936-01-01T00:00:00Z	1936	Mitchell Wesley C	What Veblen Taught	eng	digitallibraryindia; JaiGyan; fav-mecarr
paper-doi-10_1086_251108	1904-12-01T00:00:00Z	1904	A. M. Wergeland	The Theory of Business Enterprise. Thorstein Veblen	English	paper_doi_mirrored_texts; journals; fav-trendyweb1
essential-writings-of-thorstein-veblen-2011				Essential Writings Of Thorstein Veblen ( 2011)		fringe; deemphasize
IA41551811_0048	1924-07-08T00:00:00Z	1924	Jaffé, William	Les Théories Économiques et Sociales de Thorstein Veblen	French	theses-and-dissertations; leiden-university
thorsteinveblen0000doug_r4x8	1966-01-01T00:00:00Z	1966	Douglas F. Dowd	Thorstein Veblen	eng	internetarchivebooks; printdisabled; inlibrary
jstor-2974225	1919-05-01T00:00:00Z	1919	Emch, Arnold	Veblen and Young's Projective Geometry	eng	jstor_amermathmont; jstor_ejc; journals
bnarchives_0176	1992-06-02T00:00:00Z	1992	Jonathan Nitzan	From Olson to Veblen: The Stagflationary Rise of Distributional Coalitions	English	bichler-nitzan-archives; folkscanomy_philosophy; folkscanomy
portableveblen0000maxe	1972-01-01T00:00:00Z	1972	Max Ed Lerner	The Portable Veblen	eng	printdisabled; internetarchivebooks; inlibrary
thorsteinveblenc0004ries	1960-01-01T00:00:00Z	1960	Riesman, David, 1909-2002	Thorstein Veblen, a critical interpretation	eng	claremont_school_of_theology; internetarchivebooks; inlibrary; printdisabled
thelaxdaelasagaveblen	1925-01-01T00:00:00Z	1925	Veblen, Thorstein, 1857-1929	The Laxdæla saga translated from the Icelandic with an introduction by Thorstein Veblen	eng	arlima; patron-library-collection; fav-adam_k340; fav-anselmaxxing; fav-bebhinnius; fav-cogubean_yahoo_com; fav-ladyeowynonline; fav-lalionne9; fav-martin_t_robertson; fav-silvestr
bwb_S0-EDR-475	1948-01-01T00:00:00Z	1948	Max Lerner	The portable Veblen	eng	internetarchivebooks; printdisabled; inlibrary
portableveblen0000maxl	1948-01-01T00:00:00Z	1948	Max Lerner	The Portable Veblen	Eng	internetarchivebooks; inlibrary; printdisabled; fav-hannah_8208
Veblen2CConspicuousConsumption			Veblen	Veblen% 2 C Conspicuous Consumption	eng	opensource; community
whatveblentaught0000wesl_o1p7	1936-01-01T00:00:00Z	1936	Wesley C. Mitchell	What Veblen Taught	eng	internetarchivebooks; printdisabled; inlibrary; fav-armandotx
in.ernet.dli.2015.46526	1945-01-01T00:00:00Z	1945	Mitchell Wesley C.	What Veblen Taught Selected Writings Of Thorstein Veblen	eng	digitallibraryindia; JaiGyan; fav-cattailtrail; fav-chapalan; fav-delon108; fav-nfultz; fav-tobascogummybears; fav-trendyweb1; fav-unavailable001
isbn_9786054630301	2015-10-29T00:00:00Z	2015	Michael Perelman, Izzettin Önder, William Waller, Felipe Rezende	Thorstein Veblen Kullanim Kilavuzu	eng	internetarchivebooks; inlibrary; printdisabled; fav-bir_garip_vampir; fav-neval763
bwb_Y0-BYB-172_b1j9	1945-01-01T00:00:00Z	1945	Wesley C. Mitchell	What Veblen Taught	eng	internetarchivebooks; printdisabled; inlibrary
TheImportanceOfThorsteinVeblenForContemporaryMarxism	1979-03-01T00:00:00Z	1979	E. K. Hunt	The Importance Of Thorstein Veblen For Contemporary Marxism	eng	opensource; community
arxiv-0910.5442	2010-07-06T00:00:00Z	2010	Alberto Marcone; Antonio Montalbán	The Veblen functions for computability theorists	English	arxiv; journals
iseconomicsevolu0000unse	2000-01-01T00:00:00Z	2000		Is economics an evolutionary science? : the legacy of Thorstein Veblen	eng	internetarchivebooks; nationaluniversity; inlibrary; printdisabled; fav-kyra192000
bibliographyofth00inni	1929-01-01T00:00:00Z	1929	Innis, Harold Adams, 1894-1952	A bibliography of Thorstein Veblen	eng	YorkUniversity; ontario_council_university_libraries; toronto
foundingfatherso0000unse_s2p3	1969-01-01T00:00:00Z	1969	Timothy Raison	The Founding Fathers of Social Science. Edited by Timothy Raison. [Ferguson, Saint-Simon, Comte, Mill, Le Play, Marx, Engels, Spencer, Taylor, Booth, Sorel, Pareto, Veblen, Durkhei	eng	internetarchivebooks; printdisabled; inlibrary; fav-bertu92
portableveblen0000maxl_s4e2	1950-01-01T00:00:00Z	1950	Max Lerner	The Portable Veblen	eng	internetarchivebooks; printdisabled; inlibrary
veblenonmarxrace0000unse	1947-01-01T00:00:00Z	1947		veblen on marx,race science and economics	eng	internetarchivebooks; inlibrary; printdisabled; fav-armandotx; fav-troublewillsoonbeover
bwb_C0-AWO-100	1947-01-01T00:00:00Z	1947	Joseph Dorfman	thorstein veblen and his america	eng	internetarchivebooks; printdisabled; inlibrary
bwb_Y0-BNP-418	1961-01-01T00:00:00Z	1961	Joseph Dorfman	Thorstein Veblen and His America	eng	internetarchivebooks; printdisabled; inlibrary
thorsteinveblena0000pats	2004-01-01T00:00:00Z	2004	Patsouras, Louis	Thorstein Veblen and the American way of life	eng	internetarchivebooks; printdisabled; fav-a29; fav-angeiic; fav-joakin_molina; fav-kyra192000; fav-lalovox; fav-lupin99; fav-neval763; fav-scubarevan; fav-tephramedia; americanunive
thorsteinveblene0000tilm	2007-01-01T00:00:00Z	2007	Tilman, Rick	Thorstein Veblen and the enrichment of evolutionary naturalism	eng	internetarchivebooks; inlibrary; printdisabled; fav-armandotx; fav-nim_riskado
dreiserveblensab00ebyc	1998-01-01T00:00:00Z	1998	Eby, Clare Virginia	Dreiser and Veblen, saboteurs of the status quo	eng	universitypressofmissouri; americana; inlibrary; printdisabled; fav-neval763
arxiv-1205.2036	2012-05-09T00:00:00Z	2012	David Fernández-Duque; Joost J. Joosten	Hyperations, Veblen progressions and transfinite iterations of ordinal functions	English	arxiv; journals
veblenmodernamer0000spin	2002-01-01T00:00:00Z	2002	Spindler, Michael, 1948-	Veblen and modern America : revolutionary iconoclast	eng	internetarchivebooks; inlibrary; printdisabled; fav-armandotx; fav-garciliro; fav-neval763; fav-rgalmeida1
dedraagbareveble0000mcke	2016-01-01T00:00:00Z	2016	McKenzie, Elizabeth	De draagbare Veblen	dut	internetarchivebooks; inlibrary; printdisabled
in.ernet.dli.2015.73560	1936-01-01T00:00:00Z	1936	Hobson J A	Veblen	eng	digitallibraryindia; JaiGyan; fav-dan_shaw495; fav-unavailable001
TheEvolutionOfTheVeblenianDichotomyVeblenHamiltonAyresAndFoster				The Evolution Of The Veblenian Dichotomy: Veblen, Hamilton, Ayres, And Foster	English	opensource; community
bnarchives_0310	2011-01-01T00:00:00Z	2011	DT Cochrane	Castoriadis, Veblen and the 'Power Theory of Capital'	English	bichler-nitzan-archives; folkscanomy_philosophy; folkscanomy
lestheoriesecono0000jaff	1971-01-01T00:00:00Z	1971	Jaffé, William	Les théories économiques et sociales de Thorstein Veblen : contribution à l'histoire des doctrines économiques aux Etats-Unis	fre	internetarchivebooks; inlibrary; printdisabled
whatveblentaught0000vebl_i0g9	1936-01-01T00:00:00Z	1936	Veblen, Thorstein, 1857-1929	What Veblen taught : selected writings of Thorstein Veblen	eng	marygrovecollege; internetarchivebooks; americana; inlibrary; printdisabled; fav-emmett_moskowitz; fav-jchmarch; fav-jlouison92; fav-neval763; fav-selahelohim
bardofsavageryth0000digg	1978-01-01T00:00:00Z	1978	Diggins, John P	The bard of savagery : Thorstein Veblen and modern social theory	eng	trent_university; internetarchivebooks; printdisabled; inlibrary; fav-a29; fav-cattailtrail; fav-garciliro; fav-lalovox; fav-neval763; fav-puturru
portableveblen00vebl	1948-01-01T00:00:00Z	1948	Veblen, Thorstein, 1857-1929; Lerner, Max, 1902-1992, ed	The portable Veblen;	eng	internetarchivebooks; inlibrary; printdisabled; fav-black_saint_8; fav-coryeye; fav-delon108; fav-floweralice; fav-gone_to_persia; fav-henry-1970; fav-lalovox; fav-luckyshree; fav-
institutionaleco0000unse	1963-01-01T00:00:00Z	1963		Institutional economics : Veblen, Commons, and Mitchell reconsidered	eng	trent_university; internetarchivebooks; printdisabled; fav-adelqui; fav-cwilson563; fav-danielr_2; fav-newton_gracia; fav-toby_b_detrayne
veblenplayinthre0000silk	1966-01-01T00:00:00Z	1966	Silk, Leonard, 1918-	Veblen : a play in three acts	eng	trent_university; internetarchivebooks; inlibrary; printdisabled; fav-rgalmeida1
thelaxdaelasagaveblen_202509				Laxdaela Saga, English translation by Th. Veblen		opensource
philosophyofthor0000unse	1950-01-01T00:00:00Z	1950	Daugert, Stanley Matthew	The philosophy of Thorstein Veblen	eng	marygrovecollege; internetarchivebooks; americana; printdisabled; fav-bsarchive1; fav-neval763
portableveblenno0000mcke	2016-01-01T00:00:00Z	2016	McKenzie, Elizabeth, 1958- author	The portable Veblen : a novel	eng	internetarchivebooks; printdisabled; fav-helpfulsnowman; fav-st369380
portableveblenno0000mcke_i7d4	2016-01-01T00:00:00Z	2016	McKenzie, Elizabeth, 1958- author	The portable Veblen : a novel	eng	internetarchivebooks; printdisabled
in.ernet.dli.2015.187096	1936-01-01T00:00:00Z	1936	J. A. Hobson	Modern Sociologists Veblen	eng	digitallibraryindia; JaiGyan; fav-neval763
portableveblen0000mcke	2017-01-01T00:00:00Z	2017	McKenzie, Elizabeth, 1958- author	The portable Veblen	eng	internetarchivebooks; printdisabled; fav-libnight; fav-lilith_shane
masterworksofeco0000leon_q9a6	1973-01-01T00:00:00Z	1973	Leonard Dalton; Marx, Karl; Henry, Geoge; Veblen, Thorstein Abbott	Masterworks of Economics : Vol. 3; Digests of : Marx : Capital, Henry George : Progress and Poverty, Veblen: The Theory of the Leisure Class	eng	internetarchivebooks; inlibrary; printdisabled; fav-neval763
projectivegeomet0001unse_t6c7	1910-01-01T00:00:00Z	1910		projective geometry; veblen and young	eng	internetarchivebooks
veblen1963hobs	1963-01-01T00:00:00Z	1963	Hobson, J. A. (John Atkinson), 1858-1940	Veblen. --	eng	internetarchivebooks; inlibrary; printdisabled; fav-neval763
portableveblenno0000mcke_y7u6	2016-01-01T00:00:00Z	2016	McKenzie, Elizabeth, 1958- author	The portable Veblen : a novel	eng	internetarchivebooks; printdisabled; fav-bahadir_koc; fav-manikhe
thorsteinveblenc0000davi	1953-01-01T00:00:00Z	1953	David Riesman	Thorstein Veblen a Critical Intgerpretation	eng	internetarchivebooks; inlibrary; printdisabled; fav-andre_kurozaki; fav-pop_mech682
thorsteinveblene00tilm_0	2007-01-01T00:00:00Z	2007	Tilman, Rick	Thorstein Veblen and the enrichment of evolutionary naturalism	eng	universitypressofmissouri; americana; inlibrary; printdisabled; fav-neval763; americanuniversity-ol; binghamton-ol; cua-ol; dartmouthlibrary-ol; drakeuniversity-ol; gwulibraries-ol
thorsteinveblen0000rich	1932-01-01T00:00:00Z	1932	Teggart, Richard Victor, 1903- author	Thorstein Veblen : a chapter in American economic thought	eng	internetarchivebooks; inlibrary; printdisabled; fav-neval763; fav-tiptoes
thorsteinvebleni0000seck	1975-01-01T00:00:00Z	1975	Seckler, David William, 1935-	Thorstein Veblen and the institutionalists : a study in the social philosophy of economics	eng	trent_university; internetarchivebooks; inlibrary; printdisabled; fav-ac_phale319; openlibrary-d-ol; rochester-ol
thorsteinvebleni0000unse_e7p7	1975-01-01T00:00:00Z	1975		thorstein veblen and the institutionalists	eng	internetarchivebooks; inlibrary; printdisabled; fav-neval763
thorsteinveblenc0000carl	1968-01-01T00:00:00Z	1968	carlton c. qualey	thorstein veblen the carleton college veblen seminar essays	eng	internetarchivebooks; inlibrary; printdisabled; fav-armandotx
bardofsavageryth0000digg_d9d1	1978-01-01T00:00:00Z	1978	Diggins, John P	The bard of savagery : Thorstein Veblen and modern social theory	eng	internetarchivebooks; printdisabled; inlibrary; fav-albertobalsam50020618; fav-black_saint_8; fav-gone_to_persia; fav-kyra192000; fav-mmehmetsahin; fav-puturru; fav-rgalmeida1; fav
thorsteinveblenh0000dorf	1972-01-01T00:00:00Z	1972	Dorfman, Joseph, 1904-1991	Thorstein Veblen and his America	eng	internetarchivebooks; inlibrary; printdisabled; fav-benmac1089; fav-garciliro; fav-jo_o_lima528; fav-manuelramon; fav-neval763; fav-rgalmeida1; fav-tbella_hsp; fav-tiptoes
marxveblencontem0000ohar	2000-01-01T00:00:00Z	2000	O'Hara, Phillip Anthony, 1954-	Marx, Veblen, and contemporary institutional political economy : principles and unstable dynamics of capitalism	eng	internetarchivebooks; nationaluniversity; inlibrary; printdisabled; fav-danielr_2; fav-ivan_chan; fav-neval763; fav-total_maniac
thorsteinveblenc0000ries	1953-01-01T00:00:00Z	1953	Riesman, David, 1909-2002	Thorstein Veblen, a critical interpretation	eng	marygrovecollege; internetarchivebooks; americana; inlibrary; printdisabled; fav-alinso; fav-bsarchive1; fav-danielr_2; fav-garciliro; fav-ivan_chan; fav-neval763; fav-rohit_gupta6
thorsteinveblenc0000unse	1968-01-01T00:00:00Z	1968		Thorstein Veblen; the Carleton College Veblen seminar essays	eng	trent_university; internetarchivebooks; inlibrary; printdisabled; fav-lalovox
thorsteinvebleno0000mest	2003-01-01T00:00:00Z	2003	Mestrovic?, Stjepan Gabriel	Thorstein Veblen on culture and society	eng	internetarchivebooks; nationaluniversity; inlibrary; printdisabled; fav-byjupiter27; fav-mmehmetsahin; fav-neval763; fav-valter_ribeiro
whatveblentaught0000vebl	1964-01-01T00:00:00Z	1964	Veblen, Thorstein, 1857-1929	What Veblen taught;	eng	trent_university; internetarchivebooks; inlibrary; printdisabled; fav-thomaspamyu
