# numFound=67 rows=67 query=creator:"Watt, James"
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
ideasformsinengl0002home_f5q1	1932-01-01T00:00:00Z	1932	Homer A. Watt, James B. Munn	Ideas and Forms in English and American Literature	eng	internetarchivebooks; printdisabled; inlibrary
micro_IA41155110_0442			Watt, James H. Jr.; Van Den Berg, Sjef	MEDIA COYERAGE IN A COMMUNITY CONTROVERSY: INITIAL AND SUBSEQUENT EFFECTS.	English	eric; microfiche
bim_eighteenth-century_considerations-on-the-m_watt-james_1714	1714-01-01T00:00:00Z	1714	Watt, James.	[Considerations on the medicinal use of factitious airs. Part 4-5]. Medical cases and speculations; including parts IV and V. of Considerations on the medicinal powers, and the pro	English	pub_eighteenth-century; bim_microfilm; microfilm
micro_IA41153642_0677	1992-08-01T00:00:00Z	1992	Watt, James H.	Remembrance of Coverage Past: Agenda-Setting Effects of Television News Coverage and the Effects Decay Curve.	English	microfiche; eric
micro_IA41155106_0023	1979-05-01T00:00:00Z	1979	Watt, James H., Jr.	Periodic Components in Communication Data: Models and Hypothesis Testing.	English	eric; microfiche
jstor-106599	1784-01-01T00:00:00Z	1784	Watt, James	On a New Method of Preparing a Test Liquor to Shew the Presence of Acids and Alkalies in Chemical Mixtures. By Mr. James Watt, Engineer; Communicated by Sir Joseph Banks, Bart. P. 	eng	jstor_philtranroyasoc3; jstor_ejc; journals
partnersinscienc0000watt	1970-01-01T00:00:00Z	1970	Watt, James, 1736-1819	Partners in science : letters of James Watt & Joseph Black	eng	internetarchivebooks; inlibrary; printdisabled; fav-bria_stefani_king
bim_eighteenth-century_an-account-of-the-naviga_watt-james_1767	1767-01-01T00:00:00Z	1767	Watt, James.	An account of the navigable canal, proposed to be cut from the river Clyde to the river Carron, as surveyed by Robert Mackell and James Watt. 1767	English	pub_eighteenth-century; bim_microfilm; microfilm; fav-jennifer_macfadyen
courageofconserv00watt	1985-01-01T00:00:00Z	1985	Watt, James G., 1938-; Wead, Doug	The courage of a conservative	eng	internetarchivebooks; inlibrary; printdisabled; fav-ivan_niven; americanuniversity-ol; binghamton-ol; dartmouthlibrary-ol; gwulibraries-ol; rochester-ol; uni-ol; universityofarizon
contestinggothic0000watt	2006-01-01T00:00:00Z	2006	Watt, James	Contesting the Gothic : fiction, genre, and cultural conflict, 1764-1832	eng	internetarchivebooks; printdisabled; fav-alliodorus; fav-ariadne85; fav-bruno_ricardo; fav-emile_joy; fav-harry_the_princess; fav-maryshelley1816; fav-ola_s468; fav-qqq229; fav-ray
eastasianlacquer0000watt	1991-01-01T00:00:00Z	1991	Watt, James C. Y	East Asian lacquer : the Florence and Herbert Irving collection	eng	internetarchivebooks; printdisabled; inlibrary; fav-ajsalvaggio; fav-art_rasoul; fav-berend_smeitink; fav-carlosjavier_g; fav-henrik_harpsoe; fav-miodger; fav-savia9; fav-user85629
whensilkwasgoldc0000watt	1997-01-01T00:00:00Z	1997	Watt, James C. Y	When silk was gold : Central Asian and Chinese textiles	eng	internetarchivebooks; inlibrary; printdisabled; fav-agony886; fav-ari_306; fav-berend_smeitink; fav-chonkyapple; fav-crispinwent; fav-cshyyz; fav-dhara_panchhi; fav-discodaisy; fav
chinesejadesfrom0000watt	1980-01-01T00:00:00Z	1980	Watt, James C. Y	Chinese jades from Han to Chʻing	eng	internetarchivebooks; inlibrary; printdisabled; fav-annular_eye; fav-berend_smeitink; fav-burnnet; fav-dusang; fav-geographyinitiative; fav-gualtiero_tarchini; fav-jbeer1212; fav-m
jameswatt00rolt	1963-01-01T00:00:00Z	1963	Rolt, L. T. C., 1910-1974; Watt, James, 1736-1819	James Watt	eng	internetarchivebooks; inlibrary; printdisabled; fav-davidszo
