identifier	date	year	creator	title	language	collection
ideasformsinengl0002home_f5q1	1932-01-01T00:00:00Z	1932	Homer A. Watt, James B. Munn	Ideas and Forms in English and American Literature	eng	internetarchivebooks; printdisabled; inlibrary
micro_IA41155110_0442			Watt, James H. Jr.; Van Den Berg, Sjef	MEDIA COYERAGE IN A COMMUNITY CONTROVERSY: INITIAL AND SUBSEQUENT EFFECTS.	English	eric; microfiche
bim_eighteenth-century_considerations-on-the-m_watt-james_1714	1714-01-01T00:00:00Z	1714	Watt, James.	[Considerations on the medicinal use of factitious airs. Part 4-5]. Medical cases and speculations; including parts IV and V. of Considerations on the medicinal powers, and the pro	English	pub_eighteenth-century; bim_microfilm; microfilm
micro_IA41153642_0677	1992-08-01T00:00:00Z	1992	Watt, James H.	Remembrance of Coverage Past: Agenda-Setting Effects of Television News Coverage and the Effects Decay Curve.	English	microfiche; eric
micro_IA41155106_0023	1979-05-01T00:00:00Z	1979	Watt, James H., Jr.	Periodic Components in Communication Data: Models and Hypothesis Testing.	English	eric; microfiche
jstor-106599	1784-01-01T00:00:00Z	1784	Watt, James	On a New Method of Preparing a Test Liquor to Shew the Presence of Acids and Alkalies in Chemical Mixtures. By Mr. James Watt, Engineer; Communicated by Sir Joseph Banks, Bart. P. 	eng	jstor_philtranroyasoc3; jstor_ejc; journals
partnersinscienc0000watt	1970-01-01T00:00:00Z	1970	Watt, James, 1736-1819	Partners in science : letters of James Watt & Joseph Black	eng	internetarchivebooks; inlibrary; printdisabled; fav-bria_stefani_king
bim_eighteenth-century_an-account-of-the-naviga_watt-james_1767	1767-01-01T00:00:00Z	1767	Watt, James.	An account of the navigable canal, proposed to be cut from the river Clyde to the river Carron, as surveyed by Robert Mackell and James Watt. 1767	English	pub_eighteenth-century; bim_microfilm; microfilm; fav-jennifer_macfadyen
courageofconserv00watt	1985-01-01T00:00:00Z	1985	Watt, James G., 1938-; Wead, Doug	The courage of a conservative	eng	internetarchivebooks; inlibrary; printdisabled; fav-ivan_niven; americanuniversity-ol; binghamton-ol; dartmouthlibrary-ol; gwulibraries-ol; rochester-ol; uni-ol; universityofarizon
contestinggothic0000watt	2006-01-01T00:00:00Z	2006	Watt, James	Contesting the Gothic : fiction, genre, and cultural conflict, 1764-1832	eng	internetarchivebooks; printdisabled; fav-alliodorus; fav-ariadne85; fav-bruno_ricardo; fav-emile_joy; fav-harry_the_princess; fav-maryshelley1816; fav-ola_s468; fav-qqq229; fav-ray
eastasianlacquer0000watt	1991-01-01T00:00:00Z	1991	Watt, James C. Y	East Asian lacquer : the Florence and Herbert Irving collection	eng	internetarchivebooks; printdisabled; inlibrary; fav-ajsalvaggio; fav-art_rasoul; fav-berend_smeitink; fav-carlosjavier_g; fav-henrik_harpsoe; fav-miodger; fav-savia9; fav-user85629
whensilkwasgoldc0000watt	1997-01-01T00:00:00Z	1997	Watt, James C. Y	When silk was gold : Central Asian and Chinese textiles	eng	internetarchivebooks; inlibrary; printdisabled; fav-agony886; fav-ari_306; fav-berend_smeitink; fav-chonkyapple; fav-crispinwent; fav-cshyyz; fav-dhara_panchhi; fav-discodaisy; fav
chinesejadesfrom0000watt	1980-01-01T00:00:00Z	1980	Watt, James C. Y	Chinese jades from Han to Chʻing	eng	internetarchivebooks; inlibrary; printdisabled; fav-annular_eye; fav-berend_smeitink; fav-burnnet; fav-dusang; fav-geographyinitiative; fav-gualtiero_tarchini; fav-jbeer1212; fav-m
jameswatt00rolt	1963-01-01T00:00:00Z	1963	Rolt, L. T. C., 1910-1974; Watt, James, 1736-1819	James Watt	eng	internetarchivebooks; inlibrary; printdisabled; fav-davidszo
bwb_S0-EGW-027	1941-01-01T00:00:00Z	1941	James Watt Mavor	General Biology	eng	internetarchivebooks; printdisabled; inlibrary
voyagetoatlantis0000mavo	1969-01-01T00:00:00Z	1969	Mavor, James W. (James Watt), 1923-2006	Voyage to Atlantis	eng	internetarchivebooks; inlibrary; printdisabled; fav-amsp; fav-jaas; fav-kj87; fav-red_sailed_ships
bwb_C0-BIX-816	1952-01-01T00:00:00Z	1952	James Watt Mavor, Ph.D	General Biology ( Fourth Edition)		internetarchivebooks; printdisabled; inlibrary
MN41748ucmf_4	1927-01-01T00:00:00Z	1927	Raine, James Watt	Bible dramatics [microform]	eng	microfilm
generalbiology0000jame_a5j1	1966-01-01T00:00:00Z	1966	James Watt Mavor	General biology	eng	printdisabled; internetarchivebooks; inlibrary
WhenSilkWasGoldCentralAsianChineseTextile			James Watt Anne Wardwell	When Silk Was Gold Central Asian & Chinese Textile		opensource; community; fav-esaeuberlich; fav-feya_; fav-jacksong1; fav-lucrezia_peri; fav-rlingner58; fav-sarah_fleming; fav-trang_v_461; fav-victor-d; fav-vitoballs
bim_eighteenth-century_directions-for-using-the_james-watt-and-company_1780	1780-01-01T00:00:00Z	1780	James Watt and Company.	Directions for using the machine for copying letters and other writings. Invented and made by James Watt and Company, of Birmingham. 1780	English	pub_eighteenth-century; bim_microfilm; microfilm; fav-carl_j_kurtz; fav-dublotom
in.ernet.dli.2015.180180	1924-01-01T00:00:00Z	1924	James Watt Raine	The Land Of Saddle Bags A Study Of The Mountain People Of Appalachia	eng	digitallibraryindia; JaiGyan; fav-jacksong1; fav-urbanwoodchuck
dli.ernet.469805	1949-01-01T00:00:00Z	1949	Mavor James Watt	A Brief Biology	eng	digitallibraryindia; JaiGyan; fav-alexalex2121; fav-mj0111
generalbiology0000jame	1941-01-01T00:00:00Z	1941	James Watt Mavor Ph.D.	General Biology	eng	internetarchivebooks; inlibrary; printdisabled
publicspeakingfo00rainrich	1915-01-01T00:00:00Z	1915	Raine, James Watt	Public speaking for normal and academy students	eng	cdl; americana
generalbiology0000jame_h8j7	1959-01-01T00:00:00Z	1959	James Watt Mavor	General Biology	eng	internetarchivebooks; universityofarizonalib; inlibrary; printdisabled; fav-billmaz; fav-readermann
landofsaddlebags00rain	1924-01-01T00:00:00Z	1924	Raine, James Watt, 1869-1949	The land of saddle-bags : a study of the mountain people of Appalachia	eng	Princeton; americana; fav-jacksky7286
georgewilliamso00wattgoog	1856-01-01T00:00:00Z	1856	MEMORIALS OF THE LINEAGE, EARLY LIFE , EDUCATION, AND DEVELOPMENT OF THE GENIUS OF JAMES WATT.	GEORGE WILLIAMSON, ESQ	English	europeanlibraries; fav-brendan_kolo
generalbiology0000jame_s9l3	1941-01-01T00:00:00Z	1941	James Watt Mavor	General Biology	eng	internetarchivebooks; printdisabled; inlibrary
reisenachatlanti0000mavo	1973-01-01T00:00:00Z	1973	Mavor, James Watt Verfasser	Reise nach Atlantis Wissenschaftler lösen d. Rätsel e. Weltkatastrophe	ger	internetarchivebooks; inlibrary; printdisabled; fav-marisamarie; fav-paceval
landofsaddlebags0000rain	1969-01-01T00:00:00Z	1969	Raine, James Watt, 1869-1949	The land of saddle-bags; a study of the mountain people of Appalachia	eng	internetarchivebooks; universityofarizonalib; inlibrary; printdisabled; fav-a_j_miller; fav-jacksky7286
bwb_P9-ECL-853	1966-01-01T00:00:00Z	1966	James Watt Mavor and Harold W. Manner	General Biology		internetarchivebooks; printdisabled; inlibrary
scientistsofindu0000jose	1962-01-01T00:00:00Z	1962	Joseph Black, James Watt, Joseph Priestly, Henry Cavendish	scientists of the industril revolution	English	internetarchivebooks; inlibrary; printdisabled
jameswattrainela0000unse	1924-01-01T00:00:00Z	1924	James Watt Raine	James Watt Raine Land of Saddle Bags Study of Appalachian Mountain People 1924 [Hardcover] James Watt Raine	eng	internetarchivebooks; fav-natsinsf
publicspeakingf00raingoog	1915-01-01T00:00:00Z	1915	Raine, James Watt	Public speaking for normal and academy students	eng	americana
bibledramatics0000rain	1927-01-01T00:00:00Z	1927	Raine, James Watt	Bible dramatics	eng	internetarchivebooks; graduatetheologicalunion
generalbiology00mavo	1947-01-01T00:00:00Z	1947	Mavor, James Watt, 1883-1963	General biology	eng	ualberta_historical_school; ualbertawiedrick; toronto; university_of_alberta_libraries; fav-alexalex2121; fav-hansblumenberg; fav-lourdes_gibert
laboratorymanual00mavo	1936-01-01T00:00:00Z	1936	Mavor, James Watt, 1883-	A laboratory manual in general biology.	eng	gerstein; university_of_toronto; toronto; biodiversity
jstor-41323679	1858-10-01T00:00:00Z	1858	P. L. Simmonds; JAMES WATT; JOHN SOUTHERN	Journal of the Society of Arts, Vol. 6, no. 306	eng	jstor_jsociarts; jstor_ejc; journals
bwb_W9-BJN-879	1949-01-01T00:00:00Z	1949	James Watt Mavor	A Brief Biology	eng	internetarchivebooks; printdisabled; inlibrary
partnersinscienc0000jame	1969-01-01T00:00:00Z	1969	James Watt; Joseph Black	Partners in Science: Letters of James Watt and Joseph Black	eng	internetarchivebooks; inlibrary; printdisabled; fav-rohit_gupta696; fav-romina_f
manueldelingeni00wattgoog	1821-01-01T00:00:00Z	1821	Oliver Evans, Isaac Doolittle, James Watt	Manuel de l'ingenieur mécanicien constructeur de machines a vapeur	French	americana
voyagetoatlantis0000mavo_t0u8	1996-01-01T00:00:00Z	1996	Mavor, James W. (James Watt), 1923-2006	Voyage to Atlantis : the discovery of a legendary land	eng	internetarchivebooks; inlibrary; printdisabled; fav-amsp; fav-katherine_kolthoff; fav-pauleduard31; fav-red_sailed_ships; fav-redacted0000; fav-user17547; fav-yvonne_day658
manitousacredlan0000mavo	1989-01-01T00:00:00Z	1989	Mavor, James W. (James Watt), 1923-2006	Manitou : the sacred landscape of New England's native civilization	eng	internetarchivebooks; americana; printdisabled; inlibrary; fav-barabanchikxian; fav-bouncetiger; fav-capt_moonbeam; fav-ckd101; fav-ermenides666; fav-estestvoved; fav-hyperionnewha
voyagetoatlantis00mavo	1969-01-01T00:00:00Z	1969	Mavor, James W. (James Watt), 1923-2006	Voyage to Atlantis	eng	internetarchivebooks; inlibrary; printdisabled; fav-amsp; fav-darren_mac_lennan; fav-dymy; fav-erindrawls00; fav-estestvoved; fav-ivo2000; fav-jasondesigns; fav-kitlightning; fav-k
voyagetoatlantis0000mavo_b7z2	1996-01-01T00:00:00Z	1996	Mavor, James W. (James Watt), 1923-2006	Voyage to Atlantis : the discovery of a legendary land	eng	internetarchivebooks; inlibrary; printdisabled; fav-masmo66; fav-tanstaafl43; fav-yvonne_day658
