# numFound=466 rows=100 query=title:("Punkt und Linie zu Fläche" OR "Über das Geistige in der Kunst" OR "Klänge" OR "Rückblick")
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
11770059bsb	1818-01-01T00:00:00Z	1818	Jaeck, Heinrich Joachim	Rückblick auf meine merkwürdige Reise über Hammelburg &c.	German	german-online-libraries; booksbylanguage_german; booksbylanguage
11770060bsb	1818-01-01T00:00:00Z	1818	Jaeck, Heinrich Joachim	Rückblick auf meine merkwürdige Reise über Hammelburg &c.	German	german-online-libraries; booksbylanguage_german; booksbylanguage
qlyb0edbpz5op1wv8df2jzwfr3s8gt454le5jtjo	2024-05-30T00:00:00Z	2024	Wrestling-Infos.de Podcast	Wie will man Cody Rhodes bis zum SummerSlam heiß halten, ohne dass er sich abnutzt? - Führt an Gunthers Gewinn der Championship noch ein Weg vorbei - Rückblick auf "King and Queen 		podcasts_miscellaneous; podcasts
youtube-a8yOKsR1P-Q	2021-06-02T00:00:00Z	2021	Deutschland Kurier	4 Jahre AfD im Bundestag - ein Rückblick mit Marc Bernhard und Katharina Edl		altcensored; fringe; deemphasize
rda7kdsbzy86muqrppclrkmojvlxveamc6pwb4ia	2020-03-08T00:00:00Z	2020	Auf ein Bier von Gamespodcast.de	Weltherrschaft XXXVI: Ein kleiner Rückblick, ein kleiner Ausblick		podcasts_mirror_bobarchives; podcasts_mirror
youtube-cNQDc7UWKyw	2022-09-07T00:00:00Z	2022	AfD-Fraktion Sachsen-Anhalt	Rückblick parlametarische Kundgebung		altcensored; fringe; deemphasize
bub_gb_gKA_AAAAIAAJ	1892-01-01T00:00:00Z	1892	Otto Julius Bierbaum	Fünfundzwanzig Jahre Münchner HoftheaterGeschichte Ein Rückblick auf die fünfundzwanzigjährige Amtsführung des Freiherrn Karl von Perfall als Leiter der Münchner Hofbühnen	ger	americana
rckblickaufdasle00hilg	1859-01-01T00:00:00Z	1859	Hilgenfeld, A. (Adolf), 1823-1907	Rückblick auf das letzte kirchliche Jahrzehend Deutschlands [microform]	ger	ColumbiaUniversityLibraries; microfilm; americana
rckblickaufdieg00krgoog	1866-01-01T00:00:00Z	1866	Georg Theodor August Krüger	Rückblick auf die Geschichte des Gymnasiums: Insonderheit des Ober-und Progymnasiums von seiner ...	German	americana
bjvize1fmegbaid7vw920vyvaorqtzakvqhagbe2	2022-12-11T00:00:00Z	2022	Weltkirche aktuell	Ein Beitrag von Kirche in Not: Das Jahr 2022 bei KIRCHE IN NOT - Ein Rückblick.		podcasts_mirror_bobarchives; podcasts_mirror
goethesfaustrc00hoffuoft	1858-01-01T00:00:00Z	1858	Hoffmann, J. L	Goethe's Faust; Rückblick in den ersten Teil und Darlegung des zweiten, (nach der Wollheim'schen Anordnung) wie der Idee des Ganzen; ein Programm für die Zuhörer der dramatischen V	ger	robarts; toronto; university_of_toronto
etwasspterfortse01laic	1891-01-01T00:00:00Z	1891	Laicus, Philipp; Duke University. Library. Jantz Collection. German Americana	Etwas später : Fortsetzung von Bellamy's Rückblick aus dem Jahre 2000	ger	duljantz; duke_libraries; americana
gewinnung-von-aufmerksamkeit-und-geld-durch-magische-kla-nge-thun-2026				Serhii Lokosov. HUMAN ACTIVITY. GEWINNUNG VON AUFMERKSAMKEIT UND GELD DURCH MAGISCHE KLÄNGE THUN 2026		opensource_movies
bub_gb_73wAAAAAcAAJ	1857-01-01T00:00:00Z	1857		Sagen und Klänge aus Thüringen	German	europeanlibraries; fav-mrsmueller; fav-petra_keim491
2016_Fokus-Europa_Rueckblick-auf-das-Jahr_Deutsche-Welle	2016-01-01T00:00:00Z	2016	DW	2016 Fokus Europa - Rückblick auf das Jahr (DW 2016)	ger	opensource_movies; community
aporee_20572_23899	2012-10-25T12:30:00Z	2012	colmans@...	Altstadt-Nord, Köln, Deutschland - Karibische Klänge / Caribbean sound		radio-aporee-maps; fav-margaux_amara
hqvzodezrsj4cjd0o3n7hkgivd8qp7xcuafqtppa	2023-12-29T00:00:00Z	2023	Wissen aktuell - SWR2 Impuls	Rückblick: In diesen Regionen gaben es 2023 schwere Waldbrände		podcasts_mirror_bobarchives; podcasts_mirror
b21440311	1839-01-01T00:00:00Z	1839	Köstler, Lorenz; Zembsch, Andreas; University of Bristol. Library	Die Wiesenquelle zu Eger-Franzensbad medizinisch-praktisch dargestellt, nebst einem Rückblick auf ihre Fassung und das sie umgebende Mineralmoorlager	ger	universityofbristol; ukmhl; medicalheritagelibrary; europeanlibraries; medicallibrary
20181205Monatsrueckblick	2018-12-05T00:00:00Z	2018	Radio Aktiv Berlin	Rückblick auf Novmber 2018 von radio Aktiv Berlin	ger	podcasts_miscellaneous; podcasts
youtube-X5fwaEWdn5g	2021-11-08T00:00:00Z	2021	Alternative für Denker	Rückblick: Angela Merkels Erfolgsstory als Klimakanzlerin❗️		altcensored; fringe; deemphasize
11156975bsb	1873-01-01T00:00:00Z	1873	Rüffer, Eduard	Fünf und zwanzig Jahre Kaiser von Oesterreich: Ein historischer Rückblick auf das erste Vierteljahrhundert Regierung Sr. Majestät des Kaisers Franz Josef von Eduard Rüffer	German	german-online-libraries; booksbylanguage_german; booksbylanguage
10421230bsb	1834-01-01T00:00:00Z	1834	Carové, Friedrich Wilhelm	Rückblick auf die Ursachen der französischen Revolution	German	german-online-libraries; booksbylanguage_german; booksbylanguage
atalanta-13-096-122	1982-01-01T00:00:00Z	1982	Rezbanyai), Ladislaus Rezbanyai-Reser (Auch	Mythimna unipuncta (Haworth, 1809) in der Schweiz sowie ein Rückblick auf die Beobachtungen in Mittel-, Nord- und Westeuropa bis 1980		taxonomyarchive
berdasgeistigein46203gut			Wassily Kandinsky	Über das Geistige in der Kunst, Insbesondere in der Malerei	de	gutenberg; fav-gabrielchou; fav-marina_greco; fav-nakahashi_kyoka_5021024; fav-rcjimq_yahoo_com; fav-stellard
8dupkhric3jd1824tkkdulupzhxxrunslghlvgbq	2023-08-11T00:00:00Z	2023	Wrestling-Infos.de Podcast	W-I.de Wrestling Deutschland Recap - wXw "Shortcut to the Top 2023" Preview + Rückblick auf die vergangenen Shows		podcasts_mirror_bobarchives; podcasts_mirror
absolut-kult-schwarzebeersfest-in-vesser-auf-vimeo			Rennsteig TV	Absolut Kult - Schwarzebeersfest in Vesser - Ein Rückblick	ger	opensource_movies; community
imslp-der-liebe-op50-oesten-theodore			Oesten, Theodore	Klänge der Liebe, Op.50		imslp; patron-library-collection
you-cut-20251024-143844610				Operation Ukraine + Rückblick 2 Review 2 Doku. Betaversion.		opensource_movies
flrtzciookbp09eqxng6chlrk0md24nblo1auxpe	2022-12-24T00:00:00Z	2022	Auf ein Bier von Gamespodcast.de	Runde #404: Rückblick 2022: Die Spiele & News des Jahres		podcasts_mirror_bobarchives; podcasts_mirror
10783240bsb	1805-01-01T00:00:00Z	1805	Reimers, Heinrich Christoph von	Petersburg am Ende seines ersten Jahrhunderts: mit Rückblick auf Entstehung und Wachstum dieser Residenz unter den verschiedenen Regierungen während dieses Zeitraums ; mit Kupfern 	German	german-online-libraries; booksbylanguage_german; booksbylanguage
10621842bsb	1815-01-01T00:00:00Z	1815	Berck, Theodor	Geschichte der westphälischen Femgerichte: nebst einem Rückblick auf die Vorzeit Westphalens, besonders auf das vormalige Justizwesen und den criminal-rechtlichen Zustand überhaupt	German	german-online-libraries; booksbylanguage_german; booksbylanguage
youtube-YuTiwGCZzG0	2025-02-23T00:00:00Z	2025	Germania: Deutsche Geschichte, Politik & Kultur	Adolf Stein alias Rumpelstilzchen: Für wen? - Eine Abrechnung (Rückblick auf 1914 bis 1924)		mirrortube; social-media-video; additional_collections_video; deemphasize
youtube-ZrVN2IZ5tSk	2010-01-23T00:00:00Z	2010	MatzBlanc(Chainsawman16)	Let's Play German Terranigma part 76 "Rückblick Part"		mirrortube; social-media-video; additional_collections_video; deemphasize
vvj0rdf8rc7boiuhrzlxcg9xmaktd65gjnquhpm7	2019-01-08T00:00:00Z	2019	Digitaler Unternehmermut	Special: Rückblick auf 100 Tage Podcast & Neue Pläne für 2019		podcasts_mirror_bobarchives; podcasts_mirror
