OK	rc-peace-war-1899	https://archive.org/download/redcrossinpea00bart/redcrossinpea00bart_djvu.txt	1695357 chars
SKIP	diary-1849-jan-23-nov-5-includes-poems	already present
SKIP	diary-1851-nov-diary-note	already present
SKIP	diary-1851-oct-11-nov-5-1852-feb-1-may-27-1853-1857	already present
OK	diary-1863-jan-feb	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/001/0300/001_0349_0380.txt	12640 chars
OK	diary-1865-jan-dec	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/001/0600/001_0642_0851.txt	225408 chars
OK	diary-1859-jan-31-dec-24-1861-sept	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/001/0100/001_0156_0260.txt	42515 chars
OK	diary-1868-jan-dec	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/002/0400/002_0419_0636.txt	117976 chars
OK	diary-1863-apr-2-july-23	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/001/0300/001_0381_0444.txt	80434 chars
OK	diary-1870-jan-dec	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/002/0700/002_0714_0828.txt	98678 chars
OK	diary-1866-jan-1-13-includes-ledger-accounts-of-may-1864-m	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/001/0800/001_0852_1004.txt	38396 chars
OK	diary-1862-dec	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/001/0200/001_0261_0263.txt	2733 chars
OK	diary-1872-july-and-sept-1873-jan	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/002/1100/002_1111_1122.txt	3088 chars
OK	diary-circa-1869-diary-note	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/002/0600/002_0637_0640.txt	2783 chars
OK	diary-1863-dec-3-1864-may-7	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/001/0400/001_0445_0520.txt	138237 chars
OK	diary-1878-jan-1-21	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/002/1200/002_1208_1224.txt	40635 chars
OK	diary-1871-feb-dec	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/002/0800/002_0829_0888.txt	60143 chars
OK	diary-1881-oct-8-nov-1	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/003/0300/003_0362_0411.txt	37825 chars
OK	diary-1866-jan-dec	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/002/0000/002_0008_0208.txt	49913 chars
OK	diary-1885-feb-july	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/003/0700/003_0755_0841.txt	185510 chars
FAIL	diary-1889-jan-9-26-includes-addresses-and-notes	https://www.loc.gov/resource/mss11973.004_0008_0048/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1896-jan-sept-includes-note-for-sept-2-1895	https://www.loc.gov/resource/mss11973.004_0304_0520/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1898-feb-26-july-1	https://www.loc.gov/resource/mss11973.004_0741_0878/?fo=json&at=resource	resource json unparseable http=429
OK	diary-1873-jan-oct	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/002/1100/002_1123_1179.txt	51543 chars
FAIL	diary-1903-mar-12-apr-22	https://www.loc.gov/resource/mss11973.005_0241_0251/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1907-jan-dec	https://www.loc.gov/resource/mss11973.005_0336_0500/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1878-jan-nov	https://www.loc.gov/resource/mss11973.003_0008_0210/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1881-dec-21-1882-apr-16	https://www.loc.gov/resource/mss11973.003_0412_0514/?fo=json&at=resource	resource json unparseable http=429
FAIL	otherdiary-atwater-dorence-1867	https://www.loc.gov/resource/mss11973.006_0008_0203/?fo=json&at=resource	resource json unparseable http=429
FAIL	otherdiary-staff-diaries-1887-jan-mar-1888-includes-address	https://www.loc.gov/resource/mss11973.006_0387_0498/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1885-oct	https://www.loc.gov/resource/mss11973.003_0842_0849/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1892-june-july-1893-jan-may-includes-expense-account	https://www.loc.gov/resource/mss11973.004_0049_0103/?fo=json&at=resource	resource json unparseable http=429
FAIL	otherdiary-staff-diaries-1896-apr-20-29-armenian-turkish-re	https://www.loc.gov/resource/mss11973.007_0008_0029/?fo=json&at=resource	resource json unparseable http=429
OK	diary-1870-jan-feb-includes-copies-of-letters-jan-apr-1870	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/002/0600/002_0641_0694.txt	120531 chars
FAIL	sw-articles-and-other-writings-drafts-undated	https://www.loc.gov/resource/mss11973.105_0239_0410/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1896-aug-19-sept-4	https://www.loc.gov/resource/mss11973.004_0521_0543/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1871-1874-1881-mar-includes-copies-of-letters-to-lou	https://www.loc.gov/resource/mss11973.002_0889_1007/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1899-june-1-oct-13	https://www.loc.gov/resource/mss11973.004_0879_0989/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-the-life-of-my-childhood-unpublished-drafts-type	https://www.loc.gov/resource/mss11973.105_0561_0586/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1876-mar-13-apr-10	https://www.loc.gov/resource/mss11973.002_1180_1192/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1906-jan-aug	https://www.loc.gov/resource/mss11973.005_0252_0286/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-the-red-cross-drafts-1884-1898-undated-2	https://www.loc.gov/resource/mss11973.106_0008_0119/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1878-1880-apr-1882-june-1-18-includes-copies-of-lett	https://www.loc.gov/resource/mss11973.003_0211_0246/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-the-story-of-my-childhood-contract-1907	https://www.loc.gov/resource/mss11973.106_0481_0483/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1907-oct	https://www.loc.gov/resource/mss11973.005_0501_0511/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1883-jan-nov	https://www.loc.gov/resource/mss11973.003_0515_0720/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-the-story-of-my-childhood-miscellany-1907-1908-u	https://www.loc.gov/resource/mss11973.106_0587_0599/?fo=json&at=resource	resource json unparseable http=429
FAIL	otherdiary-golay-minna-kupfer-diary-notes-1888-aug-1893-dec	https://www.loc.gov/resource/mss11973.006_0204_0221/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1887-jan-may	https://www.loc.gov/resource/mss11973.003_0850_0878/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1893-may-1894-may	https://www.loc.gov/resource/mss11973.004_0104_0298/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-a-story-of-the-red-cross-miscellany-1904-undated	https://www.loc.gov/resource/mss11973.106_0623_0631/?fo=json&at=resource	resource json unparseable http=429
FAIL	otherdiary-staff-diaries-1895-jan-28-1896-jan-1-no-3	https://www.loc.gov/resource/mss11973.006_0499_0601/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1897-may-17-sept-5	https://www.loc.gov/resource/mss11973.004_0544_0639/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-speeches-and-lectures-lectures-and-lecture-notes-1865	https://www.loc.gov/resource/mss11973.107_0037_0269/?fo=json&at=resource	resource json unparseable http=429
FAIL	otherdiary-staff-diaries-1896-july-17-1897-june-23-no-5	https://www.loc.gov/resource/mss11973.007_0030_0132/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-articles-and-other-writings-printed-copies-1878-1911-u	https://www.loc.gov/resource/mss11973.105_0411_0485/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-speeches-and-lectures-philanthropy-congregational-club	https://www.loc.gov/resource/mss11973.107_0595_0627/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1899-nov-11-24-1900-dec-12-1901-mar-31	https://www.loc.gov/resource/mss11973.004_0990_1056/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-the-life-of-my-childhood-unpublished-notes-inclu	https://www.loc.gov/resource/mss11973.105_0587_0602/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-speeches-and-lectures-manuscripts-and-printed-copies-1-3	https://www.loc.gov/resource/mss11973.108_0239_0335/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1906-june-dec	https://www.loc.gov/resource/mss11973.005_0287_0331/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1908-jan-dec	https://www.loc.gov/resource/mss11973.005_0512_0712/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-the-red-cross-miscellany-1892-1898-undated	https://www.loc.gov/resource/mss11973.106_0120_0139/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-speeches-and-lectures-correspondence-1868-jan-1908-dec	https://www.loc.gov/resource/mss11973.109_0096_0275/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-the-story-of-my-childhood-correspondence-1904-19	https://www.loc.gov/resource/mss11973.106_0484_0507/?fo=json&at=resource	resource json unparseable http=429
FAIL	otherdiary-graves-lucy-1898-june-17-dec-30-spanish-american	https://www.loc.gov/resource/mss11973.006_0222_0338/?fo=json&at=resource	resource json unparseable http=429
FAIL	swothers-articles-and-other-writings-1871-1897	https://www.loc.gov/resource/mss11973.109_0390_0448/?fo=json&at=resource	resource json unparseable http=429
FAIL	otherdiary-staff-diaries-1896-jan-2-july-16-no-4	https://www.loc.gov/resource/mss11973.006_0602_0705/?fo=json&at=resource	resource json unparseable http=429
FAIL	swothers-books-barton-william-e-the-life-of-clara-barton-notes	https://www.loc.gov/resource/mss11973.109_0619_0646/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-the-story-of-my-childhood-research-material-1850	https://www.loc.gov/resource/mss11973.106_0600_0605/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-a-story-of-the-red-cross-proof-sheets-1880-1904	https://www.loc.gov/resource/mss11973.106_0653_0709/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-poetry-1854-1909-undated	https://www.loc.gov/resource/mss11973.110_0130_0166/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-articles-and-other-writings-correspondence-1877-1911-u	https://www.loc.gov/resource/mss11973.105_0113_0184/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-the-life-of-my-childhood-unpublished-corresponde	https://www.loc.gov/resource/mss11973.105_0487_0495/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-speeches-and-lectures-war-lectures-1860s	https://www.loc.gov/resource/mss11973.107_0270_0490/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-speeches-and-lectures-memorial-day-address-undated	https://www.loc.gov/resource/mss11973.107_0628_0677/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-the-red-cross-correspondence-1898-1901	https://www.loc.gov/resource/mss11973.105_0603_0678/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-speeches-and-lectures-manuscripts-and-printed-copies-u	https://www.loc.gov/resource/mss11973.108_0336_0518/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-the-red-cross-printed-copy-including-annotations	https://www.loc.gov/resource/mss11973.106_0141_0446/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-the-story-of-my-childhood-drafts-handwritten-cop	https://www.loc.gov/resource/mss11973.106_0508_0541/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-speeches-and-lectures-miscellany-1866-1898-undated	https://www.loc.gov/resource/mss11973.109_0276_0315/?fo=json&at=resource	resource json unparseable http=429
FAIL	swothers-articles-and-other-writings-1898-1947-undated	https://www.loc.gov/resource/mss11973.109_0450_0572/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-a-story-of-the-red-cross-contract-1904-undated	https://www.loc.gov/resource/mss11973.106_0606_0610/?fo=json&at=resource	resource json unparseable http=429
FAIL	swothers-books-barton-william-e-the-life-of-clara-barton-resear	https://www.loc.gov/resource/mss11973.109_0647_0752/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-poetry-1864-1909	https://www.loc.gov/resource/mss11973.106_0711_0755/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-speeches-1871-1942-undated	https://www.loc.gov/resource/mss11973.110_0167_0264/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-speeches-and-lectures-franco-prussian-war-lecture-1870	https://www.loc.gov/resource/mss11973.107_0492_0558/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-speeches-and-lectures-manuscripts-and-printed-copies-1	https://www.loc.gov/resource/mss11973.107_0678_0775/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-speeches-and-lectures-correspondence-1866-jan-1867-apr	https://www.loc.gov/resource/mss11973.108_0519_0760/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-speeches-and-lectures-notes-and-fragments-undated	https://www.loc.gov/resource/mss11973.109_0366_0369/?fo=json&at=resource	resource json unparseable http=429
FAIL	swothers-books-bacon-foster-corra-clara-barton-humanitarian	https://www.loc.gov/resource/mss11973.109_0573_0608/?fo=json&at=resource	resource json unparseable http=429
FAIL	swothers-books-barton-william-e-the-life-of-clara-barton-typesc	https://www.loc.gov/resource/mss11973.110_0008_0084/?fo=json&at=resource	resource json unparseable http=429
OK	diary-1862-jan-dec-1865	https://tile.loc.gov/storage-services/service/gdc/gdccrowd/mss/mss11973/001/0200/001_0264_0348.txt	14823 chars
FAIL	diary-1864-jan-dec	https://www.loc.gov/resource/mss11973.001_0521_0641/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1867-jan-dec	https://www.loc.gov/resource/mss11973.002_0209_0417/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1870-aug-26-29	https://www.loc.gov/resource/mss11973.002_0695_0713/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1872-jan-dec	https://www.loc.gov/resource/mss11973.002_1008_1109/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1877-jan-1-9-1891-dec-13-1910-nov-24	https://www.loc.gov/resource/mss11973.002_1193_1207/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1881-jan-july	https://www.loc.gov/resource/mss11973.003_0247_0361/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1884-mar-26-june-8	https://www.loc.gov/resource/mss11973.003_0722_0754/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1888-jan-apr	https://www.loc.gov/resource/mss11973.003_0879_1079/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1895-jan-18-21	https://www.loc.gov/resource/mss11973.004_0299_0303/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1897-sept-10-1898-jan-29	https://www.loc.gov/resource/mss11973.004_0640_0740/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1901-apr-1902-dec	https://www.loc.gov/resource/mss11973.005_0008_0240/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1906-dec-15-16-diary-note	https://www.loc.gov/resource/mss11973.005_0332_0335/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1911-jan-dec	https://www.loc.gov/resource/mss11973.005_0713_0914/?fo=json&at=resource	resource json unparseable http=429
FAIL	otherdiary-kupfer-p-w-1873-jan-1874-sept	https://www.loc.gov/resource/mss11973.006_0339_0386/?fo=json&at=resource	resource json unparseable http=429
FAIL	otherdiary-staff-diaries-1896-feb-4-mar-4-armenian-turkish	https://www.loc.gov/resource/mss11973.006_0706_0828/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-articles-and-other-writings-drafts-1858-1908	https://www.loc.gov/resource/mss11973.105_0185_0238/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-the-life-of-my-childhood-unpublished-drafts-hand	https://www.loc.gov/resource/mss11973.105_0496_0560/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-the-red-cross-drafts-1884-1898-undated	https://www.loc.gov/resource/mss11973.105_0679_0766/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-the-red-cross-proofs-including-annotations-1877	https://www.loc.gov/resource/mss11973.106_0447_0480/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-the-story-of-my-childhood-drafts-typescript-unda	https://www.loc.gov/resource/mss11973.106_0542_0586/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-books-a-story-of-the-red-cross-correspondence-1904-190	https://www.loc.gov/resource/mss11973.106_0611_0622/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-poetry-undated	https://www.loc.gov/resource/mss11973.107_0008_0036/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-speeches-and-lectures-international-and-national-relie	https://www.loc.gov/resource/mss11973.107_0559_0594/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-speeches-and-lectures-manuscripts-and-printed-copies-1-2	https://www.loc.gov/resource/mss11973.108_0008_0237/?fo=json&at=resource	resource json unparseable http=429
FAIL	sw-speeches-and-lectures-correspondence-1867-may-dec	https://www.loc.gov/resource/mss11973.109_0008_0094/?fo=json&at=resource	resource json unparseable http=429
FAIL	swothers-correspondence-1880-1918-undated	https://www.loc.gov/resource/mss11973.109_0370_0389/?fo=json&at=resource	resource json unparseable http=429
FAIL	swothers-books-barton-william-e-the-life-of-clara-barton-corres	https://www.loc.gov/resource/mss11973.109_0609_0618/?fo=json&at=resource	resource json unparseable http=429
FAIL	swothers-books-epler-percy-h-the-life-of-clara-barton	https://www.loc.gov/resource/mss11973.110_0085_0128/?fo=json&at=resource	resource json unparseable http=429
SKIP	diary-1849-jan-23-nov-5-includes-poems	already present
SKIP	diary-1862-dec	already present
SKIP	diary-1863-dec-3-1864-may-7	already present
SKIP	diary-1866-jan-dec	already present
SKIP	diary-1870-jan-feb-includes-copies-of-letters-jan-apr-1870	already present
SKIP	diary-1851-oct-11-nov-5-1852-feb-1-may-27-1853-1857	already present
SKIP	diary-1859-jan-31-dec-24-1861-sept	already present
SKIP	diary-1863-apr-2-july-23	already present
SKIP	diary-1862-jan-dec-1865	already present
SKIP	diary-1866-jan-1-13-includes-ledger-accounts-of-may-1864-m	already present
SKIP	diary-circa-1869-diary-note	already present
SKIP	diary-1871-feb-dec	already present
SKIP	diary-1873-jan-oct	already present
SKIP	diary-1851-nov-diary-note	already present
SKIP	diary-1863-jan-feb	already present
SKIP	diary-1865-jan-dec	already present
SKIP	diary-1868-jan-dec	already present
SKIP	diary-1870-jan-dec	already present
SKIP	diary-1872-july-and-sept-1873-jan	already present
SKIP	diary-1878-jan-1-21	already present
SKIP	diary-1881-oct-8-nov-1	already present
SKIP	diary-1885-feb-july	already present
FAIL	diary-1871-1874-1881-mar-includes-copies-of-letters-to-lou	https://www.loc.gov/resource/mss11973.002_0889_1007/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1864-jan-dec	https://www.loc.gov/resource/mss11973.001_0521_0641/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1878-jan-nov	https://www.loc.gov/resource/mss11973.003_0008_0210/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1889-jan-9-26-includes-addresses-and-notes	https://www.loc.gov/resource/mss11973.004_0008_0048/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1876-mar-13-apr-10	https://www.loc.gov/resource/mss11973.002_1180_1192/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1881-dec-21-1882-apr-16	https://www.loc.gov/resource/mss11973.003_0412_0514/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1896-jan-sept-includes-note-for-sept-2-1895	https://www.loc.gov/resource/mss11973.004_0304_0520/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1867-jan-dec	https://www.loc.gov/resource/mss11973.002_0209_0417/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1878-1880-apr-1882-june-1-18-includes-copies-of-lett	https://www.loc.gov/resource/mss11973.003_0211_0246/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1898-feb-26-july-1	https://www.loc.gov/resource/mss11973.004_0741_0878/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1885-oct	https://www.loc.gov/resource/mss11973.003_0842_0849/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1870-aug-26-29	https://www.loc.gov/resource/mss11973.002_0695_0713/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1883-jan-nov	https://www.loc.gov/resource/mss11973.003_0515_0720/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1903-mar-12-apr-22	https://www.loc.gov/resource/mss11973.005_0241_0251/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1872-jan-dec	https://www.loc.gov/resource/mss11973.002_1008_1109/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1892-june-july-1893-jan-may-includes-expense-account	https://www.loc.gov/resource/mss11973.004_0049_0103/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1887-jan-may	https://www.loc.gov/resource/mss11973.003_0850_0878/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1907-jan-dec	https://www.loc.gov/resource/mss11973.005_0336_0500/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1896-aug-19-sept-4	https://www.loc.gov/resource/mss11973.004_0521_0543/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1877-jan-1-9-1891-dec-13-1910-nov-24	https://www.loc.gov/resource/mss11973.002_1193_1207/?fo=json&at=resource	resource json unparseable http=429
FAIL	diary-1899-june-1-oct-13	https://www.loc.gov/resource/mss11973.004_0879_0989/?fo=json&at=resource	resource json unparseable http=429
